member_id,date,amount,plan_type
2288,2019-09-28,100,monthly
2288,2019-10-28,100,monthly
2288,2019-11-27,100,monthly
2288,2019-12-27,100,monthly
2288,2020-01-26,100,monthly
2288,2020-02-25,100,monthly
2288,2020-03-26,100,monthly
2288,2020-04-25,100,monthly
2289,2018-02-20,100,monthly
2289,2018-03-22,100,monthly
2289,2018-04-21,100,monthly
2289,2018-05-21,100,monthly
2289,2018-06-20,100,monthly
2289,2018-07-20,100,monthly
2289,2018-08-19,100,monthly
2289,2018-09-18,100,monthly
2289,2018-10-18,100,monthly
2289,2018-11-17,100,monthly
2289,2018-12-17,100,monthly
2290,2022-03-16,270,quarterly
2290,2022-06-14,270,quarterly
2290,2022-09-12,270,quarterly
2290,2022-12-11,270,quarterly
2290,2023-03-11,270,quarterly
2291,2023-09-02,100,monthly
2291,2023-10-02,100,monthly
2291,2023-11-01,100,monthly
2291,2023-12-01,100,monthly
2291,2023-12-31,100,monthly
2291,2024-01-30,100,monthly
2291,2024-02-29,100,monthly
2291,2024-03-30,100,monthly
2291,2024-04-29,100,monthly
2291,2024-05-29,100,monthly
2292,2022-03-13,100,monthly
2292,2022-04-12,100,monthly
2292,2022-05-12,100,monthly
2292,2022-06-11,100,monthly
2292,2022-07-11,100,monthly
2292,2022-08-10,100,monthly
2292,2022-09-09,100,monthly
2292,2022-10-09,100,monthly
2292,2022-11-08,100,monthly
2293,2018-07-04,270,quarterly
2293,2018-10-02,270,quarterly
2293,2018-12-31,270,quarterly
2293,2019-03-31,270,quarterly
2293,2019-06-29,270,quarterly
2293,2019-09-27,270,quarterly
2293,2019-12-26,270,quarterly
2293,2020-03-25,270,quarterly
2293,2020-06-23,270,quarterly
2293,2020-09-21,270,quarterly
2293,2020-12-20,270,quarterly
2293,2021-03-20,270,quarterly
2293,2021-06-18,270,quarterly
2293,2021-09-16,270,quarterly
2293,2021-12-15,270,quarterly
2293,2022-03-15,270,quarterly
2293,2022-06-13,270,quarterly
2293,2022-09-11,270,quarterly
2293,2022-12-10,270,quarterly
2293,2023-03-10,270,quarterly
2293,2023-06-08,270,quarterly
2293,2023-09-06,270,quarterly
2293,2023-12-05,270,quarterly
2293,2024-03-04,270,quarterly
2293,2024-06-02,270,quarterly
2293,2024-08-31,270,quarterly
2293,2024-11-29,270,quarterly
2294,2024-01-03,270,quarterly
2294,2024-04-02,270,quarterly
2294,2024-07-01,270,quarterly
2294,2024-09-29,270,quarterly
2294,2024-12-28,270,quarterly
2295,2024-07-10,960,annual
2296,2021-03-13,270,quarterly
2296,2021-06-11,270,quarterly
2296,2021-09-09,270,quarterly
2296,2021-12-08,270,quarterly
2296,2022-03-08,270,quarterly
2296,2022-06-06,270,quarterly
2296,2022-09-04,270,quarterly
2296,2022-12-03,270,quarterly
2296,2023-03-03,270,quarterly
2296,2023-06-01,270,quarterly
2296,2023-08-30,270,quarterly
2296,2023-11-28,270,quarterly
2296,2024-02-26,270,quarterly
2296,2024-05-26,270,quarterly
2296,2024-08-24,270,quarterly
2296,2024-11-22,270,quarterly
2297,2019-10-08,100,monthly
2297,2019-11-07,100,monthly
2297,2019-12-07,100,monthly
2297,2020-01-06,100,monthly
2297,2020-02-05,100,monthly
2297,2020-03-06,100,monthly
2297,2020-04-05,100,monthly
2297,2020-05-05,100,monthly
2297,2020-06-04,100,monthly
2297,2020-07-04,100,monthly
2297,2020-08-03,100,monthly
2297,2020-09-02,100,monthly
2298,2019-10-13,270,quarterly
2298,2020-01-11,270,quarterly
2298,2020-04-10,270,quarterly
2298,2020-07-09,270,quarterly
2298,2020-10-07,270,quarterly
2298,2021-01-05,270,quarterly
2298,2021-04-05,270,quarterly
2298,2021-07-04,270,quarterly
2298,2021-10-02,270,quarterly
2298,2021-12-31,270,quarterly
2298,2022-03-31,270,quarterly
2298,2022-06-29,270,quarterly
2298,2022-09-27,270,quarterly
2298,2022-12-26,270,quarterly
2298,2023-03-26,270,quarterly
2298,2023-06-24,270,quarterly
2298,2023-09-22,270,quarterly
2298,2023-12-21,270,quarterly
2298,2024-03-20,270,quarterly
2298,2024-06-18,270,quarterly
2298,2024-09-16,270,quarterly
2298,2024-12-15,270,quarterly
2299,2021-06-06,960,annual
2299,2022-06-06,960,annual
2299,2023-06-06,960,annual
2299,2024-06-05,960,annual
2300,2021-07-03,100,monthly
2300,2021-08-02,100,monthly
2300,2021-09-01,100,monthly
2300,2021-10-01,100,monthly
2300,2021-10-31,100,monthly
2300,2021-11-30,100,monthly
2300,2021-12-30,100,monthly
2300,2022-01-29,100,monthly
2300,2022-02-28,100,monthly
2300,2022-03-30,100,monthly
2300,2022-04-29,100,monthly
2300,2022-05-29,100,monthly
2300,2022-06-28,100,monthly
2300,2022-07-28,100,monthly
2300,2022-08-27,100,monthly
2300,2022-09-26,100,monthly
2300,2022-10-26,100,monthly
2300,2022-11-25,100,monthly
2300,2022-12-25,100,monthly
2300,2023-01-24,100,monthly
2300,2023-02-23,100,monthly
2300,2023-03-25,100,monthly
2300,2023-04-24,100,monthly
2300,2023-05-24,100,monthly
2300,2023-06-23,100,monthly
2300,2023-07-23,100,monthly
2300,2023-08-22,100,monthly
2300,2023-09-21,100,monthly
2300,2023-10-21,100,monthly
2300,2023-11-20,100,monthly
2300,2023-12-20,100,monthly
2300,2024-01-19,100,monthly
2300,2024-02-18,100,monthly
2300,2024-03-19,100,monthly
2300,2024-04-18,100,monthly
2300,2024-05-18,100,monthly
2300,2024-06-17,100,monthly
2300,2024-07-17,100,monthly
2300,2024-08-16,100,monthly
2300,2024-09-15,100,monthly
2300,2024-10-15,100,monthly
2301,2021-09-27,100,monthly
2301,2021-10-27,100,monthly
2301,2021-11-26,100,monthly
2301,2021-12-26,100,monthly
2301,2022-01-25,100,monthly
2301,2022-02-24,100,monthly
2301,2022-03-26,100,monthly
2301,2022-04-25,100,monthly
2301,2022-05-25,100,monthly
2301,2022-06-24,100,monthly
2301,2022-07-24,100,monthly
2301,2022-08-23,100,monthly
2301,2022-09-22,100,monthly
2301,2022-10-22,100,monthly
2301,2022-11-21,100,monthly
2301,2022-12-21,100,monthly
2301,2023-01-20,100,monthly
2301,2023-02-19,100,monthly
2301,2023-03-21,100,monthly
2301,2023-04-20,100,monthly
2301,2023-05-20,100,monthly
2301,2023-06-19,100,monthly
2301,2023-07-19,100,monthly
2301,2023-08-18,100,monthly
2301,2023-09-17,100,monthly
2301,2023-10-17,100,monthly
2301,2023-11-16,100,monthly
2301,2023-12-16,100,monthly
2301,2024-01-15,100,monthly
2301,2024-02-14,100,monthly
2302,2023-07-27,100,monthly
2302,2023-08-26,100,monthly
2302,2023-09-25,100,monthly
2302,2023-10-25,100,monthly
2302,2023-11-24,100,monthly
2302,2023-12-24,100,monthly
2302,2024-01-23,100,monthly
2302,2024-02-22,100,monthly
2302,2024-03-23,100,monthly
2302,2024-04-22,100,monthly
2302,2024-05-22,100,monthly
2302,2024-06-21,100,monthly
2302,2024-07-21,100,monthly
2302,2024-08-20,100,monthly
2302,2024-09-19,100,monthly
2302,2024-10-19,100,monthly
2302,2024-11-18,100,monthly
2302,2024-12-18,100,monthly
2303,2022-03-09,100,monthly
2303,2022-04-08,100,monthly
2303,2022-05-08,100,monthly
2303,2022-06-07,100,monthly
2304,2022-03-07,960,annual
2304,2023-03-07,960,annual
2304,2024-03-06,960,annual
2305,2022-05-16,100,monthly
2305,2022-06-15,100,monthly
2305,2022-07-15,100,monthly
2305,2022-08-14,100,monthly
2305,2022-09-13,100,monthly
2305,2022-10-13,100,monthly
2305,2022-11-12,100,monthly
2305,2022-12-12,100,monthly
2305,2023-01-11,100,monthly
2305,2023-02-10,100,monthly
2305,2023-03-12,100,monthly
2305,2023-04-11,100,monthly
2305,2023-05-11,100,monthly
2305,2023-06-10,100,monthly
2305,2023-07-10,100,monthly
2305,2023-08-09,100,monthly
2305,2023-09-08,100,monthly
2305,2023-10-08,100,monthly
2305,2023-11-07,100,monthly
2305,2023-12-07,100,monthly
2305,2024-01-06,100,monthly
2305,2024-02-05,100,monthly
2305,2024-03-06,100,monthly
2305,2024-04-05,100,monthly
2305,2024-05-05,100,monthly
2305,2024-06-04,100,monthly
2305,2024-07-04,100,monthly
2305,2024-08-03,100,monthly
2305,2024-09-02,100,monthly
2305,2024-10-02,100,monthly
2305,2024-11-01,100,monthly
2305,2024-12-01,100,monthly
2305,2024-12-31,100,monthly
2306,2022-08-09,100,monthly
2306,2022-09-08,100,monthly
2306,2022-10-08,100,monthly
2306,2022-11-07,100,monthly
2306,2022-12-07,100,monthly
2306,2023-01-06,100,monthly
2306,2023-02-05,100,monthly
2306,2023-03-07,100,monthly
2306,2023-04-06,100,monthly
2306,2023-05-06,100,monthly
2306,2023-06-05,100,monthly
2306,2023-07-05,100,monthly
2306,2023-08-04,100,monthly
2306,2023-09-03,100,monthly
2306,2023-10-03,100,monthly
2306,2023-11-02,100,monthly
2306,2023-12-02,100,monthly
2306,2024-01-01,100,monthly
2306,2024-01-31,100,monthly
2306,2024-03-01,100,monthly
2306,2024-03-31,100,monthly
2306,2024-04-30,100,monthly
2306,2024-05-30,100,monthly
2307,2019-02-17,100,monthly
2307,2019-03-19,100,monthly
2307,2019-04-18,100,monthly
2307,2019-05-18,100,monthly
2307,2019-06-17,100,monthly
2307,2019-07-17,100,monthly
2307,2019-08-16,100,monthly
2307,2019-09-15,100,monthly
2307,2019-10-15,100,monthly
2307,2019-11-14,100,monthly
2307,2019-12-14,100,monthly
2307,2020-01-13,100,monthly
2307,2020-02-12,100,monthly
2307,2020-03-13,100,monthly
2307,2020-04-12,100,monthly
2307,2020-05-12,100,monthly
2307,2020-06-11,100,monthly
2307,2020-07-11,100,monthly
2307,2020-08-10,100,monthly
2307,2020-09-09,100,monthly
2307,2020-10-09,100,monthly
2307,2020-11-08,100,monthly
2307,2020-12-08,100,monthly
2307,2021-01-07,100,monthly
2307,2021-02-06,100,monthly
2307,2021-03-08,100,monthly
2307,2021-04-07,100,monthly
2307,2021-05-07,100,monthly
2307,2021-06-06,100,monthly
2307,2021-07-06,100,monthly
2307,2021-08-05,100,monthly
2307,2021-09-04,100,monthly
2307,2021-10-04,100,monthly
2307,2021-11-03,100,monthly
2307,2021-12-03,100,monthly
2307,2022-01-02,100,monthly
2307,2022-02-01,100,monthly
2307,2022-03-03,100,monthly
2307,2022-04-02,100,monthly
2307,2022-05-02,100,monthly
2307,2022-06-01,100,monthly
2307,2022-07-01,100,monthly
2307,2022-07-31,100,monthly
2307,2022-08-30,100,monthly
2307,2022-09-29,100,monthly
2307,2022-10-29,100,monthly
2307,2022-11-28,100,monthly
2307,2022-12-28,100,monthly
2307,2023-01-27,100,monthly
2307,2023-02-26,100,monthly
2307,2023-03-28,100,monthly
2307,2023-04-27,100,monthly
2307,2023-05-27,100,monthly
2307,2023-06-26,100,monthly
2307,2023-07-26,100,monthly
2307,2023-08-25,100,monthly
2307,2023-09-24,100,monthly
2307,2023-10-24,100,monthly
2307,2023-11-23,100,monthly
2307,2023-12-23,100,monthly
2307,2024-01-22,100,monthly
2307,2024-02-21,100,monthly
2307,2024-03-22,100,monthly
2307,2024-04-21,100,monthly
2307,2024-05-21,100,monthly
2307,2024-06-20,100,monthly
2307,2024-07-20,100,monthly
2307,2024-08-19,100,monthly
2307,2024-09-18,100,monthly
2307,2024-10-18,100,monthly
2307,2024-11-17,100,monthly
2307,2024-12-17,100,monthly
2308,2019-03-20,100,monthly
2308,2019-04-19,100,monthly
2308,2019-05-19,100,monthly
2308,2019-06-18,100,monthly
2308,2019-07-18,100,monthly
2308,2019-08-17,100,monthly
2308,2019-09-16,100,monthly
2308,2019-10-16,100,monthly
2308,2019-11-15,100,monthly
2308,2019-12-15,100,monthly
2308,2020-01-14,100,monthly
2308,2020-02-13,100,monthly
2308,2020-03-14,100,monthly
2308,2020-04-13,100,monthly
2308,2020-05-13,100,monthly
2308,2020-06-12,100,monthly
2308,2020-07-12,100,monthly
2308,2020-08-11,100,monthly
2308,2020-09-10,100,monthly
2308,2020-10-10,100,monthly
2308,2020-11-09,100,monthly
2308,2020-12-09,100,monthly
2308,2021-01-08,100,monthly
2308,2021-02-07,100,monthly
2308,2021-03-09,100,monthly
2308,2021-04-08,100,monthly
2309,2020-02-10,960,annual
2309,2021-02-09,960,annual
2309,2022-02-09,960,annual
2309,2023-02-09,960,annual
2309,2024-02-09,960,annual
2310,2022-08-29,100,monthly
2310,2022-09-28,100,monthly
2310,2022-10-28,100,monthly
2310,2022-11-27,100,monthly
2310,2022-12-27,100,monthly
2310,2023-01-26,100,monthly
2310,2023-02-25,100,monthly
2311,2020-04-23,960,annual
2311,2021-04-23,960,annual
2311,2022-04-23,960,annual
2311,2023-04-23,960,annual
2311,2024-04-22,960,annual
2312,2019-03-08,100,monthly
2312,2019-04-07,100,monthly
2312,2019-05-07,100,monthly
2312,2019-06-06,100,monthly
2312,2019-07-06,100,monthly
2312,2019-08-05,100,monthly
2312,2019-09-04,100,monthly
2312,2019-10-04,100,monthly
2312,2019-11-03,100,monthly
2312,2019-12-03,100,monthly
2312,2020-01-02,100,monthly
2312,2020-02-01,100,monthly
2312,2020-03-02,100,monthly
2312,2020-04-01,100,monthly
2312,2020-05-01,100,monthly
2312,2020-05-31,100,monthly
2312,2020-06-30,100,monthly
2312,2020-07-30,100,monthly
2312,2020-08-29,100,monthly
2312,2020-09-28,100,monthly
2312,2020-10-28,100,monthly
2312,2020-11-27,100,monthly
2312,2020-12-27,100,monthly
2312,2021-01-26,100,monthly
2312,2021-02-25,100,monthly
2312,2021-03-27,100,monthly
2312,2021-04-26,100,monthly
2312,2021-05-26,100,monthly
2312,2021-06-25,100,monthly
2312,2021-07-25,100,monthly
2312,2021-08-24,100,monthly
2312,2021-09-23,100,monthly
2312,2021-10-23,100,monthly
2312,2021-11-22,100,monthly
2312,2021-12-22,100,monthly
2312,2022-01-21,100,monthly
2312,2022-02-20,100,monthly
2312,2022-03-22,100,monthly
2312,2022-04-21,100,monthly
2312,2022-05-21,100,monthly
2312,2022-06-20,100,monthly
2312,2022-07-20,100,monthly
2312,2022-08-19,100,monthly
2312,2022-09-18,100,monthly
2312,2022-10-18,100,monthly
2312,2022-11-17,100,monthly
2312,2022-12-17,100,monthly
2312,2023-01-16,100,monthly
2312,2023-02-15,100,monthly
2312,2023-03-17,100,monthly
2312,2023-04-16,100,monthly
2312,2023-05-16,100,monthly
2312,2023-06-15,100,monthly
2312,2023-07-15,100,monthly
2312,2023-08-14,100,monthly
2312,2023-09-13,100,monthly
2312,2023-10-13,100,monthly
2312,2023-11-12,100,monthly
2312,2023-12-12,100,monthly
2312,2024-01-11,100,monthly
2312,2024-02-10,100,monthly
2312,2024-03-11,100,monthly
2312,2024-04-10,100,monthly
2312,2024-05-10,100,monthly
2312,2024-06-09,100,monthly
2312,2024-07-09,100,monthly
2312,2024-08-08,100,monthly
2312,2024-09-07,100,monthly
2312,2024-10-07,100,monthly
2312,2024-11-06,100,monthly
2312,2024-12-06,100,monthly
2313,2021-07-03,100,monthly
2313,2021-08-02,100,monthly
2313,2021-09-01,100,monthly
2313,2021-10-01,100,monthly
2313,2021-10-31,100,monthly
2313,2021-11-30,100,monthly
2313,2021-12-30,100,monthly
2313,2022-01-29,100,monthly
2313,2022-02-28,100,monthly
2313,2022-03-30,100,monthly
2313,2022-04-29,100,monthly
2313,2022-05-29,100,monthly
2313,2022-06-28,100,monthly
2313,2022-07-28,100,monthly
2313,2022-08-27,100,monthly
2313,2022-09-26,100,monthly
2313,2022-10-26,100,monthly
2313,2022-11-25,100,monthly
2313,2022-12-25,100,monthly
2313,2023-01-24,100,monthly
2313,2023-02-23,100,monthly
2313,2023-03-25,100,monthly
2313,2023-04-24,100,monthly
2313,2023-05-24,100,monthly
2313,2023-06-23,100,monthly
2313,2023-07-23,100,monthly
2313,2023-08-22,100,monthly
2313,2023-09-21,100,monthly
2313,2023-10-21,100,monthly
2313,2023-11-20,100,monthly
2313,2023-12-20,100,monthly
2313,2024-01-19,100,monthly
2313,2024-02-18,100,monthly
2313,2024-03-19,100,monthly
2313,2024-04-18,100,monthly
2313,2024-05-18,100,monthly
2313,2024-06-17,100,monthly
2313,2024-07-17,100,monthly
2313,2024-08-16,100,monthly
2313,2024-09-15,100,monthly
2313,2024-10-15,100,monthly
2313,2024-11-14,100,monthly
2313,2024-12-14,100,monthly
2314,2019-03-07,100,monthly
2314,2019-04-06,100,monthly
2314,2019-05-06,100,monthly
2314,2019-06-05,100,monthly
2314,2019-07-05,100,monthly
2314,2019-08-04,100,monthly
2314,2019-09-03,100,monthly
2314,2019-10-03,100,monthly
2314,2019-11-02,100,monthly
2314,2019-12-02,100,monthly
2314,2020-01-01,100,monthly
2314,2020-01-31,100,monthly
2314,2020-03-01,100,monthly
2314,2020-03-31,100,monthly
2314,2020-04-30,100,monthly
2314,2020-05-30,100,monthly
2314,2020-06-29,100,monthly
2314,2020-07-29,100,monthly
2314,2020-08-28,100,monthly
2314,2020-09-27,100,monthly
2314,2020-10-27,100,monthly
2314,2020-11-26,100,monthly
2314,2020-12-26,100,monthly
2314,2021-01-25,100,monthly
2314,2021-02-24,100,monthly
2314,2021-03-26,100,monthly
2314,2021-04-25,100,monthly
2314,2021-05-25,100,monthly
2314,2021-06-24,100,monthly
2314,2021-07-24,100,monthly
2314,2021-08-23,100,monthly
2314,2021-09-22,100,monthly
2314,2021-10-22,100,monthly
2314,2021-11-21,100,monthly
2314,2021-12-21,100,monthly
2314,2022-01-20,100,monthly
2314,2022-02-19,100,monthly
2314,2022-03-21,100,monthly
2314,2022-04-20,100,monthly
2314,2022-05-20,100,monthly
2314,2022-06-19,100,monthly
2314,2022-07-19,100,monthly
2314,2022-08-18,100,monthly
2314,2022-09-17,100,monthly
2314,2022-10-17,100,monthly
2314,2022-11-16,100,monthly
2315,2021-03-16,100,monthly
2315,2021-04-15,100,monthly
2315,2021-05-15,100,monthly
2315,2021-06-14,100,monthly
2315,2021-07-14,100,monthly
2315,2021-08-13,100,monthly
2315,2021-09-12,100,monthly
2315,2021-10-12,100,monthly
2315,2021-11-11,100,monthly
2315,2021-12-11,100,monthly
2315,2022-01-10,100,monthly
2315,2022-02-09,100,monthly
2315,2022-03-11,100,monthly
2315,2022-04-10,100,monthly
2315,2022-05-10,100,monthly
2315,2022-06-09,100,monthly
2315,2022-07-09,100,monthly
2315,2022-08-08,100,monthly
2315,2022-09-07,100,monthly
2315,2022-10-07,100,monthly
2315,2022-11-06,100,monthly
2315,2022-12-06,100,monthly
2315,2023-01-05,100,monthly
2315,2023-02-04,100,monthly
2315,2023-03-06,100,monthly
2315,2023-04-05,100,monthly
2315,2023-05-05,100,monthly
2315,2023-06-04,100,monthly
2315,2023-07-04,100,monthly
2315,2023-08-03,100,monthly
2315,2023-09-02,100,monthly
2315,2023-10-02,100,monthly
2315,2023-11-01,100,monthly
2315,2023-12-01,100,monthly
2315,2023-12-31,100,monthly
2315,2024-01-30,100,monthly
2315,2024-02-29,100,monthly
2315,2024-03-30,100,monthly
2315,2024-04-29,100,monthly
2315,2024-05-29,100,monthly
2315,2024-06-28,100,monthly
2315,2024-07-28,100,monthly
2315,2024-08-27,100,monthly
2315,2024-09-26,100,monthly
2315,2024-10-26,100,monthly
2315,2024-11-25,100,monthly
2315,2024-12-25,100,monthly
2316,2023-10-12,100,monthly
2316,2023-11-11,100,monthly
2316,2023-12-11,100,monthly
2316,2024-01-10,100,monthly
2316,2024-02-09,100,monthly
2317,2020-06-17,960,annual
2317,2021-06-17,960,annual
2317,2022-06-17,960,annual
2317,2023-06-17,960,annual
2317,2024-06-16,960,annual
2318,2022-08-25,100,monthly
2318,2022-09-24,100,monthly
2318,2022-10-24,100,monthly
2318,2022-11-23,100,monthly
2318,2022-12-23,100,monthly
2318,2023-01-22,100,monthly
2318,2023-02-21,100,monthly
2318,2023-03-23,100,monthly
2318,2023-04-22,100,monthly
2318,2023-05-22,100,monthly
2319,2024-01-07,100,monthly
2319,2024-02-06,100,monthly
2319,2024-03-07,100,monthly
2319,2024-04-06,100,monthly
2319,2024-05-06,100,monthly
2319,2024-06-05,100,monthly
2319,2024-07-05,100,monthly
2319,2024-08-04,100,monthly
2319,2024-09-03,100,monthly
2319,2024-10-03,100,monthly
2319,2024-11-02,100,monthly
2319,2024-12-02,100,monthly
2320,2019-07-18,100,monthly
2320,2019-08-17,100,monthly
2320,2019-09-16,100,monthly
2320,2019-10-16,100,monthly
2320,2019-11-15,100,monthly
2320,2019-12-15,100,monthly
2320,2020-01-14,100,monthly
2320,2020-02-13,100,monthly
2320,2020-03-14,100,monthly
2320,2020-04-13,100,monthly
2320,2020-05-13,100,monthly
2320,2020-06-12,100,monthly
2320,2020-07-12,100,monthly
2320,2020-08-11,100,monthly
2320,2020-09-10,100,monthly
2320,2020-10-10,100,monthly
2320,2020-11-09,100,monthly
2320,2020-12-09,100,monthly
2320,2021-01-08,100,monthly
2320,2021-02-07,100,monthly
2320,2021-03-09,100,monthly
2320,2021-04-08,100,monthly
2320,2021-05-08,100,monthly
2320,2021-06-07,100,monthly
2320,2021-07-07,100,monthly
2320,2021-08-06,100,monthly
2320,2021-09-05,100,monthly
2320,2021-10-05,100,monthly
2320,2021-11-04,100,monthly
2320,2021-12-04,100,monthly
2320,2022-01-03,100,monthly
2320,2022-02-02,100,monthly
2320,2022-03-04,100,monthly
2320,2022-04-03,100,monthly
2320,2022-05-03,100,monthly
2320,2022-06-02,100,monthly
2320,2022-07-02,100,monthly
2320,2022-08-01,100,monthly
2320,2022-08-31,100,monthly
2320,2022-09-30,100,monthly
2320,2022-10-30,100,monthly
2320,2022-11-29,100,monthly
2320,2022-12-29,100,monthly
2320,2023-01-28,100,monthly
2320,2023-02-27,100,monthly
2320,2023-03-29,100,monthly
2321,2019-06-27,100,monthly
2321,2019-07-27,100,monthly
2321,2019-08-26,100,monthly
2321,2019-09-25,100,monthly
2321,2019-10-25,100,monthly
2321,2019-11-24,100,monthly
2321,2019-12-24,100,monthly
2322,2018-12-16,270,quarterly
2322,2019-03-16,270,quarterly
2323,2020-03-19,270,quarterly
2323,2020-06-17,270,quarterly
2323,2020-09-15,270,quarterly
2323,2020-12-14,270,quarterly
2323,2021-03-14,270,quarterly
2323,2021-06-12,270,quarterly
2323,2021-09-10,270,quarterly
2323,2021-12-09,270,quarterly
2323,2022-03-09,270,quarterly
2323,2022-06-07,270,quarterly
2323,2022-09-05,270,quarterly
2323,2022-12-04,270,quarterly
2323,2023-03-04,270,quarterly
2323,2023-06-02,270,quarterly
2323,2023-08-31,270,quarterly
2323,2023-11-29,270,quarterly
2323,2024-02-27,270,quarterly
2323,2024-05-27,270,quarterly
2323,2024-08-25,270,quarterly
2323,2024-11-23,270,quarterly
2324,2020-09-02,960,annual
2324,2021-09-02,960,annual
2324,2022-09-02,960,annual
2325,2021-01-24,960,annual
2325,2022-01-24,960,annual
2325,2023-01-24,960,annual
2326,2019-07-23,100,monthly
2326,2019-08-22,100,monthly
2326,2019-09-21,100,monthly
2326,2019-10-21,100,monthly
2326,2019-11-20,100,monthly
2326,2019-12-20,100,monthly
2326,2020-01-19,100,monthly
2326,2020-02-18,100,monthly
2326,2020-03-19,100,monthly
2326,2020-04-18,100,monthly
2326,2020-05-18,100,monthly
2326,2020-06-17,100,monthly
2326,2020-07-17,100,monthly
2326,2020-08-16,100,monthly
2326,2020-09-15,100,monthly
2326,2020-10-15,100,monthly
2326,2020-11-14,100,monthly
2326,2020-12-14,100,monthly
2326,2021-01-13,100,monthly
2326,2021-02-12,100,monthly
2326,2021-03-14,100,monthly
2326,2021-04-13,100,monthly
2326,2021-05-13,100,monthly
2326,2021-06-12,100,monthly
2326,2021-07-12,100,monthly
2326,2021-08-11,100,monthly
2326,2021-09-10,100,monthly
2326,2021-10-10,100,monthly
2326,2021-11-09,100,monthly
2326,2021-12-09,100,monthly
2326,2022-01-08,100,monthly
2326,2022-02-07,100,monthly
2326,2022-03-09,100,monthly
2326,2022-04-08,100,monthly
2326,2022-05-08,100,monthly
2326,2022-06-07,100,monthly
2326,2022-07-07,100,monthly
2326,2022-08-06,100,monthly
2326,2022-09-05,100,monthly
2326,2022-10-05,100,monthly
2326,2022-11-04,100,monthly
2326,2022-12-04,100,monthly
2326,2023-01-03,100,monthly
2326,2023-02-02,100,monthly
2326,2023-03-04,100,monthly
2326,2023-04-03,100,monthly
2326,2023-05-03,100,monthly
2326,2023-06-02,100,monthly
2326,2023-07-02,100,monthly
2326,2023-08-01,100,monthly
2326,2023-08-31,100,monthly
2326,2023-09-30,100,monthly
2326,2023-10-30,100,monthly
2326,2023-11-29,100,monthly
2326,2023-12-29,100,monthly
2326,2024-01-28,100,monthly
2326,2024-02-27,100,monthly
2326,2024-03-28,100,monthly
2326,2024-04-27,100,monthly
2326,2024-05-27,100,monthly
2326,2024-06-26,100,monthly
2326,2024-07-26,100,monthly
2326,2024-08-25,100,monthly
2326,2024-09-24,100,monthly
2326,2024-10-24,100,monthly
2326,2024-11-23,100,monthly
2326,2024-12-23,100,monthly
2327,2019-07-20,270,quarterly
2327,2019-10-18,270,quarterly
2327,2020-01-16,270,quarterly
2327,2020-04-15,270,quarterly
2327,2020-07-14,270,quarterly
2327,2020-10-12,270,quarterly
2327,2021-01-10,270,quarterly
2327,2021-04-10,270,quarterly
2327,2021-07-09,270,quarterly
2327,2021-10-07,270,quarterly
2327,2022-01-05,270,quarterly
2327,2022-04-05,270,quarterly
2327,2022-07-04,270,quarterly
2327,2022-10-02,270,quarterly
2327,2022-12-31,270,quarterly
2327,2023-03-31,270,quarterly
2327,2023-06-29,270,quarterly
2327,2023-09-27,270,quarterly
2327,2023-12-26,270,quarterly
2327,2024-03-25,270,quarterly
2327,2024-06-23,270,quarterly
2327,2024-09-21,270,quarterly
2327,2024-12-20,270,quarterly
2328,2022-04-11,270,quarterly
2328,2022-07-10,270,quarterly
2328,2022-10-08,270,quarterly
2328,2023-01-06,270,quarterly
2328,2023-04-06,270,quarterly
2328,2023-07-05,270,quarterly
2328,2023-10-03,270,quarterly
2329,2020-05-19,100,monthly
2329,2020-06-18,100,monthly
2329,2020-07-18,100,monthly
2329,2020-08-17,100,monthly
2329,2020-09-16,100,monthly
2329,2020-10-16,100,monthly
2329,2020-11-15,100,monthly
2329,2020-12-15,100,monthly
2329,2021-01-14,100,monthly
2329,2021-02-13,100,monthly
2329,2021-03-15,100,monthly
2329,2021-04-14,100,monthly
2329,2021-05-14,100,monthly
2329,2021-06-13,100,monthly
2329,2021-07-13,100,monthly
2329,2021-08-12,100,monthly
2329,2021-09-11,100,monthly
2329,2021-10-11,100,monthly
2329,2021-11-10,100,monthly
2329,2021-12-10,100,monthly
2329,2022-01-09,100,monthly
2329,2022-02-08,100,monthly
2329,2022-03-10,100,monthly
2329,2022-04-09,100,monthly
2329,2022-05-09,100,monthly
2329,2022-06-08,100,monthly
2329,2022-07-08,100,monthly
2329,2022-08-07,100,monthly
2329,2022-09-06,100,monthly
2329,2022-10-06,100,monthly
2329,2022-11-05,100,monthly
2329,2022-12-05,100,monthly
2329,2023-01-04,100,monthly
2329,2023-02-03,100,monthly
2329,2023-03-05,100,monthly
2329,2023-04-04,100,monthly
2329,2023-05-04,100,monthly
2329,2023-06-03,100,monthly
2329,2023-07-03,100,monthly
2329,2023-08-02,100,monthly
2329,2023-09-01,100,monthly
2329,2023-10-01,100,monthly
2329,2023-10-31,100,monthly
2329,2023-11-30,100,monthly
2329,2023-12-30,100,monthly
2329,2024-01-29,100,monthly
2329,2024-02-28,100,monthly
2329,2024-03-29,100,monthly
2329,2024-04-28,100,monthly
2329,2024-05-28,100,monthly
2329,2024-06-27,100,monthly
2329,2024-07-27,100,monthly
2329,2024-08-26,100,monthly
2329,2024-09-25,100,monthly
