clinic_id,visit_date,daily_visits,daily_revenue,unique_pets,unique_customers,revenue_per_visit,day_of_week,month,week_of_year,quarter,is_weekend,lag_1_visits,lag_7_visits,lag_14_visits,lag_30_visits,lag_7_revenue,lag_30_revenue,rolling_7d_visits_mean,rolling_14d_visits_mean,rolling_30d_visits_mean,rolling_7d_visits_std,rolling_30d_visits_std,rolling_7d_revenue_mean,rolling_30d_revenue_mean,demand_trend_7d
C030,2020-02-24,5,768.3599999999999,5,5,153.67199999999997,0,2,9,1,0,5.0,6.0,8.0,1.0,467.51,156.53,5.857142857142857,6.071428571428571,5.7,2.1930626551751344,2.99597431046488,1087.1242857142859,968.1569999999999,0.15714285714285658
C030,2020-02-25,6,1189.82,6,6,198.3033333333333,1,2,9,1,0,5.0,5.0,2.0,3.0,481.3,318.64,5.714285714285714,5.857142857142857,5.833333333333333,2.214669705568283,2.865771044267304,1130.1028571428571,988.5513333333333,-0.11904761904761862
C030,2020-02-26,5,753.78,5,5,150.756,2,2,9,1,0,6.0,7.0,7.0,6.0,2802.62,1592.8,5.857142857142857,6.142857142857143,5.933333333333334,2.1930626551751344,2.815392829004363,1231.32,1017.5906666666667,-0.07619047619047681
C030,2020-02-27,5,560.55,5,5,112.10999999999999,3,2,9,1,0,5.0,7.0,5.0,3.0,2066.84,738.71,5.571428571428571,6.0,5.9,2.1491969707422403,2.8204915198938463,938.6285714285714,989.6233333333332,-0.3285714285714292
C030,2020-02-28,4,797.9,4,4,199.475,4,2,9,1,0,5.0,2.0,13.0,4.0,120.78,648.61,5.285714285714286,6.0,5.966666666666667,2.0586634591635518,2.7728154909994336,723.4442857142857,983.6846666666667,-0.6809523809523812
C030,2020-02-29,10,1091.98,10,10,109.19800000000001,5,2,9,1,1,4.0,9.0,4.0,5.0,796.14,642.71,5.571428571428571,5.357142857142857,5.966666666666667,1.6183471874253748,2.7728154909994336,820.1757142857142,988.661,-0.3952380952380956
C030,2020-03-01,8,1608.16,8,8,201.02,6,3,9,1,1,10.0,5.0,5.0,3.0,874.6800000000001,308.78,5.714285714285714,5.785714285714286,6.133333333333334,1.9760470401187076,2.861556525236996,862.4385714285714,1003.6366666666667,-0.41904761904761934
C030,2020-03-02,5,1371.52,5,5,274.304,0,3,10,1,0,8.0,5.0,6.0,6.0,768.3599999999999,1161.26,6.142857142857143,6.0,6.3,2.115700942049815,2.8180452995551404,967.2214285714284,1046.9493333333332,-0.15714285714285658
C030,2020-03-03,9,1028.42,9,9,114.2688888888889,1,3,10,1,0,5.0,6.0,5.0,7.0,1189.82,1499.05,6.142857142857143,5.928571428571429,6.266666666666667,2.115700942049815,2.8276142415206795,1053.3871428571429,1053.9579999999999,-0.12380952380952337
C030,2020-03-04,3,452.77,3,3,150.92333333333332,2,3,10,1,0,9.0,5.0,7.0,5.0,753.78,494.12,6.571428571428571,6.214285714285714,6.333333333333333,2.370453040886408,2.8687776242628598,1030.3300000000002,1038.2703333333334,0.23809523809523814
C030,2020-03-05,4,222.55,4,4,55.6375,3,3,10,1,0,3.0,5.0,7.0,6.0,560.55,1091.73,6.285714285714286,5.928571428571429,6.266666666666667,2.690370836538197,2.9235468932072224,987.3285714285714,1036.892,0.01904761904761898
C030,2020-03-06,8,1659.67,8,8,207.45875,4,3,10,1,0,4.0,4.0,2.0,4.0,797.9,530.6800000000001,6.142857142857143,5.714285714285714,6.2,2.7945525240230875,2.9524974816772223,939.0428571428572,1007.9193333333334,-0.05714285714285694
C030,2020-03-07,13,2031.87,13,13,156.2976923076923,5,3,10,1,1,8.0,10.0,9.0,5.0,1091.98,574.23,6.714285714285714,6.142857142857143,6.333333333333333,2.690370836538197,2.94001329264334,1062.1528571428573,1045.5523333333333,0.3809523809523814
C030,2020-03-08,4,1398.58,4,4,349.645,6,3,10,1,1,13.0,8.0,5.0,9.0,1608.16,1442.2,7.142857142857143,6.428571428571429,6.6,3.4364987719368982,3.168813549318549,1196.422857142857,1094.1403333333333,0.5428571428571436
C030,2020-03-09,4,331.89,4,4,82.9725,0,3,11,1,0,4.0,5.0,5.0,4.0,1371.52,338.40999999999997,6.571428571428571,6.357142857142857,6.433333333333334,3.598941643369749,3.169720245823218,1166.4828571428573,1092.6863333333333,0.1380952380952376
C030,2020-03-10,3,428.81,3,3,142.93666666666667,1,3,11,1,0,4.0,9.0,6.0,15.0,1028.42,2445.44,6.428571428571429,6.285714285714286,6.433333333333334,3.6903993847614402,3.169720245823218,1017.9642857142857,1092.469,-0.004761904761904745
C030,2020-03-11,4,323.84000000000003,4,4,80.96000000000001,2,3,11,1,0,3.0,3.0,5.0,8.0,452.77,682.14,5.571428571428571,6.071428571428571,6.033333333333333,3.69039938476144,2.7852237368598973,932.3057142857142,1025.248,-0.46190476190476204
C030,2020-03-12,3,320.08,3,3,106.69333333333333,3,3,11,1,0,4.0,4.0,5.0,2.0,222.55,663.21,5.714285714285714,6.0,5.9,3.5923198500080553,2.7835724998765454,913.8871428571429,1013.3046666666667,-0.18571428571428594
C030,2020-03-13,8,837.53,8,8,104.69125,4,3,11,1,0,3.0,8.0,4.0,7.0,1659.67,1159.62,5.571428571428571,5.857142857142857,5.933333333333334,3.69039938476144,2.740920224698434,927.8199999999999,1001.867,-0.3619047619047624
C030,2020-03-14,4,1012.63,4,4,253.1575,5,3,11,1,1,8.0,13.0,10.0,5.0,2031.87,1811.7099999999998,5.571428571428571,6.142857142857143,5.966666666666667,3.69039938476144,2.760351468542557,810.3714285714285,991.1306666666667,-0.3952380952380956
C030,2020-03-15,9,716.94,9,9,79.66000000000001,6,3,11,1,1,4.0,4.0,8.0,13.0,1398.58,1228.24,4.285714285714286,5.714285714285714,5.933333333333334,1.7043362064926908,2.7784060592154365,664.7657142857142,964.4946666666667,-1.647619047619048
C030,2020-03-16,5,953.89,5,5,190.778,0,3,12,1,0,9.0,4.0,5.0,4.0,331.89,1346.74,5.0,5.785714285714286,5.8,2.4494897427831765,2.5106668986271483,567.3885714285715,947.4513333333333,-0.7999999999999998
C030,2020-03-17,5,548.43,5,5,109.68599999999999,1,3,12,1,0,5.0,3.0,9.0,5.0,428.81,559.28,5.142857142857143,5.785714285714286,5.833333333333333,2.4102953780654777,2.492517538185221,656.2457142857144,934.3563333333333,-0.6904761904761898
C030,2020-03-18,7,1423.75,7,7,203.39285714285714,2,3,12,1,0,5.0,4.0,3.0,6.0,323.84000000000003,467.51,5.428571428571429,5.5,5.833333333333333,2.2253945610567456,2.492517538185221,673.3342857142858,933.9946666666667,-0.4047619047619042
C030,2020-03-19,4,2032.55,4,4,508.1375,3,3,12,1,0,7.0,3.0,4.0,5.0,320.08,481.3,5.857142857142857,5.785714285714286,5.866666666666666,2.193062655175133,2.5014938065819416,830.4642857142857,965.8693333333334,-0.00952380952380949
C030,2020-03-20,5,578.4599999999999,5,5,115.69199999999998,4,3,12,1,0,4.0,8.0,8.0,7.0,837.53,2802.62,6.0,5.785714285714286,5.833333333333333,1.9999999999999987,2.5200346649686534,1075.1028571428571,1017.5776666666666,0.16666666666666696
C030,2020-03-21,6,1437.1799999999998,6,6,239.52999999999997,5,3,12,1,1,5.0,4.0,13.0,7.0,1012.63,2066.84,5.571428571428571,5.571428571428571,5.766666666666667,1.8126539343499304,2.514555329625324,1038.0928571428572,943.439,-0.19523809523809543
C030,2020-03-22,2,1140.3100000000002,2,2,570.1550000000001,6,3,12,1,1,6.0,9.0,4.0,2.0,716.94,120.78,5.857142857142857,5.071428571428571,5.733333333333333,1.6761634196950501,2.5042492623171695,1098.742857142857,922.4503333333333,0.12380952380952337
C030,2020-03-23,8,1410.23,8,8,176.27875,0,3,13,1,0,2.0,5.0,4.0,9.0,953.89,796.14,4.857142857142857,4.928571428571429,5.733333333333333,1.5735915849388853,2.5042492623171695,1159.2242857142858,956.4346666666667,-0.8761904761904766
C030,2020-03-24,7,803.9399999999999,7,7,114.84857142857142,1,3,13,1,0,8.0,5.0,3.0,5.0,548.43,874.6800000000001,5.285714285714286,5.214285714285714,5.7,1.9760470401187062,2.465625751168977,1224.4157142857143,976.9043333333334,-0.4142857142857146
C030,2020-03-25,3,283.21000000000004,3,3,94.40333333333335,2,3,13,1,0,7.0,7.0,4.0,5.0,1423.75,768.3599999999999,5.571428571428571,5.5,5.766666666666667,2.0701966780270618,2.4730733822559703,1260.9171428571428,974.5463333333333,-0.19523809523809543
C030,2020-03-26,7,395.13,7,7,56.44714285714286,3,3,13,1,0,3.0,4.0,3.0,6.0,2032.55,1189.82,5.0,5.428571428571429,5.7,2.160246899469286,2.520946729661914,1097.982857142857,958.3746666666666,-0.7000000000000002
C030,2020-03-27,6,539.47,6,6,89.91166666666668,4,3,13,1,0,7.0,5.0,8.0,5.0,578.4599999999999,753.78,5.428571428571429,5.714285714285714,5.733333333333333,2.225394561056746,2.531638876755302,864.0657142857143,931.885,-0.30476190476190457
C030,2020-03-28,10,1187.87,10,10,118.78699999999999,5,3,13,1,1,6.0,6.0,4.0,5.0,1437.1799999999998,560.55,5.571428571428571,5.571428571428571,5.766666666666667,2.225394561056746,2.528231402183847,858.4957142857144,924.7413333333334,-0.19523809523809543
C030,2020-03-29,11,1793.3600000000001,10,10,163.03272727272727,6,3,13,1,1,10.0,2.0,9.0,4.0,1140.3100000000002,797.9,6.142857142857143,6.0,5.933333333333334,2.7945525240230866,2.638355461311057,822.8800000000001,945.652,0.20952380952380967
C030,2020-03-30,6,1259.4099999999999,6,6,209.90166666666664,0,3,14,1,0,11.0,8.0,5.0,10.0,1410.23,1091.98,7.428571428571429,6.142857142857143,6.166666666666667,2.636736799982308,2.767836617329477,916.1728571428572,978.8340000000001,1.2619047619047619
C030,2020-03-31,2,96.47999999999999,2,2,48.239999999999995,1,3,14,1,0,6.0,7.0,5.0,8.0,803.9399999999999,1608.16,7.142857142857143,6.214285714285714,6.033333333333333,2.672612419124242,2.6714755490543793,894.6271428571428,984.4150000000001,1.10952380952381
C030,2020-04-01,11,1505.16,11,11,136.83272727272728,2,4,14,2,0,2.0,3.0,7.0,5.0,283.21000000000004,1371.52,6.428571428571429,6.0,5.833333333333333,3.3094381626464853,2.7428066839912586,793.5614285714286,934.0256666666667,0.5952380952380958
C030,2020-04-02,3,382.89,3,3,127.63,3,4,14,2,0,11.0,7.0,4.0,9.0,395.13,1028.42,7.571428571428571,6.285714285714286,6.033333333333333,3.309438162646485,2.8945052978946553,968.1257142857143,938.4803333333333,1.538095238095238
C030,2020-04-03,7,606.2099999999999,7,7,86.60142857142856,4,4,14,2,0,3.0,6.0,5.0,3.0,539.47,452.77,7.0,6.214285714285714,5.833333333333333,3.7416573867739404,2.889736097404688,966.3771428571429,916.9626666666666,1.166666666666667
C030,2020-04-04,4,426.28999999999996,4,4,106.57249999999999,5,4,14,2,1,7.0,10.0,6.0,4.0,1187.87,222.55,7.142857142857143,6.357142857142857,5.966666666666667,3.7161167647860314,2.8464537323790653,975.9114285714285,922.0773333333333,1.1761904761904765
C030,2020-04-05,4,2484.19,4,4,621.0475,6,4,14,2,1,4.0,11.0,2.0,8.0,1793.3600000000001,1659.67,6.285714285714286,6.214285714285714,5.966666666666667,3.6384193323605833,2.8464537323790653,867.1142857142856,928.8686666666666,0.3190476190476188
C030,2020-04-06,4,577.75,4,4,144.4375,0,4,15,2,0,4.0,6.0,8.0,13.0,1259.4099999999999,2031.87,5.285714285714286,6.357142857142857,5.833333333333333,3.0394235042348474,2.841603885779677,965.8042857142857,956.3526666666668,-0.5476190476190474
C030,2020-04-07,10,1187.16,10,10,118.71600000000001,1,4,15,2,0,4.0,2.0,7.0,4.0,96.47999999999999,1398.58,5.0,6.071428571428571,5.533333333333333,3.055050463303894,2.5152408993194264,868.4242857142857,907.882,-0.5333333333333332
C030,2020-04-08,5,1494.61,5,5,298.92199999999997,2,4,15,2,0,10.0,11.0,3.0,4.0,1505.16,331.89,6.142857142857143,6.285714285714286,5.733333333333333,3.2366943748507477,2.6252531350306976,1024.2357142857143,900.8346666666667,0.40952380952380985
C030,2020-04-09,6,760.45,6,6,126.74166666666667,3,4,15,2,0,5.0,3.0,7.0,3.0,382.89,428.81,5.285714285714286,6.428571428571429,5.766666666666667,2.429971585175824,2.608782690535335,1022.7285714285715,939.5920000000001,-0.480952380952381
C030,2020-04-10,8,941.04,8,8,117.63,4,4,15,2,0,6.0,7.0,6.0,4.0,606.2099999999999,323.84000000000003,5.714285714285714,6.357142857142857,5.866666666666666,2.2146697055682827,2.556038601690775,1076.6657142857143,950.6466666666666,-0.15238095238095184
C030,2020-04-11,6,619.13,6,6,103.18833333333333,5,4,15,2,1,8.0,4.0,10.0,3.0,426.28999999999996,320.08,5.857142857142857,6.5,6.0,2.3401261667248785,2.559633594468363,1124.4985714285715,971.2199999999999,-0.14285714285714324
C030,2020-04-12,4,207.17,4,4,51.7925,6,4,15,2,1,6.0,4.0,11.0,8.0,2484.19,837.53,6.142857142857143,6.214285714285714,6.1,2.1930626551751335,2.496204014650769,1152.047142857143,981.1883333333334,0.04285714285714359
C030,2020-04-13,6,591.33,5,5,98.555,0,4,16,2,0,4.0,4.0,6.0,4.0,577.75,1012.63,6.142857142857143,5.714285714285714,5.966666666666667,2.1930626551751335,2.498045212772873,826.7585714285715,960.1763333333332,0.17619047619047645
C030,2020-04-14,10,1135.62,10,10,113.56199999999998,1,4,16,2,0,6.0,10.0,2.0,9.0,1187.16,716.94,6.428571428571429,5.714285714285714,6.033333333333333,1.9880595947760085,2.470283151902775,828.6985714285714,946.133,0.3952380952380956
C030,2020-04-15,9,937.34,9,9,104.14888888888889,2,4,16,2,0,10.0,5.0,11.0,5.0,1494.61,953.89,6.428571428571429,6.285714285714286,6.066666666666666,1.9880595947760085,2.51798131149885,821.3357142857143,960.0889999999999,0.3619047619047624
C030,2020-04-16,9,759.88,9,9,84.43111111111111,3,4,16,2,0,9.0,6.0,3.0,5.0,760.45,548.43,7.0,6.142857142857143,6.2,2.0816659994661304,2.5650166363646814,741.7257142857142,959.5373333333333,0.7999999999999998
C030,2020-04-17,9,1443.64,9,9,160.40444444444447,4,4,16,2,0,9.0,8.0,7.0,7.0,941.04,1423.75,7.428571428571429,6.571428571428571,6.333333333333333,2.149196970742237,2.6041522988109387,741.6442857142856,966.5856666666666,1.0952380952380958
C030,2020-04-18,6,370.97,6,6,61.82833333333334,5,4,16,2,1,9.0,6.0,4.0,4.0,619.13,2032.55,7.571428571428571,6.714285714285714,6.4,2.2253945610567447,2.6470543159754265,813.4442857142857,967.2486666666666,1.1714285714285708
C030,2020-04-19,4,615.45,4,4,153.8625,6,4,16,2,1,6.0,4.0,4.0,5.0,207.17,578.4599999999999,7.571428571428571,6.857142857142857,6.466666666666667,2.2253945610567447,2.609443504331689,777.9928571428571,911.8626666666667,1.1047619047619044
C030,2020-04-20,5,394.43,5,5,78.886,0,4,17,2,0,4.0,6.0,4.0,6.0,591.33,1437.1799999999998,7.571428571428571,6.857142857142857,6.433333333333334,2.2253945610567447,2.6350859873862817,836.3185714285713,913.0956666666666,1.1380952380952376
C030,2020-04-21,6,993.0799999999999,6,6,165.51333333333332,1,4,17,2,0,5.0,10.0,10.0,2.0,1135.62,1140.3100000000002,7.428571428571429,6.928571428571429,6.4,2.3704530408864057,2.6470543159754265,808.1899999999999,878.3373333333333,1.0285714285714285
C030,2020-04-22,6,445.63,6,6,74.27166666666666,2,4,17,2,0,6.0,9.0,5.0,8.0,937.34,1410.23,6.857142857142857,6.642857142857143,6.533333333333333,2.115700942049813,2.515240899319425,787.827142857143,873.4296666666667,0.32380952380952355
C030,2020-04-23,7,2949.7200000000003,7,7,421.3885714285715,3,4,17,2,0,6.0,9.0,6.0,7.0,759.88,803.9399999999999,6.428571428571429,6.714285714285714,6.466666666666667,1.9023794624226817,2.501493806581941,717.5828571428573,841.2763333333334,-0.03809523809523796
C030,2020-04-24,8,2068.3,8,8,258.5375,4,4,17,2,0,7.0,9.0,8.0,3.0,1443.64,283.21000000000004,6.142857142857143,6.785714285714286,6.466666666666667,1.5735915849388844,2.501493806581941,1030.4171428571428,912.8023333333333,-0.32380952380952355
C030,2020-04-25,7,566.71,7,7,80.95857142857143,5,4,17,2,1,8.0,6.0,6.0,7.0,370.97,395.13,6.0,6.785714285714286,6.633333333333334,1.2909944487358038,2.4280449540423605,1119.6542857142856,972.3053333333335,-0.6333333333333337
C030,2020-04-26,10,899.91,10,10,89.991,6,4,17,2,1,7.0,4.0,4.0,6.0,615.45,539.47,6.142857142857143,6.857142857142857,6.633333333333334,1.3451854182690963,2.4280449540423605,1147.6171428571429,978.0246666666667,-0.4904761904761905
C030,2020-04-27,5,383.96000000000004,5,5,76.792,0,4,18,2,0,10.0,5.0,6.0,10.0,394.43,1187.87,7.0,7.285714285714286,6.766666666666667,1.6329931618554485,2.5008044682673094,1188.2542857142857,990.0393333333334,0.2333333333333334
C030,2020-04-28,6,634.38,6,6,105.73,1,4,18,2,0,5.0,6.0,10.0,11.0,993.0799999999999,1793.3600000000001,7.0,7.214285714285714,6.6,1.6329931618554485,2.4438522445318664,1186.7585714285713,963.2423333333334,0.40000000000000036
C030,2020-04-29,6,1566.54,6,6,261.09,2,4,18,2,0,6.0,6.0,9.0,6.0,445.63,1259.4099999999999,7.0,6.928571428571429,6.433333333333334,1.6329931618554485,2.299675139476537,1135.5157142857145,924.6096666666667,0.5666666666666664
C030,2020-04-30,4,765.13,4,4,191.2825,3,4,18,2,0,6.0,7.0,9.0,2.0,2949.7200000000003,96.47999999999999,7.0,6.714285714285714,6.433333333333334,1.6329931618554485,2.299675139476537,1295.6457142857143,934.8473333333333,0.5666666666666664
C030,2020-05-01,4,1028.95,4,4,257.2375,4,5,18,2,0,4.0,8.0,9.0,11.0,2068.3,1505.16,6.571428571428571,6.357142857142857,6.5,1.9880595947760076,2.1932498324600873,983.5614285714286,957.1356666666667,0.07142857142857117
C030,2020-05-02,10,1200.38,10,10,120.03800000000001,5,5,18,2,1,4.0,7.0,6.0,3.0,566.71,382.89,6.0,6.0,6.266666666666667,2.0816659994661317,2.0667037445691356,835.0828571428572,941.2620000000001,-0.2666666666666666
C030,2020-05-03,8,1094.29,8,8,136.78625,6,5,18,2,1,10.0,10.0,4.0,7.0,899.91,606.2099999999999,6.428571428571429,6.285714285714286,6.5,2.572750982712398,2.0802851263460367,925.6071428571429,968.5116666666668,-0.07142857142857117
C030,2020-05-04,4,1135.78,4,4,283.945,0,5,19,2,0,8.0,5.0,5.0,4.0,383.96000000000004,426.28999999999996,6.142857142857143,6.571428571428571,6.533333333333333,2.193062655175133,2.0965214758858464,953.3757142857141,984.7810000000001,-0.39047619047619
C030,2020-05-05,12,903.6,12,12,75.3,1,5,19,2,0,4.0,6.0,6.0,4.0,634.38,2484.19,6.0,6.5,6.533333333333333,2.309401076758502,2.0965214758858464,1060.7785714285715,1008.4306666666668,-0.5333333333333332
C030,2020-05-06,2,157.44,2,2,78.72,2,5,19,2,0,12.0,6.0,6.0,4.0,1566.54,577.75,6.857142857142857,6.928571428571429,6.8,3.2366943748507464,2.2651786867173667,1099.2385714285713,955.7443333333333,0.05714285714285694
C030,2020-05-07,3,338.95,3,3,112.98333333333333,3,5,19,2,0,2.0,4.0,7.0,10.0,765.13,1187.16,6.285714285714286,6.642857142857143,6.733333333333333,3.7289089429432165,2.377093753440043,897.9385714285714,941.734,-0.4476190476190478
C030,2020-05-08,8,633.46,8,8,79.1825,4,5,19,2,0,3.0,4.0,8.0,5.0,1028.95,1494.61,6.142857142857143,6.357142857142857,6.5,3.8483144114694943,2.388911164468895,837.0557142857143,913.4603333333332,-0.35714285714285676
C030,2020-05-09,8,1108.22,8,8,138.5275,5,5,19,2,1,8.0,10.0,7.0,6.0,1200.38,760.45,6.714285714285714,6.357142857142857,6.6,3.773340063934766,2.3867450060988764,780.5571428571429,884.7553333333333,0.11428571428571477
C030,2020-05-10,6,1165.63,5,5,194.27166666666668,6,5,19,2,1,8.0,8.0,10.0,8.0,1094.29,941.04,6.428571428571429,6.428571428571429,6.666666666666667,3.552329886011096,2.3973165074269196,767.3914285714287,896.3476666666667,-0.23809523809523814
C030,2020-05-11,5,369.38,5,5,73.876,0,5,20,2,0,6.0,4.0,5.0,6.0,1135.78,619.13,6.142857142857143,6.142857142857143,6.6,3.4846602621858462,2.3867450060988764,777.5828571428573,903.8340000000001,-0.4571428571428564
C030,2020-05-12,6,790.02,6,6,131.67,1,5,20,2,0,5.0,12.0,6.0,4.0,903.6,207.17,6.285714285714286,6.142857142857143,6.566666666666666,3.4016802570830436,2.402345597081337,668.0971428571429,895.509,-0.28095238095238084
C030,2020-05-13,10,2827.09,10,10,282.709,2,5,20,2,0,6.0,2.0,6.0,6.0,157.44,591.33,5.428571428571429,6.142857142857143,6.633333333333334,2.299068134204439,2.355965770685914,651.8714285714286,914.9373333333334,-1.204761904761905
C030,2020-05-14,9,1105.24,9,9,122.80444444444444,3,5,20,2,0,10.0,3.0,4.0,10.0,338.95,1135.62,6.571428571428571,6.428571428571429,6.766666666666667,2.299068134204437,2.4308836669612237,1033.25,989.4626666666667,-0.19523809523809543
C030,2020-05-15,3,141.45,3,3,47.15,4,5,20,2,0,9.0,8.0,4.0,9.0,633.46,937.34,7.428571428571429,6.785714285714286,6.733333333333333,1.8126539343499257,2.3915560269174234,1142.72,988.45,0.6952380952380954
C030,2020-05-16,2,216.62,2,2,108.31,5,5,20,2,1,3.0,8.0,10.0,9.0,1108.22,759.88,6.714285714285714,6.714285714285714,6.533333333333333,2.4299715851758203,2.4457328544635235,1072.432857142857,961.9203333333334,0.1809523809523812
C030,2020-05-17,8,1487.39,8,8,185.92375,6,5,20,2,1,2.0,6.0,8.0,9.0,1165.63,1443.64,5.857142857142857,6.142857142857143,6.3,2.9113897843110026,2.534588315887706,945.0614285714286,943.8116666666666,-0.44285714285714306
C030,2020-05-18,6,1274.33,6,6,212.38833333333332,0,5,21,2,0,8.0,5.0,4.0,6.0,369.38,370.97,6.142857142857143,6.142857142857143,6.266666666666667,3.023715784073816,2.5042492623171695,991.027142857143,945.27,-0.12380952380952337
C030,2020-05-19,10,871.44,10,10,87.144,1,5,21,2,0,6.0,6.0,12.0,4.0,790.02,615.45,6.285714285714286,6.285714285714286,6.266666666666667,2.9840847683606255,2.5042492623171695,1120.3057142857144,975.382,0.01904761904761898
C030,2020-05-20,8,1048.0,8,8,131.0,2,5,21,2,0,10.0,10.0,2.0,5.0,2827.09,394.43,6.857142857142857,6.142857142857143,6.466666666666667,3.2877840272018766,2.556038601690774,1131.9371428571428,983.9150000000001,0.39047619047619
C030,2020-05-21,12,2768.06,12,12,230.67166666666665,3,5,21,2,0,8.0,9.0,3.0,6.0,1105.24,993.0799999999999,6.571428571428571,6.571428571428571,6.566666666666666,3.0472470011002177,2.555363977493472,877.7814285714285,1005.7006666666667,0.004761904761904745
C030,2020-05-22,10,1644.05,10,10,164.405,4,5,21,2,0,12.0,3.0,8.0,6.0,141.45,445.63,7.0,7.214285714285714,6.766666666666667,3.6055512754639865,2.7377732372953334,1115.327142857143,1064.8666666666666,0.2333333333333334
C030,2020-05-23,5,672.98,5,5,134.596,5,5,21,2,1,10.0,2.0,8.0,7.0,216.62,2949.7200000000003,8.0,7.357142857142857,6.9,3.2659863237109,2.795933006942466,1329.9842857142855,1104.8139999999999,1.0999999999999996
C030,2020-05-24,7,902.81,7,7,128.97285714285712,6,5,21,2,1,5.0,8.0,6.0,8.0,1487.39,2068.3,8.428571428571429,7.142857142857143,6.833333333333333,2.4397501823713266,2.8172294207599418,1395.1785714285713,1028.9226666666666,1.5952380952380958
C030,2020-05-25,3,151.55,3,3,50.51666666666667,0,5,22,2,0,7.0,6.0,5.0,7.0,1274.33,566.71,8.285714285714286,7.214285714285714,6.8,2.4976179127511093,2.808852999431225,1311.6671428571428,990.073,1.4857142857142867
C030,2020-05-26,4,559.98,4,4,139.995,1,5,22,2,0,3.0,10.0,6.0,10.0,871.44,899.91,7.857142857142857,7.071428571428571,6.666666666666667,3.132015933791491,2.892717769149631,1151.27,976.2343333333333,1.1904761904761898
C030,2020-05-27,7,796.68,7,7,113.81142857142856,2,5,22,2,0,4.0,8.0,10.0,5.0,1048.0,383.96000000000004,7.0,6.928571428571429,6.466666666666667,3.2659863237109006,2.8615565252369963,1106.7757142857142,964.9033333333333,0.5333333333333332
C030,2020-05-28,2,118.52,2,2,59.26,3,5,22,2,0,7.0,12.0,9.0,6.0,2768.06,634.38,6.857142857142857,6.714285714285714,6.533333333333333,3.236694374850745,2.8494806947731814,1070.8728571428571,978.6606666666667,0.32380952380952355
C030,2020-05-29,1,151.86,1,1,151.86,4,5,22,2,0,2.0,10.0,3.0,6.0,1644.05,1566.54,5.428571428571429,6.214285714285714,6.4,2.7602622373694152,2.966479394838265,692.3671428571428,961.4653333333333,-0.9714285714285715
C030,2020-05-30,9,1127.83,9,9,125.31444444444443,5,5,22,2,1,1.0,5.0,2.0,4.0,672.98,765.13,4.142857142857143,6.071428571428571,6.233333333333333,2.3401261667248785,3.125902168625258,479.1971428571428,914.3093333333333,-2.09047619047619
C030,2020-05-31,8,2469.83,8,8,308.72875,6,5,22,2,1,9.0,7.0,8.0,4.0,902.81,1028.95,4.714285714285714,6.571428571428571,6.4,2.9840847683606273,3.1359978888099858,544.1757142857142,926.3993333333333,-1.685714285714286
C030,2020-06-01,5,375.02,5,5,75.00399999999999,0,6,23,2,0,8.0,3.0,6.0,10.0,151.55,1200.38,4.857142857142857,6.571428571428571,6.533333333333333,3.132015933791494,3.1154048094006623,768.0357142857143,974.4286666666667,-1.6761904761904765
C030,2020-06-02,6,293.74,6,6,48.95666666666667,1,6,23,2,0,5.0,4.0,10.0,8.0,559.98,1094.29,5.142857142857143,6.5,6.366666666666666,3.0237157840738167,3.056743064262932,799.9599999999999,946.9166666666666,-1.223809523809523
C030,2020-06-03,7,1201.35,7,7,171.62142857142857,2,6,23,2,0,6.0,7.0,8.0,4.0,796.68,1135.78,5.428571428571429,6.214285714285714,6.3,2.992052966172381,3.0416646984720446,761.9257142857143,920.2316666666666,-0.871428571428571
C030,2020-06-04,6,473.23,6,6,78.87166666666667,3,6,23,2,0,7.0,2.0,12.0,12.0,118.52,903.6,5.428571428571429,6.142857142857143,6.4,2.992052966172381,3.012617146098308,819.7357142857143,922.4173333333333,-0.9714285714285715
C030,2020-06-05,13,994.51,13,13,76.50076923076924,4,6,23,2,0,6.0,1.0,10.0,2.0,151.86,157.44,6.0,5.714285714285714,6.2,2.581988897471609,2.8211027435481983,870.4085714285713,908.0716666666667,-0.20000000000000018
C030,2020-06-06,9,969.91,9,9,107.76777777777778,5,6,23,2,1,13.0,9.0,5.0,3.0,1127.83,338.95,7.714285714285714,5.928571428571429,6.566666666666666,2.6903708365381926,2.9674479146965287,990.7871428571428,935.9739999999999,1.147619047619048
C030,2020-06-07,6,475.85999999999996,6,6,79.30999999999999,6,6,23,2,1,9.0,8.0,7.0,8.0,2469.83,633.46,7.714285714285714,6.214285714285714,6.766666666666667,2.6903708365381926,2.920596695449623,968.2271428571429,957.006,0.9476190476190478
C030,2020-06-08,5,680.9,5,5,136.18,0,6,24,2,0,6.0,5.0,3.0,8.0,375.02,1108.22,7.428571428571429,6.142857142857143,6.7,2.7602622373694126,2.9142929585537307,683.3742857142857,951.7526666666666,0.7285714285714286
C030,2020-06-09,9,835.12,9,9,92.7911111111111,1,6,24,2,0,5.0,6.0,4.0,6.0,293.74,1165.63,7.428571428571429,6.285714285714286,6.6,2.7602622373694126,2.919612633729769,727.0714285714286,937.5086666666667,0.8285714285714292
C030,2020-06-10,4,651.8800000000001,4,4,162.97000000000003,2,6,24,2,0,9.0,7.0,7.0,5.0,1201.35,369.38,7.857142857142857,6.642857142857143,6.7,2.7342623276105846,2.949576240750524,804.4114285714285,926.4916666666667,1.1571428571428566
