clinic_id,visit_date,number_of_daily_visits,daily_revenue,clinic_capacity,vet_utilization_rate,average_wait_time
C025,2022-10-27,2,109.53999999999999,22,0.09090909090909091,16.03203816454542
C025,2022-10-28,9,985.6899999999999,22,0.4090909090909091,16.351955962123974
C025,2022-10-29,5,1724.83,22,0.22727272727272727,18.881580465398336
C025,2022-10-30,6,1199.69,22,0.2727272727272727,16.20244498627983
C025,2022-10-31,3,288.11,22,0.13636363636363635,17.82520794573447
C025,2022-11-01,3,174.97,22,0.13636363636363635,12.209992257664414
C025,2022-11-02,4,207.61,22,0.18181818181818182,16.63273636072481
C025,2022-11-03,2,268.65,22,0.09090909090909091,13.587818404979755
C025,2022-11-04,5,1375.74,22,0.22727272727272727,19.7020364590544
C025,2022-11-05,5,2061.0,22,0.22727272727272727,5.0
C025,2022-11-06,2,761.43,22,0.09090909090909091,14.838610929810589
C025,2022-11-07,4,649.35,22,0.18181818181818182,16.872033828587124
C025,2022-11-08,3,207.65,22,0.13636363636363635,31.765449805254505
C025,2022-11-09,4,361.61,22,0.18181818181818182,18.108767873667386
C025,2022-11-10,1,409.88,22,0.045454545454545456,21.871379998257275
C025,2022-11-11,6,446.69,22,0.2727272727272727,13.54297244147443
C025,2022-11-12,6,419.05,22,0.2727272727272727,16.24030370493472
C025,2022-11-13,5,1175.33,22,0.22727272727272727,14.31584688997875
C025,2022-11-14,3,231.38,22,0.13636363636363635,19.406055325532886
C025,2022-11-15,5,1046.11,22,0.22727272727272727,28.909826501773704
C025,2022-11-16,5,1050.4299999999998,22,0.22727272727272727,26.194860524656697
C025,2022-11-17,7,764.0,22,0.3181818181818182,13.5841309161715
C025,2022-11-18,6,663.6800000000001,22,0.2727272727272727,25.119518483660848
C025,2022-11-19,6,449.89,22,0.2727272727272727,25.399688407522483
C025,2022-11-20,10,1577.64,22,0.45454545454545453,33.3069064273771
C025,2022-11-21,8,1978.87,22,0.36363636363636365,20.588101083269837
C025,2022-11-22,5,1805.21,22,0.22727272727272727,25.343378732422398
C025,2022-11-23,4,396.82,22,0.18181818181818182,9.800997177426504
C025,2022-11-24,3,155.42000000000002,22,0.13636363636363635,19.183979701514065
C025,2022-11-25,2,93.37,22,0.09090909090909091,6.26911016250879
C025,2022-11-26,1,56.26,22,0.045454545454545456,6.108031841537699
C025,2022-11-27,6,500.07,22,0.2727272727272727,13.5742263722131
C025,2022-11-28,2,119.24,22,0.09090909090909091,19.404752809649576
C025,2022-11-29,3,184.38,22,0.13636363636363635,20.15519585253393
C025,2022-11-30,4,169.35,22,0.18181818181818182,16.247185691962347
C025,2022-12-01,4,1003.52,22,0.18181818181818182,14.979851833747595
C025,2022-12-02,5,330.15999999999997,22,0.22727272727272727,16.112579657382145
C025,2022-12-03,6,997.17,22,0.2727272727272727,18.790400039907617
C025,2022-12-04,3,1021.66,22,0.13636363636363635,9.85409216201576
C025,2022-12-05,7,455.08,22,0.3181818181818182,24.43958744796037
C025,2022-12-06,3,1064.99,22,0.13636363636363635,11.545130112082408
C025,2022-12-07,5,769.79,22,0.22727272727272727,25.403331981783325
C025,2022-12-08,3,814.81,22,0.13636363636363635,14.674939153761901
C025,2022-12-09,1,86.61,22,0.045454545454545456,18.71473643850855
C025,2022-12-10,7,309.88,22,0.3181818181818182,33.369614733430176
C025,2022-12-11,9,1748.3,22,0.4090909090909091,30.204277397748854
C025,2022-12-12,6,997.3800000000001,22,0.2727272727272727,21.421104987991033
C025,2022-12-13,4,747.45,22,0.18181818181818182,5.443709692403911
C025,2022-12-14,3,189.24,22,0.13636363636363635,16.38090205904036
C025,2022-12-15,4,238.48,22,0.18181818181818182,21.662335282738646
C025,2022-12-16,4,329.51,22,0.18181818181818182,16.189173782213707
C025,2022-12-17,3,467.19,22,0.13636363636363635,18.406041121511016
C025,2022-12-18,3,479.77000000000004,22,0.13636363636363635,15.136703764794346
C025,2022-12-19,2,212.06,22,0.09090909090909091,25.205820202389198
C025,2022-12-20,4,1187.21,22,0.18181818181818182,22.6841536886167
C025,2022-12-21,6,721.1800000000001,22,0.2727272727272727,20.184443420242467
C025,2022-12-22,4,377.76,22,0.18181818181818182,22.26796442283491
C025,2022-12-23,7,734.8199999999999,22,0.3181818181818182,16.489262675657926
C025,2022-12-24,2,118.83,22,0.09090909090909091,11.187256439721624
C025,2022-12-25,6,955.0600000000001,22,0.2727272727272727,19.8882456520995
C025,2022-12-26,5,586.83,22,0.22727272727272727,18.93744119284927
C025,2022-12-27,3,711.88,22,0.13636363636363635,11.483808086295166
C025,2022-12-28,7,293.2,22,0.3181818181818182,27.329236759786838
C025,2022-12-29,7,1196.53,22,0.3181818181818182,23.777473511625182
C025,2022-12-30,3,348.8,22,0.13636363636363635,10.69356454498486
C025,2022-12-31,3,117.81,22,0.13636363636363635,15.916425976807572
C025,2023-01-01,3,308.42,22,0.13636363636363635,15.06090054358701
C025,2023-01-02,7,1130.23,22,0.3181818181818182,20.62305425484291
C025,2023-01-03,5,751.58,22,0.22727272727272727,11.037455774900934
C025,2023-01-04,3,502.77,22,0.13636363636363635,6.042065827516152
C025,2023-01-05,4,354.07,22,0.18181818181818182,15.541749850262919
C025,2023-01-06,5,1299.9099999999999,22,0.22727272727272727,14.096338620164252
C025,2023-01-07,10,1902.87,22,0.45454545454545453,36.76328716427626
C025,2023-01-08,8,1161.1000000000001,22,0.36363636363636365,35.59524102988165
C025,2023-01-09,3,485.04999999999995,22,0.13636363636363635,15.656655394487519
C025,2023-01-10,5,1119.54,22,0.22727272727272727,14.349439448693719
C025,2023-01-11,6,995.05,22,0.2727272727272727,15.490307395993307
C025,2023-01-12,1,50.65,22,0.045454545454545456,9.718499736906862
C025,2023-01-13,6,694.42,22,0.2727272727272727,21.907327642262942
C025,2023-01-14,1,53.35,22,0.045454545454545456,12.017294499398737
C025,2023-01-15,4,526.64,22,0.18181818181818182,16.763094686970106
C025,2023-01-16,4,415.72,22,0.18181818181818182,23.252723191728023
C025,2023-01-17,6,2650.58,22,0.2727272727272727,15.585733461663148
C025,2023-01-18,6,434.03,22,0.2727272727272727,8.228975978559937
C025,2023-01-19,7,1126.57,22,0.3181818181818182,19.818885839892637
C025,2023-01-20,5,403.43,22,0.22727272727272727,24.331221047041815
C025,2023-01-21,5,228.35999999999999,22,0.22727272727272727,18.05109671313707
C025,2023-01-22,4,962.02,22,0.18181818181818182,13.427925312668478
C025,2023-01-23,6,683.88,22,0.2727272727272727,17.46444196685129
C025,2023-01-24,9,504.4,22,0.4090909090909091,21.356638593250967
C025,2023-01-25,4,425.19,22,0.18181818181818182,11.70989591997586
C025,2023-01-27,2,101.37,22,0.09090909090909091,5.0
C025,2023-01-28,2,126.59,22,0.09090909090909091,12.801581756963557
C025,2023-01-29,4,714.73,22,0.18181818181818182,7.9776644154133844
C025,2023-01-30,1,90.8,22,0.045454545454545456,20.213640313527478
C025,2023-01-31,2,182.46,22,0.09090909090909091,15.374987581618917
C025,2023-02-01,5,320.91,22,0.22727272727272727,20.393400764764493
C025,2023-02-02,3,556.14,22,0.13636363636363635,20.14374682121142
C025,2023-02-03,7,836.5400000000001,22,0.3181818181818182,25.503766723211847
C025,2023-02-04,5,1865.1399999999999,22,0.22727272727272727,25.003991659529987
C025,2023-02-05,2,119.33,22,0.09090909090909091,11.598043825441982
C025,2023-02-06,5,458.59000000000003,22,0.22727272727272727,12.146567892843397
C025,2023-02-07,5,285.28,22,0.22727272727272727,20.372125736677447
C025,2023-02-08,4,579.8399999999999,22,0.18181818181818182,17.564071474202716
C025,2023-02-09,4,1074.6299999999999,22,0.18181818181818182,19.23338272376795
C025,2023-02-10,5,631.1600000000001,22,0.22727272727272727,18.031376756693305
C025,2023-02-11,6,936.62,22,0.2727272727272727,23.545051209002157
C025,2023-02-12,5,635.52,22,0.22727272727272727,21.76929176496395
C025,2023-02-13,5,1645.8999999999999,22,0.22727272727272727,14.127006612916437
C025,2023-02-14,1,45.3,22,0.045454545454545456,5.0
C025,2023-02-15,4,276.27,22,0.18181818181818182,25.4147594032035
C025,2023-02-16,7,1118.75,22,0.3181818181818182,17.730345728872827
C025,2023-02-17,5,746.66,22,0.22727272727272727,16.197171389084307
C025,2023-02-18,5,1682.5700000000002,22,0.22727272727272727,13.018617190437816
C025,2023-02-19,4,223.5,22,0.18181818181818182,15.711406436662106
C025,2023-02-20,7,768.52,22,0.3181818181818182,16.127811325406814
C025,2023-02-21,3,978.44,22,0.13636363636363635,16.78716812108415
C025,2023-02-22,7,827.5799999999999,22,0.3181818181818182,18.402892300920676
C025,2023-02-23,6,1198.1599999999999,22,0.2727272727272727,18.733630675865605
C025,2023-02-24,6,1497.4299999999998,22,0.2727272727272727,28.65528308250279
C025,2023-02-25,2,278.74,22,0.09090909090909091,20.870793501563153
C025,2023-02-26,5,1149.45,22,0.22727272727272727,15.826733705677615
C025,2023-02-27,3,515.73,22,0.13636363636363635,13.006109579382912
C025,2023-02-28,5,421.05,22,0.22727272727272727,23.12343030276099
C025,2023-03-01,8,602.94,22,0.36363636363636365,9.83485753730809
C025,2023-03-02,4,324.2,22,0.18181818181818182,15.736948932278292
C025,2023-03-03,6,1267.76,22,0.2727272727272727,17.465128293652157
C025,2023-03-04,6,668.76,22,0.2727272727272727,6.166654340701259
C025,2023-03-05,1,96.78,22,0.045454545454545456,11.116692843070846
C025,2023-03-06,5,330.22,22,0.22727272727272727,14.223945968081727
C025,2023-03-07,9,732.28,22,0.4090909090909091,30.386066119233455
C025,2023-03-08,2,383.96000000000004,22,0.09090909090909091,15.140277687007856
C025,2023-03-09,6,786.1800000000001,22,0.2727272727272727,13.111421656112878
C025,2023-03-10,7,404.53000000000003,22,0.3181818181818182,25.681189672958315
C025,2023-03-11,4,305.1,22,0.18181818181818182,12.101632370710838
C025,2023-03-12,6,1535.94,22,0.2727272727272727,15.961610427524514
C025,2023-03-13,2,394.40999999999997,22,0.09090909090909091,7.562521433347471
C025,2023-03-14,4,315.23,22,0.18181818181818182,15.271680554730342
C025,2023-03-15,3,318.61,22,0.13636363636363635,20.796618614549896
C025,2023-03-16,5,1200.27,22,0.22727272727272727,10.55927976496826
C025,2023-03-17,5,603.65,22,0.22727272727272727,26.351791122680872
C025,2023-03-18,5,941.3,22,0.22727272727272727,22.229442779764902
C025,2023-03-19,5,1343.72,22,0.22727272727272727,30.19276355924443
C025,2023-03-20,2,108.77000000000001,22,0.09090909090909091,16.30622331084089
C025,2023-03-21,8,854.46,22,0.36363636363636365,27.419494976772484
C025,2023-03-22,8,1047.92,22,0.36363636363636365,19.495557251292027
C025,2023-03-23,8,1418.33,22,0.36363636363636365,15.547165261468685
C025,2023-03-24,7,1121.76,22,0.3181818181818182,21.601886874557273
C025,2023-03-25,6,388.82,22,0.2727272727272727,25.84947215472351
C025,2023-03-26,6,1107.27,22,0.2727272727272727,18.15782757555955
C025,2023-03-27,4,293.6,22,0.18181818181818182,14.048106398489162
C025,2023-03-28,9,2149.64,22,0.4090909090909091,34.464878249713315
C025,2023-03-29,8,1236.57,22,0.36363636363636365,15.513749439262966
C025,2023-03-30,4,1329.94,22,0.18181818181818182,5.0
C025,2023-03-31,8,1373.8,22,0.36363636363636365,30.150823662743885
C025,2023-04-01,6,538.23,22,0.2727272727272727,19.680592744525594
C025,2023-04-02,3,322.44000000000005,22,0.13636363636363635,11.005890798081126
C025,2023-04-03,6,751.93,22,0.2727272727272727,9.406144526891897
C025,2023-04-04,7,679.56,22,0.3181818181818182,16.978368725240934
C025,2023-04-05,2,136.63,22,0.09090909090909091,17.27551753963768
C025,2023-04-06,5,1052.1200000000001,22,0.22727272727272727,9.080216380693365
C025,2023-04-07,4,1503.68,22,0.18181818181818182,15.610860720746622
C025,2023-04-08,4,1549.78,22,0.18181818181818182,5.0
C025,2023-04-09,6,1407.8700000000001,22,0.2727272727272727,7.908283379891439
C025,2023-04-10,4,491.11,22,0.18181818181818182,18.20556058823201
C025,2023-04-11,3,832.47,22,0.13636363636363635,15.043138833116014
C025,2023-04-12,3,300.77,22,0.13636363636363635,15.047268823953402
C025,2023-04-13,3,329.0,22,0.13636363636363635,28.245043219403296
C025,2023-04-14,9,810.5,22,0.4090909090909091,17.67637801613791
C025,2023-04-15,8,1251.56,22,0.36363636363636365,26.139733096765898
C025,2023-04-16,7,1064.59,22,0.3181818181818182,21.984184844786313
C025,2023-04-17,1,43.46,22,0.045454545454545456,19.809318527039476
C025,2023-04-18,9,1627.44,22,0.4090909090909091,27.669404540357224
C025,2023-04-19,3,1282.3200000000002,22,0.13636363636363635,15.733674684468845
C025,2023-04-20,5,812.08,22,0.22727272727272727,25.163790557061287
C025,2023-04-21,7,1043.6399999999999,22,0.3181818181818182,12.299703480014859
C025,2023-04-22,10,2189.12,22,0.45454545454545453,20.130591771489335
C025,2023-04-23,7,1393.33,22,0.3181818181818182,21.09832365013512
C025,2023-04-24,6,669.03,22,0.2727272727272727,24.37309385579684
C025,2023-04-25,2,61.31,22,0.09090909090909091,8.483335534375609
C025,2023-04-26,4,212.35,22,0.18181818181818182,17.53874585368273
C025,2023-04-27,5,235.20000000000002,22,0.22727272727272727,22.69949680167616
C025,2023-04-28,8,2033.72,22,0.36363636363636365,22.815874181832363
C025,2023-04-29,8,3034.5299999999997,22,0.36363636363636365,16.956565516323206
C025,2023-04-30,8,1811.56,22,0.36363636363636365,17.207888037910656
C025,2023-05-01,5,475.03,22,0.22727272727272727,21.942276418727907
C025,2023-05-02,6,568.23,22,0.2727272727272727,21.697250677835676
C025,2023-05-03,4,452.68,22,0.18181818181818182,27.18285631292955
C025,2023-05-04,5,280.33,22,0.22727272727272727,18.680980832621415
C025,2023-05-05,7,1346.87,22,0.3181818181818182,26.068939168872355
C025,2023-05-06,7,1658.88,22,0.3181818181818182,18.926914933543088
C025,2023-05-07,5,234.23,22,0.22727272727272727,11.54339500687262
C025,2023-05-08,2,133.98000000000002,22,0.09090909090909091,19.686820786407523
C025,2023-05-09,3,241.15,22,0.13636363636363635,7.097435073079834
C025,2023-05-10,5,382.44000000000005,22,0.22727272727272727,23.4589994574537
C025,2023-05-11,3,798.62,22,0.13636363636363635,19.054198425831505
C025,2023-05-12,4,869.76,22,0.18181818181818182,7.790632345828575
C025,2023-05-13,4,268.82,22,0.18181818181818182,6.024401956305606
C025,2023-05-14,11,872.11,22,0.5,28.863968720266914
C025,2023-05-15,8,1826.5499999999997,22,0.36363636363636365,19.53367373154367
C025,2023-05-16,5,837.11,22,0.22727272727272727,12.757655580580442
C025,2023-05-17,10,3029.5499999999997,22,0.45454545454545453,21.477604859321122
C025,2023-05-18,5,384.26,22,0.22727272727272727,18.309568266392066
C025,2023-05-19,8,799.77,22,0.36363636363636365,22.887779934326243
C025,2023-05-20,6,1659.4299999999998,22,0.2727272727272727,29.038361731875867
C025,2023-05-21,6,576.52,22,0.2727272727272727,22.301443896583535
C025,2023-05-22,4,289.96,22,0.18181818181818182,16.738522295546222
C025,2023-05-23,7,1654.01,22,0.3181818181818182,18.671986209982784
C025,2023-05-24,4,172.63,22,0.18181818181818182,22.57288273434896
C025,2023-05-25,4,417.14,22,0.18181818181818182,23.650989584686084
C025,2023-05-26,7,651.16,22,0.3181818181818182,28.728632311535815
C025,2023-05-27,5,1617.03,22,0.22727272727272727,13.470113835084536
C025,2023-05-28,9,1911.92,22,0.4090909090909091,28.49979289195426
C025,2023-05-29,2,1072.95,22,0.09090909090909091,11.579690867891168
C025,2023-05-30,7,1296.6399999999999,22,0.3181818181818182,24.20509931054029
C025,2023-05-31,3,135.81,22,0.13636363636363635,16.746672861052396
C025,2023-06-01,7,1832.06,22,0.3181818181818182,31.955283907093385
C025,2023-06-02,4,1681.92,22,0.18181818181818182,5.178083090796921
C025,2023-06-03,12,2071.6800000000003,22,0.5454545454545454,30.563137411350255
C025,2023-06-04,3,580.1,22,0.13636363636363635,11.376478726771285
C025,2023-06-05,3,433.61999999999995,22,0.13636363636363635,10.430816186445352
C025,2023-06-06,6,659.62,22,0.2727272727272727,20.731646876947554
C025,2023-06-07,7,747.37,22,0.3181818181818182,21.222556446070968
C025,2023-06-08,7,700.79,22,0.3181818181818182,11.812507618080634
C025,2023-06-09,8,874.9200000000001,22,0.36363636363636365,24.062805224430114
C025,2023-06-10,5,316.58,22,0.22727272727272727,21.494230874000465
C025,2023-06-11,9,777.5400000000001,22,0.4090909090909091,20.416358150658965
C025,2023-06-12,3,1079.48,22,0.13636363636363635,20.289520148344515
C025,2023-06-13,3,458.32,22,0.13636363636363635,18.405346085063133
C025,2023-06-14,4,236.67000000000002,22,0.18181818181818182,18.72176657492468
C025,2023-06-15,3,294.66,22,0.13636363636363635,19.378349418636358
C025,2023-06-16,7,346.83,22,0.3181818181818182,16.051290473786167
C025,2023-06-17,8,1463.16,22,0.36363636363636365,29.6706358437781
C025,2023-06-18,7,1841.6200000000001,22,0.3181818181818182,25.021046672036988
C025,2023-06-19,10,1057.79,22,0.45454545454545453,25.21051600476901
C025,2023-06-20,3,696.0,22,0.13636363636363635,15.733502148938209
C025,2023-06-21,2,167.0,22,0.09090909090909091,16.414637327692084
C025,2023-06-22,5,888.9999999999999,22,0.22727272727272727,21.951159883337688
C025,2023-06-23,2,1148.5400000000002,22,0.09090909090909091,15.577569303918303
C025,2023-06-24,5,1080.95,22,0.22727272727272727,7.734685472943134
C025,2023-06-25,4,205.95,22,0.18181818181818182,22.23080674146404
C025,2023-06-26,6,620.33,22,0.2727272727272727,5.0
C025,2023-06-27,9,1142.46,22,0.4090909090909091,37.13096303998664
C025,2023-06-28,2,89.32,22,0.09090909090909091,13.527751065467095
C025,2023-06-29,4,1020.65,22,0.18181818181818182,17.347001188261814
C025,2023-06-30,8,652.84,22,0.36363636363636365,16.96029811081952
C025,2023-07-01,5,347.2,22,0.22727272727272727,22.206801103789502
C025,2023-07-02,6,408.7,22,0.2727272727272727,11.072190655510493
C025,2023-07-03,7,763.63,22,0.3181818181818182,23.011658677908482
C025,2023-07-04,6,725.34,22,0.2727272727272727,14.61329055851753
C025,2023-07-05,7,624.87,22,0.3181818181818182,25.949170708967856
C025,2023-07-06,5,740.6800000000001,22,0.22727272727272727,23.076043754317983
C025,2023-07-07,6,1202.3600000000001,22,0.2727272727272727,16.08437450154927
C025,2023-07-08,12,3039.99,22,0.5454545454545454,24.752972683351835
C025,2023-07-09,10,1019.67,22,0.45454545454545453,25.0509395130727
C025,2023-07-10,2,272.1,22,0.09090909090909091,12.184414787025737
C025,2023-07-11,7,660.0799999999999,22,0.3181818181818182,19.281910341064254
C025,2023-07-12,5,298.4,22,0.22727272727272727,11.595866990597228
C025,2023-07-13,4,1117.23,22,0.18181818181818182,14.435156608803894
C025,2023-07-14,5,227.87,22,0.22727272727272727,15.666209457262559
C025,2023-07-15,4,1566.03,22,0.18181818181818182,14.427951403064748
C025,2023-07-16,6,1915.6,22,0.2727272727272727,18.91991743074343
C025,2023-07-17,7,1385.2,22,0.3181818181818182,27.206964319258475
C025,2023-07-18,5,568.32,22,0.22727272727272727,10.595986427762943
C025,2023-07-19,8,496.75,22,0.36363636363636365,21.15809788199053
C025,2023-07-20,4,704.13,22,0.18181818181818182,9.160188571625703
C025,2023-07-21,7,632.36,22,0.3181818181818182,32.40027461103369
C025,2023-07-22,4,1369.9199999999998,22,0.18181818181818182,8.363588989927067
C025,2023-07-23,4,1171.53,22,0.18181818181818182,9.965739131976356
C025,2023-07-24,6,311.97,22,0.2727272727272727,11.21431636145251
C025,2023-07-25,5,719.18,22,0.22727272727272727,5.0
C025,2023-07-26,3,142.35,22,0.13636363636363635,16.432298232869012
C025,2023-07-27,2,102.78,22,0.09090909090909091,14.028039575884042
C025,2023-07-28,5,1978.2199999999998,22,0.22727272727272727,23.491133266638073
C025,2023-07-29,4,926.0699999999999,22,0.18181818181818182,18.54008557945983
C025,2023-07-30,8,949.39,22,0.36363636363636365,15.20183489733933
C025,2023-07-31,4,366.36,22,0.18181818181818182,23.113551492253084
C025,2023-08-01,5,1228.78,22,0.22727272727272727,21.67426130451001
C025,2023-08-02,4,431.48,22,0.18181818181818182,6.623208572347693
C025,2023-08-03,7,729.09,22,0.3181818181818182,19.217261795120507
C025,2023-08-04,4,448.85,22,0.18181818181818182,9.540979481830746
C025,2023-08-05,2,124.15,22,0.09090909090909091,18.502904584228883
C025,2023-08-06,3,141.57,22,0.13636363636363635,14.595197160529278
C025,2023-08-07,3,155.37,22,0.13636363636363635,11.488310093306204
C025,2023-08-09,6,400.44,22,0.2727272727272727,20.68026592589585
C025,2023-08-10,2,169.76,22,0.09090909090909091,9.813896191655438
C025,2023-08-11,8,1135.58,22,0.36363636363636365,21.27520012388664
C025,2023-08-12,6,552.6,22,0.2727272727272727,18.50138544400333
C025,2023-08-13,4,172.03,22,0.18181818181818182,6.763661173405521
C025,2023-08-14,6,766.99,22,0.2727272727272727,21.18767685530693
C025,2023-08-15,2,116.53999999999999,22,0.09090909090909091,5.0
C025,2023-08-16,3,151.24,22,0.13636363636363635,23.195561077774563
C025,2023-08-17,10,1472.17,22,0.45454545454545453,19.017470552706286
C025,2023-08-18,5,608.13,22,0.22727272727272727,21.133382746978096
C025,2023-08-19,5,300.5,22,0.22727272727272727,27.5518876134475
C025,2023-08-20,9,1039.82,22,0.4090909090909091,30.907111505505846
C025,2023-08-21,4,822.3,22,0.18181818181818182,17.94851300640014
C025,2023-08-22,3,483.19000000000005,22,0.13636363636363635,8.829715190879547
C025,2023-08-23,4,473.15999999999997,22,0.18181818181818182,18.97909437997431
C025,2023-08-24,8,1602.34,22,0.36363636363636365,11.97495378184051
C025,2023-08-25,7,900.27,22,0.3181818181818182,24.23471017233647
C025,2023-08-26,4,775.5100000000001,22,0.18181818181818182,23.697270147100927
C025,2023-08-27,10,954.9200000000001,22,0.45454545454545453,25.577204947212884
C025,2023-08-28,3,677.54,22,0.13636363636363635,10.468881361127771
C025,2023-08-29,6,781.05,22,0.2727272727272727,11.522727082021458
C025,2023-08-30,9,764.99,22,0.4090909090909091,18.82533921814617
C025,2023-08-31,5,505.40999999999997,22,0.22727272727272727,9.295363907050248
C025,2023-09-01,3,163.67,22,0.13636363636363635,12.05322675830866
C025,2023-09-02,1,842.3,22,0.045454545454545456,9.27079047163139
C025,2023-09-03,5,395.25,22,0.22727272727272727,13.705452218302844
C025,2023-09-05,4,413.31,22,0.18181818181818182,15.06607087377811
C025,2023-09-06,5,641.27,22,0.22727272727272727,18.284342378115078
C025,2023-09-07,3,389.15,22,0.13636363636363635,5.6069823077107905
C025,2023-09-08,4,361.9,22,0.18181818181818182,22.328087867357766
C025,2023-09-09,5,240.13,22,0.22727272727272727,8.862495141624391
C025,2023-09-10,11,1471.3600000000001,22,0.5,21.776234226218392
C025,2023-09-11,4,1071.47,22,0.18181818181818182,20.219371373442208
C025,2023-09-12,4,1646.67,22,0.18181818181818182,13.221413361409693
C025,2023-09-13,8,1966.47,22,0.36363636363636365,25.439062384570434
C025,2023-09-14,8,865.22,22,0.36363636363636365,24.99169108967343
C025,2023-09-15,4,246.07,22,0.18181818181818182,8.484979706980855
C025,2023-09-16,10,1130.99,22,0.45454545454545453,31.53348542679934
C025,2023-09-17,3,153.92000000000002,22,0.13636363636363635,13.858626136548311
C025,2023-09-18,5,1458.88,22,0.22727272727272727,17.038669525574598
C025,2023-09-19,3,278.55,22,0.13636363636363635,13.623540528189746
C025,2023-09-20,3,172.64999999999998,22,0.13636363636363635,10.053773530467211
C025,2023-09-21,6,423.15999999999997,22,0.2727272727272727,18.910848355655947
C025,2023-09-22,8,909.3499999999999,22,0.36363636363636365,19.240906622745385
C025,2023-09-23,5,252.21,22,0.22727272727272727,27.933058946223888
C025,2023-09-24,9,604.57,22,0.4090909090909091,20.666992726593126
C025,2023-09-25,3,495.36999999999995,22,0.13636363636363635,11.515189698984216
C025,2023-09-26,5,600.68,22,0.22727272727272727,22.657007572220373
C025,2023-09-27,5,651.05,22,0.22727272727272727,15.933899739930034
C025,2023-09-28,3,443.08,22,0.13636363636363635,11.765549365355207
C025,2023-09-29,3,350.9,22,0.13636363636363635,13.981893578205245
C025,2023-09-30,7,880.85,22,0.3181818181818182,21.88303583567409
C025,2023-10-01,10,1129.63,22,0.45454545454545453,16.685861146457448
C025,2023-10-02,3,285.72,22,0.13636363636363635,17.370024544635736
C025,2023-10-03,3,220.35000000000002,22,0.13636363636363635,5.010191849448738
C025,2023-10-04,2,527.56,22,0.09090909090909091,21.725379791389898
C025,2023-10-05,2,96.30000000000001,22,0.09090909090909091,14.513436912374248
C025,2023-10-06,5,301.76,22,0.22727272727272727,21.166192327291448
C025,2023-10-07,4,586.88,22,0.18181818181818182,15.245002085201078
C025,2023-10-08,4,173.34,22,0.18181818181818182,10.813797494304094
C025,2023-10-09,1,34.01,22,0.045454545454545456,5.0
C025,2023-10-10,3,345.31,22,0.13636363636363635,6.099980776632619
C025,2023-10-11,3,470.09000000000003,22,0.13636363636363635,14.76812133025158
C025,2023-10-12,7,1368.1,22,0.3181818181818182,9.400161935237692
C025,2023-10-13,2,191.79000000000002,22,0.09090909090909091,10.274131845229709
C025,2023-10-14,6,697.18,22,0.2727272727272727,20.999343545860594
C025,2023-10-15,2,439.72999999999996,22,0.09090909090909091,7.959476376325534
C025,2023-10-16,3,193.54,22,0.13636363636363635,10.903220870022352
C025,2023-10-17,5,477.53,22,0.22727272727272727,21.32844022065353
C025,2023-10-18,5,1329.18,22,0.22727272727272727,17.022224713047386
C025,2023-10-19,3,160.26,22,0.13636363636363635,19.636753190285084
C025,2023-10-20,6,865.59,22,0.2727272727272727,5.88619367118409
C025,2023-10-21,5,302.01,22,0.22727272727272727,13.94399602876226
C025,2023-10-22,7,964.52,22,0.3181818181818182,16.10774473455004
C025,2023-10-23,8,711.17,22,0.36363636363636365,21.506959104169407
C025,2023-10-24,5,428.7,22,0.22727272727272727,19.057785996395616
C025,2023-10-25,5,806.38,22,0.22727272727272727,18.050333819608774
C025,2023-10-26,2,102.75,22,0.09090909090909091,16.9038509063458
C025,2023-10-27,2,325.37,22,0.09090909090909091,12.87124336350588
C025,2023-10-28,7,1105.54,22,0.3181818181818182,26.1392309308835
C025,2023-10-29,6,2103.2799999999997,22,0.2727272727272727,28.953603451242586
C025,2023-10-30,5,523.91,22,0.22727272727272727,7.719129430430344
C025,2023-10-31,8,779.26,22,0.36363636363636365,23.65162224906379
C025,2023-11-01,4,228.11999999999998,22,0.18181818181818182,12.273312966283813
C025,2023-11-02,4,578.54,22,0.18181818181818182,23.602176902514117
C025,2023-11-03,3,147.44,22,0.13636363636363635,19.879002810860502
C025,2023-11-04,5,1611.29,22,0.22727272727272727,18.350795046181847
C025,2023-11-05,6,381.6,22,0.2727272727272727,19.238526925293097
C025,2023-11-06,2,95.47999999999999,22,0.09090909090909091,9.256917062998209
C025,2023-11-07,4,335.1,22,0.18181818181818182,10.162081797205902
C025,2023-11-08,2,114.63,22,0.09090909090909091,15.783274566540339
C025,2023-11-09,1,69.17,22,0.045454545454545456,11.028616615052744
C025,2023-11-10,5,261.78000000000003,22,0.22727272727272727,15.20171935072666
C025,2023-11-11,6,511.5,22,0.2727272727272727,23.302826855887368
C025,2023-11-12,6,2760.48,22,0.2727272727272727,24.406103913272936
C025,2023-11-13,5,909.23,22,0.22727272727272727,7.968734550666258
C025,2023-11-14,4,164.13,22,0.18181818181818182,5.0
C025,2023-11-15,4,312.5,22,0.18181818181818182,11.85403053879914
C025,2023-11-16,3,411.64,22,0.13636363636363635,25.730417480495408
C025,2023-11-17,6,610.48,22,0.2727272727272727,27.79771161924381
C025,2023-11-18,6,2002.8799999999999,22,0.2727272727272727,16.33341555600256
C025,2023-11-19,5,438.71999999999997,22,0.22727272727272727,27.55185698922979
C025,2023-11-20,7,1295.32,22,0.3181818181818182,21.23379464651067
