customer_id,signup_date,age,income,country,loyalty_member,website_visits,app_usage,discount_usage,engagement_score,purchase_propensity,total_orders,total_spent,average_order_value,days_since_last_purchase
3798,2023-08-27,48,37521,Italy,False,6,2,True,0.34547133824682497,0.3402812913794927,66.0,6511.21,98.65469696969697,0.0
9472,2023-08-27,33,44278,Netherlands,False,10,7,True,0.5581878613452038,0.43994332070595765,62.0,7332.01,118.25822580645162,6.0
6660,2023-08-27,36,34842,Italy,False,8,6,False,0.3679303503883459,0.17562279439098477,23.0,2620.71,113.94391304347826,32.0
4428,2023-08-27,33,17713,Italy,False,11,5,False,0.41951570325085963,0.13404439257002987,26.0,1701.3,65.43461538461538,1.0
7684,2023-08-27,29,41757,Spain,False,17,3,False,0.41806044196169356,0.19096404092653746,41.0,4007.0699999999997,97.73341463414633,6.0
9733,2023-08-27,18,123406,Spain,False,11,6,False,0.2554254932848279,0.21605000941176203,32.0,2290.57,71.5803125,92.0
1391,2023-08-27,40,112887,Germany,False,4,3,False,0.2319450212263912,0.2420600528422002,32.0,3550.15,110.9421875,75.0
7971,2023-08-27,30,29507,Spain,True,10,2,True,0.49748520785596284,0.5465346817015302,94.0,8719.82,92.76404255319149,0.0
6767,2023-08-28,37,22509,Germany,False,6,2,True,0.3868978106755225,0.26693617586019974,43.0,3874.34,90.10093023255814,26.0
3514,2023-08-28,41,17914,Spain,True,12,4,True,0.5105629244520146,0.589690646826821,95.0,11086.1,116.69578947368421,2.0
7119,2023-08-28,44,30739,France,False,5,4,True,0.39691241275649447,0.28604602311737104,42.0,3479.35,82.84166666666667,1.0
8027,2023-08-28,28,37869,Spain,False,9,2,True,0.46247695704055575,0.3599239531492524,62.0,6784.95,109.43467741935484,2.0
5661,2023-08-28,25,61140,Spain,False,7,5,True,0.4565079373644889,0.3506939714526036,67.0,7284.53,108.72432835820895,11.0
467,2023-08-28,40,40627,Germany,False,5,4,False,0.1292689001035744,0.13928464686605788,23.0,2056.97,89.43347826086956,10.0
7012,2023-08-28,41,77571,France,False,7,6,False,0.2981902450306616,0.16049333617418657,30.0,3635.62,121.18733333333333,10.0
2530,2023-08-28,29,67270,Spain,False,3,5,False,0.1613522381791519,0.12963086224676101,24.0,2279.56,94.98166666666667,93.0
8689,2023-08-28,44,59451,France,True,14,3,True,0.4792460450916428,0.5912499504806676,111.0,10430.41,93.96765765765765,1.0
6153,2023-08-28,34,47054,Germany,False,9,4,False,0.2858514453289935,0.14674398314412504,22.0,3725.79,169.3540909090909,23.0
3667,2023-08-28,27,81925,Spain,False,11,7,False,0.4152449480617631,0.2698156552383757,36.0,4596.74,127.68722222222222,0.0
6429,2023-08-28,25,68662,Germany,False,12,5,False,0.4033222564406504,0.2061352849507809,36.0,3651.96,101.44333333333333,7.0
1706,2023-08-28,39,24096,Spain,False,13,4,False,0.3186241736577683,0.14069872908344644,16.0,1750.56,109.41,7.0
8756,2023-08-28,37,65120,Spain,True,4,4,False,0.25670937512766057,0.3112326312202221,48.0,4509.39,93.945625,0.0
9019,2023-08-28,38,37512,Italy,True,6,6,False,0.261376445320487,0.34992637121394365,52.0,4657.25,89.5625,6.0
6961,2023-08-28,23,79165,France,True,5,5,True,0.45446142133631695,0.5990738913749312,115.0,10746.43,93.44721739130435,7.0
5716,2023-08-28,18,69443,France,False,10,2,False,0.2893993182557621,0.22467944722154762,29.0,2513.13,86.65965517241379,9.0
8639,2023-08-28,41,118104,Italy,False,6,5,False,0.23958533246709662,0.21462357836738935,34.0,2986.53,87.83911764705883,15.0
8945,2023-08-28,47,18413,Portugal,False,11,3,False,0.40219829383916655,0.1896232835563938,36.0,3284.77,91.24361111111111,15.0
3415,2023-08-28,18,58299,Spain,False,7,5,False,0.25657589036718575,0.12133877609597851,15.0,1312.8799999999999,87.52533333333332,18.0
2883,2023-08-28,30,36121,Spain,False,15,2,False,0.38151383814427053,0.1668504531727856,25.0,2354.38,94.1752,1.0
3190,2023-08-28,61,145059,Germany,False,8,2,False,0.2136024889965221,0.20220361393104216,39.0,3779.13,96.90076923076923,17.0
7760,2023-08-28,40,10963,Italy,False,7,2,False,0.2714944883980188,0.08768053820270036,14.0,1410.0,100.71428571428571,28.0
1255,2023-08-28,48,62215,Germany,False,10,5,True,0.4866848578390345,0.3899778837339949,66.0,5597.85,84.8159090909091,2.0
956,2023-08-28,51,66058,Germany,True,9,4,False,0.30038071596425503,0.4091651120912036,74.0,6734.48,91.00648648648648,1.0
3743,2023-08-28,30,17169,Germany,False,10,3,True,0.4846044421468992,0.3205517411124006,47.0,4186.0,89.06382978723404,10.0
2226,2023-08-28,58,64821,Netherlands,False,11,6,False,0.3983856741691133,0.17552137636428988,35.0,2721.18,77.74799999999999,7.0
7860,2023-08-28,18,18235,Portugal,False,8,3,False,0.2601081818050331,0.11355149542658721,21.0,2616.8,124.60952380952382,1.0
2248,2023-08-28,40,34812,Spain,False,6,5,False,0.18065399416905661,0.08242570003472895,11.0,554.2,50.38181818181818,6.0
7366,2023-08-28,38,61343,France,True,8,4,False,0.24900969928876193,0.3557629996070673,52.0,4608.9,88.6326923076923,37.0
1252,2023-08-28,23,30672,France,False,10,7,True,0.5413503540725201,0.3500673814633132,48.0,3335.95,69.49895833333333,0.0
2890,2023-08-28,27,51952,France,False,15,3,False,0.439566861644746,0.24815766729317112,43.0,5187.92,120.6493023255814,8.0
672,2023-08-29,28,49829,Portugal,True,9,4,True,0.4239644095254339,0.5954935312421681,92.0,8097.33,88.01445652173913,2.0
1347,2023-08-29,20,65329,Spain,False,4,4,False,0.19482788418068026,0.12175406004877083,20.0,1643.6299999999999,82.1815,4.0
4985,2023-08-29,20,29305,Germany,False,8,5,True,0.5681368946295181,0.34171555906458456,51.0,6816.38,133.65450980392157,3.0
9694,2023-08-29,31,79421,Portugal,False,7,8,False,0.30563376568795153,0.19544759170718043,33.0,4910.21,148.7942424242424,23.0
1714,2023-08-29,30,11786,Spain,True,11,5,False,0.2891672903590801,0.3202804374435138,44.0,4855.07,110.34249999999999,9.0
1986,2023-08-29,28,106859,Portugal,False,12,3,True,0.5698469017977296,0.48215199422173804,90.0,9746.19,108.29100000000001,0.0
4434,2023-08-29,43,43971,Italy,True,7,5,True,0.390480457474238,0.5434478753080374,103.0,9952.84,96.6295145631068,1.0
1924,2023-08-29,27,46274,Spain,False,6,1,False,0.1269240198699562,0.11151414079339184,21.0,2453.2799999999997,116.82285714285713,10.0
2139,2023-08-29,37,58332,Spain,False,12,2,False,0.25661937990793193,0.17081454395995435,30.0,3906.58,130.21933333333334,28.0
5323,2023-08-29,34,55007,Spain,False,13,3,False,0.3748831899273714,0.20268959813550047,38.0,4802.46,126.38052631578948,39.0
5313,2023-08-29,31,49934,Spain,False,8,5,True,0.50451287497778,0.3509231388445075,47.0,4350.42,92.56212765957447,6.0
139,2023-08-29,21,93286,Germany,False,5,3,False,0.18591793196032005,0.18422290291667676,19.0,1877.02,98.79052631578948,10.0
5329,2023-08-29,33,23302,Netherlands,False,6,4,False,0.20939970023974586,0.09143590726679113,14.0,1522.91,108.77928571428572,2.0
5156,2023-08-29,28,31020,Spain,False,9,9,True,0.5903188196189171,0.3901674236650767,56.0,5588.24,99.78999999999999,2.0
9070,2023-08-29,44,62101,Spain,False,10,4,False,0.31692938944280197,0.17582401844351347,21.0,1761.97,83.90333333333334,3.0
369,2023-08-29,41,41623,Spain,False,3,3,False,0.12192245423933643,0.09494133534470837,22.0,1896.3400000000001,86.19727272727273,19.0
2446,2023-08-29,29,95341,Portugal,False,10,4,False,0.25742967490769686,0.23749071257412463,33.0,3333.93,101.0281818181818,1.0
8738,2023-08-29,26,153137,Germany,True,7,4,True,0.5357521146998971,0.7316994758619237,118.0,13716.57,116.24211864406779,4.0
6240,2023-08-29,26,50126,Spain,True,8,2,False,0.14003232257952472,0.3261818465199155,52.0,5820.57,111.93403846153845,21.0
834,2023-08-29,32,21151,Italy,True,8,6,True,0.5199311980272254,0.6082872974417349,112.0,12930.36,115.44964285714286,7.0
9908,2023-08-29,45,32193,Portugal,False,13,3,True,0.561566511927753,0.3662340617350712,69.0,7349.04,106.50782608695653,0.0
4614,2023-08-29,46,18006,France,True,6,3,False,0.25131247687133956,0.33462545166421026,49.0,4613.63,94.15571428571428,1.0
4948,2023-08-29,18,68136,Spain,False,4,3,True,0.3704974025085983,0.3921627406260659,83.0,7860.0199999999995,94.6990361445783,0.0
9664,2023-08-29,50,31144,Spain,False,3,2,False,0.240589342688238,0.10643203733270959,18.0,1711.27,95.07055555555556,14.0
5033,2023-08-29,33,46172,Spain,True,10,3,True,0.48592333795456594,0.5982199248455526,83.0,7967.65,95.99578313253012,1.0
3581,2023-08-30,21,43265,Spain,False,6,10,False,0.38763073908022205,0.15968333375234528,23.0,1647.23,71.61869565217391,7.0
6667,2023-08-30,34,87963,Spain,False,6,2,False,0.19795354097948542,0.150170113726379,23.0,2972.85,129.25434782608696,4.0
7200,2023-08-30,26,51419,Portugal,True,10,7,False,0.3663816873197692,0.4143397120835178,64.0,4725.59,73.83734375,3.0
3945,2023-08-30,51,43670,Spain,False,6,3,True,0.37578729992579,0.32156761690553415,43.0,4095.77,95.25046511627907,0.0
9791,2023-08-30,29,31561,France,False,8,4,False,0.2321179832714339,0.12373075047621648,12.0,1272.23,106.01916666666666,5.0
8537,2023-08-30,25,67625,Spain,False,7,4,False,0.26874919570228667,0.15785321704802247,21.0,2508.86,119.46952380952382,7.0
4613,2023-08-30,55,28832,Spain,False,8,3,True,0.5192593287575862,0.3391626910055673,42.0,4339.85,103.32976190476191,10.0
8528,2023-08-30,38,26709,Germany,True,9,5,False,0.33988180702408877,0.35312200683639255,53.0,5798.2,109.39999999999999,4.0
6546,2023-08-30,29,37159,Spain,True,7,2,False,0.17863483248679718,0.28165112015361315,45.0,5078.38,112.85288888888888,3.0
6568,2023-08-30,53,141766,Netherlands,True,9,1,False,0.25959675174792757,0.369216489846576,55.0,4260.18,77.45781818181818,0.0
5456,2023-08-30,48,47581,Spain,False,15,2,False,0.32269170296942556,0.2061282336513962,29.0,3541.61,122.1244827586207,0.0
4422,2023-08-30,28,48736,Spain,True,11,3,False,0.36643312441905346,0.37864253801629516,78.0,8311.210000000001,106.55397435897437,1.0
1600,2023-08-30,26,58628,Italy,True,10,0,True,0.39173423606145125,0.5281556177027618,80.0,9400.76,117.5095,1.0
7665,2023-08-30,35,56171,Netherlands,False,8,5,False,0.21471274773216129,0.13492187830862964,27.0,2360.89,87.44037037037036,3.0
1562,2023-08-30,33,44844,Netherlands,False,9,9,True,0.5950315976768167,0.3470697851611671,47.0,4862.33,103.45382978723404,2.0
5166,2023-08-30,27,30813,Italy,True,6,2,True,0.39193254422810075,0.47381350058732924,81.0,7686.33,94.89296296296297,6.0
8116,2023-08-30,34,40138,Netherlands,False,6,3,True,0.3886515118324546,0.3116645511746471,45.0,5644.2,125.42666666666666,6.0
9439,2023-08-30,52,45090,Italy,True,16,2,True,0.6477929128232424,0.6121901767991209,102.0,11515.95,112.9014705882353,2.0
7512,2023-08-30,45,24638,Spain,False,8,7,True,0.5421790205414097,0.37244101300398247,63.0,4848.17,76.95507936507937,11.0
3296,2023-08-31,38,44886,Italy,False,7,3,True,0.40888775021812246,0.3512413010860972,62.0,7128.0199999999995,114.96806451612902,10.0
2540,2023-08-31,31,55131,France,False,13,4,True,0.5457813393951265,0.42327085781874074,66.0,6561.05,99.40984848484848,0.0
3486,2023-08-31,33,38249,France,False,11,2,False,0.29516715470817534,0.1615576563260397,21.0,2924.2999999999997,139.25238095238095,3.0
4274,2023-08-31,41,92877,Spain,False,5,4,True,0.4404896814095088,0.3530748809768633,67.0,5321.71,79.42850746268657,2.0
8987,2023-08-31,41,57373,Germany,False,10,4,True,0.5749931442522277,0.3782038326817116,47.0,4986.26,106.09063829787235,4.0
6972,2023-08-31,35,34163,Germany,True,4,3,False,0.18020463878748827,0.30686216415180134,56.0,5346.99,95.48196428571428,6.0
4490,2023-08-31,45,40660,Italy,False,13,1,True,0.5668386073035863,0.35985484939133927,56.0,4971.67,88.77982142857142,1.0
1570,2023-08-31,23,92406,Spain,False,7,2,False,0.10952910441647071,0.0900093946172618,10.0,1152.0,115.2,23.0
1853,2023-08-31,44,36739,Spain,False,12,5,False,0.3570427515720196,0.19916666259269133,33.0,3078.43,93.28575757575757,20.0
3855,2023-08-31,41,33477,France,True,11,3,False,0.27599108397399436,0.29415829463535925,40.0,4540.27,113.50675000000001,4.0
1755,2023-08-31,20,32758,France,True,12,3,False,0.31137015408832536,0.3558327506446402,58.0,6803.26,117.29758620689655,1.0
2082,2023-08-31,28,51893,Italy,False,8,3,False,0.2399714842920149,0.199731007773086,33.0,2594.57,78.62333333333333,46.0
3840,2023-08-31,49,55808,Spain,True,6,3,True,0.4512640633367749,0.5353318267986545,79.0,6834.26,86.50962025316456,1.0
3386,2023-08-31,40,70229,Spain,True,8,2,False,0.15574206997484358,0.3240231037848337,49.0,5848.58,119.35877551020408,15.0
1835,2023-08-31,33,34762,France,False,10,3,False,0.2660407995924854,0.1395214390827886,26.0,2455.76,94.4523076923077,66.0
2695,2023-08-31,38,106811,Germany,True,17,3,False,0.5301805349757234,0.5388809744844454,84.0,7811.69,92.99630952380951,0.0
876,2023-08-31,35,64541,Spain,True,6,10,False,0.33602921767190586,0.36722985992407736,54.0,6476.88,119.94222222222223,4.0
6005,2023-08-31,38,40600,Spain,True,9,4,True,0.4600615212401807,0.5934567333362402,83.0,9344.49,112.58421686746988,1.0
476,2023-08-31,44,75602,France,True,9,2,False,0.29241152494452954,0.4305278455812228,73.0,6903.45,94.56780821917808,6.0
3433,2023-08-31,53,129518,Netherlands,False,5,6,False,0.2447224109416743,0.19237989829474222,26.0,2686.66,103.33307692307692,6.0
8207,2023-08-31,25,63756,Netherlands,False,5,4,False,0.2527471859165862,0.17939386090921244,27.0,2173.34,80.49407407407408,33.0
1218,2023-08-31,46,120500,Germany,False,11,2,True,0.5395711644705173,0.4587733449897489,76.0,7466.51,98.24355263157895,1.0
7473,2023-08-31,31,30189,Italy,True,7,2,True,0.40394990441948353,0.48825360574076165,87.0,9523.23,109.46241379310344,1.0
3670,2023-08-31,22,19064,Spain,False,8,2,True,0.3707656551685698,0.3190745583989112,50.0,6433.2,128.664,4.0
1707,2023-08-31,48,65264,France,False,4,6,False,0.22706180388775649,0.15976719756502783,33.0,3005.67,91.08090909090909,23.0
1610,2023-08-31,28,88230,Germany,False,9,1,False,0.23669321136069102,0.1876067213488955,30.0,2708.56,90.28533333333333,3.0
7404,2023-08-31,44,25754,Italy,True,11,4,False,0.3476778429889866,0.3522026715453372,50.0,4958.8,99.176,4.0
4342,2023-08-31,45,93067,Spain,False,14,4,True,0.5321558990670281,0.4902184603624444,68.0,5869.67,86.31867647058823,2.0
4020,2023-08-31,54,40190,France,False,5,3,False,0.04644246522864348,0.06637919857611112,10.0,1456.4299999999998,145.64299999999997,4.0
6923,2023-08-31,47,67815,Spain,False,18,5,False,0.4926855276055166,0.20158863155565798,31.0,3108.81,100.2841935483871,13.0
7632,2023-08-31,48,57064,Germany,False,7,4,False,0.23289970981147678,0.13610198495388312,22.0,2539.65,115.43863636363636,27.0
250,2023-08-31,46,63081,Italy,False,10,2,True,0.4736478642492168,0.4158146636149416,56.0,5709.4,101.95357142857142,5.0
4129,2023-08-31,37,66387,Italy,True,8,4,False,0.2578478142033717,0.4173102331336673,68.0,6663.2,97.98823529411764,5.0
5677,2023-09-01,48,47886,Italy,False,12,4,False,0.3474017723126067,0.16964062561903426,29.0,4276.42,147.46275862068967,4.0
9353,2023-09-01,32,40296,Spain,False,11,9,True,0.6592711488693702,0.47053519652844406,94.0,8194.45,87.17500000000001,2.0
7175,2023-09-01,28,59394,Italy,True,12,5,False,0.3495455562081223,0.3585597211430491,58.0,5688.75,98.08189655172414,1.0
2095,2023-09-01,40,43544,Spain,False,8,6,False,0.2651265414375342,0.10697789509448331,23.0,2001.3500000000001,87.01521739130435,8.0
8099,2023-09-01,47,35352,Italy,False,6,4,True,0.46891310349889326,0.33785639811302143,47.0,4652.68,98.9931914893617,11.0
8634,2023-09-01,33,58619,Spain,False,12,3,False,0.2828560596499684,0.20395057184418872,31.0,2645.61,85.34225806451613,76.0
7269,2023-09-01,31,37088,France,True,9,3,True,0.37177803497493195,0.4893219066391106,80.0,8522.46,106.53074999999998,0.0
4530,2023-09-01,20,45360,Germany,True,8,5,False,0.29852619162426713,0.3348730270344426,65.0,4980.1,76.61692307692309,6.0
5635,2023-09-01,26,38339,Spain,True,10,3,True,0.3923800043725845,0.5470512087165654,88.0,8114.13,92.20602272727272,7.0
7318,2023-09-01,28,109092,Portugal,True,5,4,True,0.40323823989391244,0.6679154935000402,93.0,9056.47,97.38139784946236,1.0
5459,2023-09-01,47,52708,France,False,9,2,False,0.21747266081113775,0.15065412315579232,29.0,2663.7799999999997,91.85448275862068,9.0
8167,2023-09-01,30,22643,Spain,False,6,4,False,0.09685505015366755,0.0646613168966654,9.0,810.7,90.07777777777778,49.0
6501,2023-09-01,39,93231,Spain,True,9,7,True,0.5518709005725818,0.6692601789146032,102.0,10782.31,105.70892156862745,0.0
3289,2023-09-01,19,20198,Germany,True,7,3,False,0.20442378409536938,0.2663339171558235,40.0,3845.44,96.136,0.0
2753,2023-09-01,48,145697,Spain,True,9,5,True,0.6236233889563125,0.685630784808598,108.0,11656.67,107.93212962962963,3.0
6365,2023-09-01,37,50998,France,True,12,5,True,0.5072143963025032,0.6321833980406315,97.0,10837.88,111.73072164948452,2.0
7371,2023-09-01,21,36596,Germany,True,9,3,True,0.43875289704263054,0.5665881449876454,102.0,10323.16,101.20745098039215,1.0
3153,2023-09-01,29,41689,Spain,True,9,2,True,0.40619035635031836,0.5267330620169712,75.0,7388.89,98.51853333333334,9.0
1531,2023-09-01,27,22551,Spain,True,14,2,False,0.38970313366821974,0.34222851044873653,58.0,5075.67,87.51155172413793,26.0
5430,2023-09-01,37,47476,France,False,10,2,False,0.2653527676138454,0.19108924850695058,33.0,3318.45,100.5590909090909,47.0
3242,2023-09-01,31,40010,Spain,False,7,4,False,0.2659038668828872,0.17596717951211988,25.0,4026.15,161.046,0.0
9845,2023-09-01,32,48461,Spain,False,6,1,False,0.1269353609531963,0.08753516129835662,17.0,1195.3700000000001,70.31588235294119,9.0
6807,2023-09-01,26,78405,Spain,True,11,4,False,0.39279658610678186,0.4158640117299116,69.0,7839.26,113.61246376811594,0.0
880,2023-09-02,22,58192,France,False,8,5,False,0.2824977860574438,0.1717133849397256,23.0,1614.52,70.19652173913043,14.0
3029,2023-09-02,43,28048,Spain,False,11,7,True,0.5973303685264365,0.36123441083405233,63.0,7590.02,120.47650793650794,3.0
884,2023-09-02,44,30474,Portugal,False,7,2,False,0.22840941119011735,0.13599225068262938,18.0,2801.9,155.66111111111113,46.0
6937,2023-09-02,28,56692,Italy,False,9,5,False,0.24949760003375043,0.1528669525123019,30.0,3625.58,120.85266666666666,3.0
3450,2023-09-02,39,63890,Spain,False,7,6,False,0.32038271236847704,0.16074788582776134,22.0,1511.77,68.71681818181818,2.0
7848,2023-09-02,26,48228,Spain,True,13,4,False,0.36078915030738373,0.394737958859194,79.0,8748.85,110.74493670886076,3.0
1501,2023-09-02,42,66004,Portugal,True,8,3,True,0.3768311751683517,0.6042377180348605,87.0,7196.39,82.71712643678161,0.0
3203,2023-09-02,33,53703,France,False,7,3,False,0.2776619093834732,0.1605601222969475,26.0,2528.61,97.25423076923077,1.0
2319,2023-09-02,27,54466,Portugal,False,8,4,False,0.1766407980056241,0.12868926218058133,22.0,2240.27,101.83045454545454,2.0
4113,2023-09-02,24,76088,Italy,True,3,4,False,0.11948987677323815,0.3536443217432287,58.0,4492.57,77.45810344827586,10.0
3810,2023-09-02,45,130728,Spain,False,6,5,False,0.26709048537867713,0.23709480655081588,36.0,4059.88,112.77444444444444,5.0
7301,2023-09-02,21,58060,Italy,False,6,2,False,0.18368321803947654,0.12857211829891652,19.0,1785.03,93.94894736842105,51.0
5454,2023-09-02,34,233573,Germany,True,8,5,False,0.24841713551042732,0.5032085600752472,75.0,9061.77,120.8236,4.0
8009,2023-09-02,18,53743,Germany,False,7,3,False,0.25931287637813255,0.12331737082380217,14.0,1947.4,139.1,21.0
7233,2023-09-02,25,53311,Spain,False,9,4,False,0.31176096771637707,0.16980484199051646,27.0,2667.08,98.78074074074074,10.0
1335,2023-09-02,22,132789,Spain,False,3,6,True,0.3681047708656372,0.4060266494315252,54.0,4975.73,92.14314814814814,2.0
7174,2023-09-02,18,46041,Spain,False,11,2,False,0.2821652997892206,0.1351795238023741,25.0,2380.2200000000003,95.20880000000001,2.0
8989,2023-09-02,29,20217,Spain,False,6,4,False,0.21023809090652784,0.09635545977695485,13.0,1251.59,96.27615384615385,1.0
7994,2023-09-02,31,28927,France,True,12,5,False,0.4007509781285497,0.3626284831196029,48.0,5016.22,104.50458333333334,0.0
8999,2023-09-02,23,78613,Spain,False,8,2,True,0.43326978637332897,0.4046708756958338,46.0,4735.35,102.94239130434784,11.0
414,2023-09-02,28,63822,Portugal,False,11,5,False,0.3800998584610036,0.1572719908644496,23.0,2615.08,113.6991304347826,31.0
3788,2023-09-02,32,31425,Spain,True,6,7,False,0.3008815196053106,0.3336930188119827,59.0,6522.61,110.55271186440677,9.0
2946,2023-09-02,18,18784,Italy,False,5,2,False,0.15211727205924117,0.09808206403373794,20.0,2132.78,106.63900000000001,1.0
8360,2023-09-02,35,41337,Portugal,False,8,7,False,0.40745606336441287,0.2689185984332506,31.0,3537.6,114.11612903225806,0.0
6855,2023-09-02,41,91020,Spain,False,7,5,True,0.4666655901762011,0.42637830365103335,56.0,6577.85,117.46160714285715,12.0
471,2023-09-02,37,47241,Spain,True,6,3,False,0.08631535049989471,0.2562136297284062,39.0,5067.5,129.93589743589743,7.0
1604,2023-09-02,38,41849,Italy,False,12,2,False,0.30087880368750997,0.11061605275723355,12.0,753.29,62.774166666666666,0.0
8135,2023-09-02,33,28856,Italy,False,11,3,False,0.33990935650044946,0.15240968378015046,30.0,3916.34,130.54466666666667,37.0
2817,2023-09-02,38,42523,Spain,False,4,4,False,0.27597140171702084,0.14026722373061398,25.0,2660.55,106.42200000000001,35.0
5244,2023-09-02,45,65255,Spain,True,7,7,True,0.5072043339869794,0.5561166901393244,92.0,9135.28,99.29652173913044,2.0
9839,2023-09-03,60,45443,Spain,False,6,1,False,0.15631453039919216,0.09556302919483349,14.0,1665.25,118.94642857142857,6.0
9743,2023-09-03,24,45946,Germany,False,9,3,False,0.2823949061938517,0.19147548034226974,26.0,3069.15,118.04423076923078,44.0
2836,2023-09-03,26,87579,Spain,True,10,2,False,0.15491488230156444,0.31847782895238136,44.0,3835.93,87.18022727272727,8.0
9640,2023-09-03,25,33866,Germany,False,4,4,False,0.17445017153377088,0.1353167990454026,17.0,2799.1400000000003,164.6552941176471,9.0
8238,2023-09-03,47,63238,Spain,True,6,4,False,0.2095262923334795,0.2986608340157258,37.0,2441.15,65.97702702702703,3.0
2849,2023-09-03,50,46219,Germany,False,3,5,False,0.2322929333379287,0.1408824139374042,24.0,2243.49,93.47874999999999,5.0
3950,2023-09-03,42,113513,Italy,True,9,3,True,0.39527269115351016,0.6403113967029175,99.0,11060.15,111.71868686868686,1.0
6237,2023-09-03,21,77074,Italy,False,3,10,True,0.5294466736049782,0.4526777896056699,75.0,7249.59,96.66120000000001,4.0
6472,2023-09-03,31,97589,Spain,True,13,2,True,0.5485661508190084,0.6282737005218314,101.0,11203.44,110.92514851485149,1.0
5219,2023-09-03,38,67998,Portugal,False,8,5,False,0.2642868599208483,0.1802648248921338,33.0,2307.76,69.93212121212122,2.0
8153,2023-09-03,38,39115,Germany,False,9,4,True,0.47537285223554826,0.31752697452587086,52.0,6641.4800000000005,127.72076923076924,0.0
6133,2023-09-03,54,101502,Portugal,True,6,4,False,0.23727772249091234,0.3767828280770028,49.0,4491.31,91.65938775510205,1.0
5511,2023-09-03,45,59850,Germany,True,6,2,True,0.4110762237288348,0.5890733493250063,96.0,11389.18,118.63729166666667,0.0
5141,2023-09-03,45,55952,France,False,10,3,True,0.5522512638525908,0.40231957223054365,65.0,8441.14,129.8636923076923,2.0
5317,2023-09-03,30,33652,Italy,False,9,2,True,0.5497570303195833,0.36267204948690984,63.0,6252.8,99.25079365079365,0.0
7465,2023-09-03,39,72390,Spain,True,15,7,False,0.4474788840001951,0.4322909920380703,67.0,7084.07,105.73238805970149,0.0
4097,2023-09-03,18,40391,Spain,False,9,2,False,0.2557989633981977,0.1422805511458786,24.0,4795.63,199.81791666666666,0.0
6688,2023-09-03,35,38388,Spain,True,11,0,False,0.16678577240601206,0.29218033401874693,54.0,6400.43,118.52648148148148,7.0
4607,2023-09-03,36,58050,Italy,False,7,1,False,0.20257930842703098,0.12173704632377452,16.0,1734.03,108.376875,8.0
4996,2023-09-03,22,36697,Portugal,False,9,4,True,0.4358428811943584,0.33816961389497785,50.0,4587.8099999999995,91.75619999999999,5.0
6025,2023-09-03,32,34199,Italy,False,5,6,False,0.22129681140016158,0.12231282161089015,18.0,1625.92,90.3288888888889,1.0
8374,2023-09-03,49,31299,Portugal,False,6,1,False,0.1292220037208637,0.02105553631548482,5.0,233.15,46.63,32.0
8966,2023-09-03,34,83633,Netherlands,True,5,6,True,0.4779313013021161,0.6251614805343803,77.0,6302.5,81.85064935064935,0.0
4704,2023-09-03,41,102304,France,True,5,5,False,0.2619350448830772,0.381078975826456,65.0,5669.66,87.22553846153846,0.0
4974,2023-09-03,58,130086,Spain,True,8,3,False,0.25313506719666684,0.41089026335321865,59.0,6226.56,105.53491525423729,2.0
3297,2023-09-03,30,79791,Germany,True,8,5,False,0.14432800202334253,0.3650895367574265,51.0,5566.13,109.13980392156863,2.0
1887,2023-09-03,43,15724,France,False,6,3,True,0.37803829603804273,0.32781883528479905,53.0,4836.62,91.25698113207547,6.0
6954,2023-09-03,33,58684,Spain,False,7,4,True,0.34923202258279734,0.3117301994045496,49.0,3905.29,79.69979591836734,1.0
9130,2023-09-03,46,44196,Italy,True,10,6,False,0.394735403026787,0.3601636358079051,55.0,4682.89,85.14345454545455,29.0
703,2023-09-03,34,165109,Spain,False,3,2,True,0.299715453196599,0.417599739000024,65.0,6792.62,104.50184615384615,5.0
852,2023-09-04,45,60854,Spain,False,10,8,True,0.5744933941973007,0.39834871958805157,46.0,5015.360000000001,109.02956521739132,19.0
4898,2023-09-04,48,33003,Germany,True,8,4,False,0.271918679078568,0.3442110828998699,48.0,3666.31,76.38145833333333,3.0
2837,2023-09-04,32,34776,Spain,True,9,4,False,0.2410555732741694,0.31503402078842385,52.0,6170.24,118.65846153846154,4.0
3833,2023-09-04,45,20873,France,False,7,3,False,0.2411316483039789,0.09814886498232417,10.0,743.92,74.392,6.0
4625,2023-09-04,18,48284,Spain,False,6,3,False,0.21156627831079655,0.14210159502587286,25.0,2950.46,118.0184,7.0
6149,2023-09-04,36,22799,Germany,False,8,3,False,0.27723798653126946,0.12430934147374942,25.0,3405.47,136.2188,20.0
264,2023-09-04,48,18217,Spain,True,10,1,True,0.5697185235909653,0.5935390843579751,75.0,7667.02,102.22693333333333,3.0
9315,2023-09-04,58,31384,Italy,False,7,2,False,0.23336766545044996,0.10309454890101928,19.0,1558.85,82.04473684210525,4.0
1283,2023-09-04,22,29956,Portugal,True,10,3,False,0.3072934596052994,0.31401150351562096,46.0,4484.78,97.49521739130434,0.0
7661,2023-09-04,23,51825,Italy,False,4,4,True,0.39401434626459175,0.37968008581439555,59.0,7461.93,126.47338983050848,8.0
6198,2023-09-04,29,60699,Portugal,False,9,6,False,0.3502987969838689,0.1949788432331782,28.0,3790.2000000000003,135.36428571428573,8.0
