order_date,daily_revenue,daily_orders,year,month,day,day_of_week,week_of_year,is_weekend,month_sin,month_cos,weekday_sin,weekday_cos,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_30,orders_lag_1,orders_lag_7,orders_lag_14,orders_lag_30,revenue_roll_mean_7,revenue_roll_mean_14,revenue_roll_mean_30,revenue_roll_std_7,revenue_roll_std_14,revenue_roll_std_30,orders_roll_mean_7,orders_roll_mean_14,orders_roll_mean_30
2024-01-20,78904.55,709,2024,1,20,5,3,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,63910.47,76800.96,72285.19,122005.1,600.0,706.0,685.0,1425.0,69279.05714285714,68104.05571428571,90677.69399999999,9842.77370084396,8389.87745318842,35193.243326457734,640.4285714285714,634.7857142857143,949.3
2024-01-21,75001.86,704,2024,1,21,6,3,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,78904.55,83464.3,74889.26,141263.39,709.0,774.0,740.0,1586.0,68070.13714285714,68112.09857142858,88468.97633333334,8191.256613171488,8396.933364092745,33966.93778848747,630.4285714285714,632.2142857142857,919.9
2024-01-22,65578.29,570,2024,1,22,0,4,0,0.49999999999999994,0.8660254037844387,0.0,1.0,75001.86,73071.7,67946.57,161764.47,704.0,595.0,595.0,1802.0,66999.65000000001,67942.93571428572,85262.77033333335,7913.618867972815,8424.33530877409,31240.00223002109,626.8571428571429,630.4285714285714,878.8333333333334
2024-01-23,62933.25,573,2024,1,23,1,4,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,65578.29,66928.34,55770.27,150109.85,570.0,627.0,528.0,1722.0,66428.92285714285,68454.57714285715,82356.88366666668,8062.28461281246,7824.3250540797235,28972.241684219738,619.1428571428571,633.6428571428571,840.5333333333333
2024-01-24,69931.44,635,2024,1,24,2,4,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,62933.25,63864.16,66690.38,122641.38,573.0,613.0,629.0,1447.0,67295.67714285714,68686.08142857143,80599.88566666668,8066.735977126008,7816.054612804151,28027.863355756257,622.2857142857143,634.0714285714286,813.4666666666667
2024-01-25,60397.79,571,2024,1,25,3,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,69931.44,54809.88,62840.32,126822.99,635.0,565.0,615.0,1490.0,68093.95,68511.615,78385.71233333334,6802.676137739359,7982.075760842394,26849.35303464626,623.1428571428571,630.9285714285714,782.8333333333334
2024-01-26,59409.34,564,2024,1,26,4,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,60397.79,63910.47,63565.62,118849.97,571.0,600.0,591.0,1468.0,67450.93142857142,68214.73785714286,76404.35800000001,7446.308387036461,8252.88096074076,25938.068549039388,618.0,629.0,752.7
2024-01-27,79984.15,744,2024,1,27,5,4,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,59409.34,78904.55,76800.96,124765.07,564.0,709.0,706.0,1456.0,67605.16,68442.10857142857,74911.66066666666,7728.893148254488,8546.266217099546,24295.5442823785,623.0,631.7142857142857,728.9666666666667
2024-01-28,72541.39,715,2024,1,28,6,4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,79984.15,75001.86,83464.3,129037.31,744.0,704.0,774.0,1480.0,67253.66428571429,67661.90071428572,73028.46333333333,7384.726206226637,7504.451981247794,22040.378296962692,624.5714285714286,627.5,703.4666666666667
2024-01-29,59251.38,582,2024,1,29,0,5,0,0.49999999999999994,0.8660254037844387,0.0,1.0,72541.39,65578.29,73071.7,149081.31,715.0,570.0,595.0,1738.0,66349.81999999999,66674.735,70034.13233333334,7986.616098073205,7645.7448111017275,16840.388626512075,626.2857142857143,626.5714285714286,664.9333333333333
2024-01-30,63329.15,578,2024,1,30,1,5,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,59251.38,62933.25,66928.34,149759.78,582.0,573.0,627.0,1754.0,66406.37714285713,66417.65,67153.11133333333,7959.7458700969755,7696.900995002951,7575.212335283625,627.0,623.0714285714286,625.7333333333333
2024-01-31,62626.340000000004,599,2024,1,31,2,5,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,63329.15,69931.44,63864.16,58039.27,578.0,635.0,613.0,563.0,65362.79142857143,66329.23428571428,67306.01366666667,7899.202919201184,7735.502478065012,7429.808548522664,621.8571428571429,622.0714285714286,626.9333333333333
2024-02-01,65980.76,637,2024,2,1,3,5,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,62626.340000000004,60397.79,54809.88,70407.12,599.0,571.0,565.0,627.0,66160.35857142857,67127.15428571428,67158.46833333334,7590.150339862602,6996.737834626112,7410.025699131835,631.2857142857143,627.2142857142857,627.2666666666667
2024-02-02,64141.55,589,2024,2,2,4,5,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,65980.76,59409.34,63910.47,57308.3,637.0,564.0,600.0,561.0,66836.38857142857,67143.66,67386.24333333333,7082.402057921421,6988.833870268771,7198.815710810819,634.8571428571429,626.4285714285714,628.2
2024-02-03,79678.42,735,2024,2,3,5,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,64141.55,79984.15,78904.55,72539.39,589.0,744.0,709.0,623.0,66792.71285714286,67198.93642857143,67624.211,6988.124463616289,7091.318002461933,7487.2519470356565,633.5714285714286,628.2857142857143,631.9333333333333
2024-02-04,69713.03,694,2024,2,4,6,5,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,79678.42,72541.39,75001.86,62199.25,735.0,715.0,704.0,590.0,66388.66142857143,66821.16285714284,67874.67033333334,6675.096273182108,6777.595178136522,7424.93556564847,630.5714285714286,627.5714285714286,635.4
2024-02-05,71489.64,624,2024,2,5,0,6,0,0.8660254037844386,0.5000000000000001,0.0,1.0,69713.03,59251.38,65578.29,72285.19,694.0,582.0,570.0,685.0,68136.98428571428,67243.40214285714,67848.152,6069.379815151105,6877.607448903921,7410.045841376418,636.5714285714286,631.4285714285714,633.3666666666667
2024-02-06,65250.96,626,2024,2,6,1,6,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,71489.64,63329.15,62933.25,74889.26,624.0,578.0,573.0,740.0,68411.52857142857,67408.95285714285,67526.87533333333,5855.346157551177,6793.254632511993,7302.399806980235,643.4285714285714,635.2142857142857,629.5666666666667
2024-02-07,60571.03,571,2024,2,7,2,6,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,65250.96,62626.340000000004,69931.44,67946.57,626.0,599.0,635.0,595.0,68117.91285714284,66740.35214285714,67281.024,6233.13740524991,6983.848846997691,7411.130026063865,639.4285714285714,630.6428571428571,628.7666666666667
2024-02-08,58311.01,561,2024,2,8,3,6,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,60571.03,65980.76,60397.79,55770.27,571.0,637.0,571.0,528.0,67022.2342857143,66591.29642857143,67365.71533333334,7260.812076572232,7149.924955346509,7288.557670303746,628.5714285714286,629.9285714285714,629.8666666666667
2024-02-09,63380.76,615,2024,2,9,4,6,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,58311.01,64141.55,59409.34,66690.38,561.0,589.0,564.0,629.0,66913.55,66874.96928571428,67255.39466666667,7316.598243829025,6918.086725450457,7324.092944188786,632.2857142857143,633.5714285714286,629.4
2024-02-10,71752.69,716,2024,2,10,5,6,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,63380.76,79678.42,79984.15,62840.32,615.0,735.0,744.0,615.0,65781.30285714286,66287.00785714285,67552.47366666667,5364.9657321794075,6008.2044586295115,7319.583767217524,629.5714285714286,631.5714285714286,632.7666666666667
2024-02-11,81787.44,728,2024,2,11,6,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,71752.69,69713.03,72541.39,63565.62,716.0,694.0,715.0,591.0,67506.21857142857,66947.44,68159.86766666667,8089.1671615510695,7148.536604567868,7722.301625473115,634.4285714285714,632.5,637.3333333333334
2024-02-12,63585.52,606,2024,2,12,0,7,0,0.8660254037844386,0.5000000000000001,0.0,1.0,81787.44,71489.64,59251.38,76800.96,728.0,624.0,582.0,706.0,66377.05857142857,67257.02142857143,67719.353,7991.526419446813,6878.348862352734,7588.146187139627,631.8571428571429,634.2142857142857,634.0
2024-02-13,60625.79,589,2024,2,13,1,7,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,63585.52,65250.96,63329.15,83464.3,606.0,626.0,578.0,774.0,65716.31999999999,67063.92428571428,66958.06933333333,8285.931159159818,7033.299505521245,7082.877871981624,626.5714285714286,635.0,627.8333333333334
2024-02-14,69301.33,624,2024,2,14,2,7,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,60625.79,60571.03,62626.340000000004,73071.7,589.0,571.0,599.0,595.0,66963.50571428573,67540.70928571429,66832.39033333333,8035.6488342114535,6934.896261644942,7003.664419738724,634.1428571428571,636.7857142857143,628.8
2024-02-15,70611.95,620,2024,2,15,3,7,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,69301.33,58311.01,65980.76,66928.34,624.0,561.0,637.0,627.0,68720.78285714285,67871.50857142857,66955.17733333334,7121.086247232613,6965.151185526744,7037.61251968455,642.5714285714286,635.5714285714286,628.5666666666667
2024-02-16,58519.13,565,2024,2,16,4,7,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,70611.95,63380.76,64141.55,63864.16,620.0,615.0,589.0,613.0,68026.26428571428,67469.90714285713,66777.00966666666,7920.864858330203,7348.310771760842,7184.686551057167,635.4285714285714,633.8571428571429,626.9666666666667
2024-02-17,77244.38,707,2024,2,17,5,7,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,58519.13,71752.69,79678.42,54809.88,565.0,716.0,735.0,565.0,68810.79142857144,67296.04714285715,67524.82633333333,8594.762256517002,7060.393739491682,7062.647399741812,634.1428571428571,631.8571428571429,631.7
2024-02-18,80560.52,735,2024,2,18,6,7,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,77244.38,81787.44,69713.03,63910.47,707.0,728.0,694.0,600.0,68635.51714285715,68070.86785714286,68079.82800000001,8293.243186529953,7892.248636052995,7414.276983993971,635.1428571428571,634.7857142857143,636.2
2024-02-19,65711.77,627,2024,2,19,0,8,0,0.8660254037844386,0.5000000000000001,0.0,1.0,80560.52,63585.52,71489.64,78904.55,735.0,606.0,624.0,709.0,68939.26714285715,67658.16285714286,67640.06866666667,8114.465201935702,7850.680689885794,7136.127214060918,638.1428571428571,635.0,633.4666666666667
2024-02-20,64986.67,578,2024,2,20,1,8,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,65711.77,60625.79,65250.96,75001.86,627.0,589.0,626.0,704.0,69562.25,67639.285,67306.229,7515.091944075035,7857.229371195765,7013.057088327522,636.5714285714286,631.5714285714286,629.2666666666667
2024-02-21,71219.29,646,2024,2,21,2,8,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,64986.67,69301.33,60571.03,65578.29,578.0,624.0,571.0,570.0,69836.24428571427,68399.875,67494.26233333333,7538.919394298496,7632.551448954362,7040.698679987009,639.7142857142857,636.9285714285714,631.8
2024-02-22,68316.04,646,2024,2,22,3,8,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,71219.29,70611.95,58311.01,62933.25,646.0,620.0,561.0,573.0,69508.25714285715,69114.52,67673.68866666667,7549.482394579025,7062.347222183127,6988.854106471011,643.4285714285714,643.0,634.2333333333333
2024-02-23,69401.43,611,2024,2,23,4,8,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,68316.04,58519.13,63380.76,69931.44,646.0,565.0,615.0,635.0,71062.87142857144,69544.56785714286,67656.02166666667,5835.249554667632,6866.949076808459,6983.6179124597575,650.0,642.7142857142857,633.4333333333333
2024-02-24,83514.77,733,2024,2,24,5,8,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,69401.43,77244.38,71752.69,60397.79,611.0,707.0,716.0,571.0,71958.64142857143,70384.71642857142,68426.58766666667,7251.69780988898,7812.335979377225,7417.038790635495,653.7142857142857,643.9285714285714,638.8333333333334
2024-02-25,74807.96,680,2024,2,25,6,8,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,83514.77,80560.52,81787.44,59409.34,733.0,735.0,728.0,564.0,71136.84714285714,69886.18214285714,68939.875,6389.07410067309,7229.678063265696,7303.444414157053,645.8571428571429,640.5,642.7
2024-02-26,61281.45,599,2024,2,26,0,9,0,0.8660254037844386,0.5000000000000001,0.0,1.0,74807.96,65711.77,63585.52,79984.15,680.0,627.0,606.0,744.0,70503.94428571429,69721.60571428572,68316.45166666668,7185.808187378545,7408.16109166181,7124.228869676516,641.8571428571429,640.0,637.8666666666667
2024-02-27,57347.9,594,2024,2,27,1,9,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,61281.45,64986.67,60625.79,72541.39,599.0,578.0,589.0,715.0,69412.69142857143,69487.47071428571,67810.002,8603.491461330244,7761.137509315263,7349.991218470707,644.1428571428571,640.3571428571429,633.8333333333334
2024-02-28,66046.65,560,2024,2,28,2,9,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,57347.9,71219.29,69301.33,59251.38,594.0,646.0,624.0,582.0,68673.74285714286,69254.99357142857,68036.511,8644.502236615985,7815.695651973132,7179.878412093374,631.8571428571429,635.7857142857143,633.1
2024-02-29,66110.5,619,2024,2,29,3,9,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,66046.65,68316.04,70611.95,63329.15,560.0,646.0,620.0,578.0,68358.66571428571,68933.46142857142,68129.22266666667,8699.730464044864,7848.103293754787,7134.8135648614725,628.0,635.7142857142857,634.4666666666667
2024-03-01,71147.05,575,2024,3,1,4,9,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,66110.5,69401.43,58519.13,62626.340000000004,619.0,611.0,565.0,599.0,68608.04,69835.45571428571,68413.24633333334,8759.416625464752,7262.955494000174,7077.567413846025,622.8571428571429,636.4285714285714,633.6666666666666
2024-03-02,79369.96,744,2024,3,2,5,9,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,71147.05,83514.77,77244.38,65980.76,575.0,733.0,707.0,637.0,68015.9242857143,69987.28285714285,68859.553,7654.175258974476,7449.56728101241,7336.314375381983,624.4285714285714,639.0714285714286,637.2333333333333
2024-03-03,75901.99,721,2024,3,3,6,9,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,79369.96,74807.96,80560.52,64141.55,744.0,680.0,735.0,589.0,68172.21428571429,69654.53071428572,69251.56766666667,7825.233657084217,7033.376286474833,7389.5309249737575,630.2857142857143,638.0714285714286,641.6333333333333
2024-03-04,63974.31,574,2024,3,4,0,10,0,1.0,6.123233995736766e-17,0.0,1.0,75901.99,61281.45,65711.77,79678.42,721.0,599.0,627.0,735.0,68556.90857142858,69530.42642857143,68728.09733333334,7488.986700752597,7123.055118705591,7178.654697340967,626.7142857142857,634.2857142857143,636.2666666666667
2024-03-05,69197.37,630,2024,3,5,1,10,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,63974.31,57347.9,64986.67,69713.03,574.0,594.0,578.0,694.0,70249.68999999999,69831.19071428571,68710.90866666667,5645.341527268421,7004.348434190474,7176.83215972246,631.8571428571429,638.0,634.1333333333333
2024-03-06,65011.3,600,2024,3,6,2,10,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,69197.37,66046.65,71219.29,71489.64,630.0,560.0,646.0,624.0,70101.78285714285,69387.76285714286,68494.96399999999,5785.633567253043,7105.487543527385,7187.794897357178,637.5714285714286,634.7142857142857,633.3333333333334
2024-03-07,68419.23,608,2024,3,7,3,10,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,65011.3,66110.5,68316.04,65250.96,600.0,619.0,646.0,626.0,70431.60142857143,69395.13357142857,68600.573,5582.420590390479,7104.343727795815,7161.71585337031,636.0,632.0,632.7333333333333
2024-03-08,65696.47,590,2024,3,8,4,10,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,68419.23,71147.05,69401.43,60571.03,608.0,575.0,611.0,571.0,69652.94714285714,69130.49357142857,68771.421,5840.176986458422,7172.76735239149,7023.359121754161,638.1428571428571,630.5,633.3666666666667
2024-03-09,76496.83,729,2024,3,9,5,10,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,65696.47,79369.96,83514.77,58311.01,590.0,744.0,733.0,561.0,69242.5,68629.21214285714,69377.615,5097.1418313895765,6279.816450076356,6872.5772864784785,636.0,630.2142857142857,638.9666666666667
2024-03-10,78846.22,689,2024,3,10,6,10,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,76496.83,75901.99,74807.96,63380.76,729.0,721.0,680.0,615.0,69663.10428571429,68917.65928571428,69893.13033333333,5809.896787924034,6666.30292139909,6986.33337602515,631.4285714285714,630.8571428571429,641.4333333333333
2024-03-11,63658.99,575,2024,3,11,0,11,0,1.0,6.123233995736766e-17,0.0,1.0,78846.22,63974.31,61281.45,71752.69,689.0,574.0,599.0,716.0,69618.05857142857,69087.48357142857,69623.34033333333,5862.340377842485,6484.614196976217,7067.847820031812,631.5714285714286,629.1428571428571,636.7333333333333
2024-03-12,69642.56,636,2024,3,12,1,11,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,63658.99,69197.37,57347.9,81787.44,575.0,630.0,594.0,728.0,69681.65714285713,69965.67357142856,69218.511,5859.42995281895,5535.522466014276,6684.511578959063,632.4285714285714,632.1428571428571,633.6666666666666
2024-03-13,61180.71,576,2024,3,13,2,11,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,69642.56,65011.3,66046.65,63585.52,636.0,600.0,560.0,606.0,69134.43,69618.10642857144,69138.35066666667,6510.954613759401,5938.607159722095,6768.2856877173135,629.0,633.2857142857143,632.6666666666666
2024-03-14,61595.47,598,2024,3,14,3,11,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,61180.71,68419.23,66110.5,60625.79,576.0,608.0,619.0,589.0,68159.60714285714,69295.60428571429,69170.67333333332,7118.375628336292,6257.76441111209,6728.429289398652,627.5714285714286,631.7857142857143,632.9666666666667
2024-03-15,65897.19,613,2024,3,15,4,11,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,61595.47,65696.47,71147.05,69301.33,598.0,590.0,575.0,624.0,68188.28142857143,68920.61428571428,69057.202,7107.195423860894,6295.466769202646,6754.802659347477,630.8571428571429,634.5,632.6
2024-03-16,78257.03,707,2024,3,16,5,11,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,65897.19,76496.83,79369.96,70611.95,613.0,729.0,744.0,620.0,68439.73857142856,68841.11928571427,69312.038,7471.930410160584,6158.915264824219,6956.675688252816,627.7142857142857,631.8571428571429,635.5
2024-03-17,86795.75,782,2024,3,17,6,11,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,78257.03,78846.22,75901.99,58519.13,707.0,689.0,721.0,565.0,69575.3857142857,69619.245,70254.59199999999,9614.216063871076,7631.691203698719,7348.482938040062,641.0,636.2142857142857,642.7333333333333
2024-03-18,62997.67,613,2024,3,18,0,12,0,1.0,6.123233995736766e-17,0.0,1.0,86795.75,63658.99,63974.31,77244.38,782.0,575.0,574.0,707.0,69480.91142857142,69549.485,69779.70166666666,9685.031674118694,7691.489163064294,7341.535118520548,646.4285714285714,639.0,639.6
2024-03-19,72267.04,638,2024,3,19,1,12,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,62997.67,69642.56,69197.37,80560.52,613.0,636.0,630.0,735.0,69855.83714285714,69768.74714285714,69503.25233333332,9742.958382761632,7724.362706471685,7072.808738349122,646.7142857142857,639.5714285714286,636.3666666666667
2024-03-20,64566.79,641,2024,3,20,2,12,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,72267.04,61180.71,65011.3,65711.77,638.0,576.0,600.0,627.0,70339.56285714285,69736.99642857142,69465.08633333333,9315.128224715521,7746.304683096585,7097.0214801619495,656.0,642.5,636.8333333333334
2024-03-21,69281.25,621,2024,3,21,3,12,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,64566.79,61595.47,68419.23,64986.67,641.0,598.0,608.0,578.0,71437.53142857143,69798.56928571429,69608.239,8532.797551992082,7738.446428143972,7046.707485427203,659.2857142857143,643.4285714285714,638.2666666666667
2024-03-22,57320.11,533,2024,3,22,4,12,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,69281.25,65897.19,65696.47,71219.29,621.0,613.0,590.0,646.0,70212.2342857143,69200.25785714286,69144.933,9957.815501808776,8377.438778115009,7385.889530806545,647.8571428571429,639.3571428571429,634.5
2024-03-23,76838.47,728,2024,3,23,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,57320.11,78257.03,76496.83,68316.04,533.0,707.0,729.0,646.0,70009.58285714286,69224.66071428571,69429.01400000001,9779.650009539799,8400.79313547286,7515.666277402217,650.8571428571429,639.2857142857143,637.2333333333333
2024-03-24,78931.18,757,2024,3,24,6,12,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,76838.47,86795.75,78846.22,69401.43,728.0,782.0,689.0,611.0,68886.07285714286,69230.72928571429,69746.67233333334,7776.38402521111,8408.305541064754,7713.255812219871,647.2857142857143,644.1428571428571,642.1
2024-03-25,63340.75,616,2024,3,25,0,13,0,1.0,6.123233995736766e-17,0.0,1.0,78931.18,62997.67,63658.99,83514.77,757.0,613.0,575.0,733.0,68935.08428571429,69207.99785714285,69074.205,7734.052339991627,8424.940858970902,7342.00033737723,647.7142857142857,647.0714285714286,638.2
2024-03-26,63516.409999999996,630,2024,3,26,1,13,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,63340.75,72267.04,69642.56,74807.96,616.0,638.0,636.0,680.0,67684.99428571429,68770.41571428571,68697.81999999999,7812.537153643712,8558.665444305565,7327.339613375754,646.5714285714286,646.6428571428571,636.5333333333333
2024-03-27,64992.4,606,2024,3,27,2,13,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,63516.409999999996,64566.79,61180.71,61281.45,630.0,641.0,576.0,599.0,67745.79571428572,69042.67928571427,68821.51833333334,7785.835525559437,8356.90313459709,7228.477742049959,641.5714285714286,648.7857142857143,636.7666666666667
2024-03-28,60480.28,561,2024,3,28,3,13,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,64992.4,69281.25,61595.47,57347.9,606.0,621.0,598.0,594.0,66488.51428571428,68963.02285714286,68925.93100000001,8196.342798091726,8438.267746694202,7078.0893162064785,633.0,646.1428571428571,635.6666666666666
2024-03-29,64209.51,617,2024,3,29,4,13,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,60480.28,57320.11,65897.19,66046.65,561.0,533.0,613.0,560.0,67472.71428571429,68842.47428571428,68864.693,7273.626874892841,8497.283816272624,7111.726517836948,645.0,646.4285714285714,637.5666666666667
2024-03-30,77854.78,763,2024,3,30,5,13,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,64209.51,76838.47,78257.03,66110.5,617.0,728.0,707.0,619.0,67617.90142857142,68813.74214285714,69256.169,7498.402504777207,8463.614688734202,7276.228298487727,650.0,650.4285714285714,642.3666666666667
2024-03-31,83049.0,753,2024,3,31,6,13,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,77854.78,78931.18,86795.75,71147.05,763.0,757.0,782.0,575.0,68206.16142857143,68546.11714285714,69652.90066666665,8612.611131698046,7891.150313473827,7695.2881348622805,649.4285714285714,648.3571428571429,648.3
2024-04-01,60205.85,607,2024,4,1,0,14,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,83049.0,63340.75,62997.67,79369.96,753.0,616.0,613.0,744.0,67758.31857142856,68346.70142857142,69014.097,8981.381065358626,8075.277323390203,7656.166649883029,648.1428571428571,647.9285714285714,643.7333333333333
2024-04-02,70406.66,636,2024,4,2,1,14,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,60205.85,63516.409999999996,72267.04,75901.99,607.0,630.0,638.0,721.0,68742.64,68213.81714285715,68830.91933333332,8815.033922394634,8020.927001765658,7550.700550634489,649.0,647.7857142857143,640.9
2024-04-03,61872.05,624,2024,4,3,2,14,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,70406.66,64992.4,64566.79,63974.31,636.0,606.0,641.0,574.0,68296.87571428572,68021.33571428571,68760.844,9110.238787753959,8146.528404967034,7606.873427610105,651.5714285714286,646.5714285714286,642.5666666666667
2024-04-04,66438.19,658,2024,4,4,3,14,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,61872.05,60480.28,69281.25,69197.37,624.0,561.0,621.0,630.0,69148.00571428573,67818.26,68668.87133333333,8517.269639825703,8148.1410602627075,7618.085501370082,665.4285714285714,649.2142857142857,643.5
2024-04-05,65939.09,619,2024,4,5,4,14,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,66438.19,64209.51,57320.11,65011.3,658.0,617.0,533.0,600.0,69395.08857142857,68433.90142857142,68699.79766666667,8374.010819974443,7601.176836514706,7604.596521537341,665.7142857142857,655.3571428571429,644.1333333333333
2024-04-06,79537.08,742,2024,4,6,5,14,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,65939.09,77854.78,76838.47,68419.23,619.0,763.0,728.0,608.0,69635.41714285714,68626.65928571428,69070.39266666667,8675.959597196836,7860.496089922364,7857.16126227842,662.7142857142857,656.3571428571429,648.6
2024-04-07,83951.52,763,2024,4,7,6,14,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,79537.08,83049.0,78931.18,65696.47,742.0,753.0,757.0,590.0,69764.34857142858,68985.25499999999,69678.89433333333,8912.013262548984,8458.514692712171,8282.24290407759,664.1428571428571,656.7857142857143,654.3666666666667
2024-04-08,69434.83,638,2024,4,8,0,15,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,83951.52,60205.85,63340.75,76496.83,763.0,607.0,616.0,729.0,71082.77428571429,69420.54642857143,69443.49433333332,7885.850676489915,8301.033766416049,8181.526297167723,668.5714285714286,658.3571428571429,651.3333333333334
2024-04-09,62376.44,597,2024,4,9,1,15,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,69434.83,70406.66,63516.409999999996,78846.22,638.0,636.0,630.0,689.0,69935.59999999999,69339.12,68894.50166666666,8556.19570473163,8368.718702633087,8080.786114311503,663.0,656.0,648.2666666666667
2024-04-10,62397.29,644,2024,4,10,2,15,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,62376.44,61872.05,64992.4,63658.99,597.0,624.0,606.0,575.0,70010.63428571429,69153.755,68852.44499999999,8475.619718456968,8500.1125414937,8112.196302514933,665.8571428571429,658.7142857142857,650.5666666666667
2024-04-11,67781.68,645,2024,4,11,3,15,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,62397.29,66438.19,60480.28,69642.56,644.0,658.0,561.0,636.0,70202.56142857143,69675.28357142858,68790.41566666667,8396.078494427162,8143.52222205021,8113.060911997688,664.0,664.7142857142857,650.8666666666667
