customer_id,signup_date,age,income,country,loyalty_member,website_visits,app_usage,discount_usage,engagement_score,purchase_propensity,total_orders,total_spent,average_order_value,days_since_last_purchase,customer_tenure_days_x,engagement_index,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,avg_spend_per_order,customer_tenure_days_y,purchase_rate
7452,2023-06-02,40,80172,Spain,False,11,7,False,0.465060318771506,0.2464374311164535,37.0,4180.58,112.98864864864863,21.0,578,6.639518095631452,21.0,37.0,4180.58,1,2,3,123,Other,112.98864864864865,578.0,0.06390328151986183
7457,2023-06-02,39,39338,Spain,False,10,1,False,0.2953355297726036,0.1803653952239868,24.0,2579.89,107.49541666666666,0.0,578,4.3886006589317805,0.0,24.0,2579.89,5,1,2,512,At Risk,107.49541666666666,578.0,0.04145077720207254
7654,2023-06-02,26,64327,Spain,True,7,7,False,0.2856817377973751,0.3376273336408679,38.0,4297.38,113.08894736842106,12.0,578,4.985704521339213,12.0,38.0,4297.38,1,2,3,123,Other,113.08894736842106,578.0,0.06563039723661486
3246,2023-06-02,38,42002,France,False,10,3,False,0.3415779262225267,0.1616936365183,31.0,2512.41,81.04548387096774,1.0,578,5.0024733778667585,1.0,31.0,2512.41,5,2,2,522,At Risk,81.04548387096774,578.0,0.0535405872193437
6064,2023-06-02,40,69787,France,False,12,10,True,0.6552138472144542,0.4200974805985526,67.0,6583.69,98.26402985074628,8.0,578,7.996564154164337,8.0,67.0,6583.69,2,4,4,244,At Risk,98.26402985074627,578.0,0.1157167530224525
1208,2023-06-02,18,24793,Germany,False,9,6,False,0.2977287726905214,0.1007646493284528,15.0,1385.76,92.384,17.0,578,5.489318631807157,17.0,15.0,1385.76,1,1,1,111,Other,92.384,578.0,0.025906735751295335
9799,2023-06-02,38,25012,Italy,False,7,2,True,0.4127023637272272,0.302703427371737,39.0,5713.97,146.5120512820513,4.0,578,3.5238107091181683,4.0,39.0,5713.97,3,2,4,324,At Risk,146.5120512820513,578.0,0.06735751295336788
6491,2023-06-02,47,28765,Italy,False,11,6,False,0.3225362840579616,0.0947422919351994,19.0,2699.55,142.08157894736843,55.0,578,6.296760885217389,55.0,19.0,2699.55,1,1,2,112,Other,142.08157894736843,578.0,0.03281519861830743
6625,2023-06-03,51,49697,Netherlands,True,5,3,False,0.260527957464409,0.337728980034358,60.0,6270.7,104.51166666666668,4.0,577,2.9781583872393225,4.0,60.0,6270.7,3,4,4,344,At Risk,104.51166666666667,577.0,0.10380622837370242
8712,2023-06-03,41,16486,Germany,False,6,3,True,0.3990852383730944,0.2779281566088068,44.0,5692.69,129.37931818181818,6.0,577,3.4197255715119286,6.0,44.0,5692.69,2,3,3,233,At Risk,129.37931818181818,577.0,0.07612456747404844
4637,2023-06-03,34,62953,Spain,False,3,7,False,0.2132672958626294,0.1267199177857216,23.0,2310.88,100.47304347826088,7.0,577,3.3639801887587892,7.0,23.0,2310.88,2,1,1,211,At Risk,100.47304347826088,577.0,0.039792387543252594
8710,2023-06-03,44,67935,Spain,False,9,1,False,0.26263549111808,0.1486324289070217,16.0,1200.91,75.056875,9.0,577,3.978790647335424,9.0,16.0,1200.91,2,1,1,211,At Risk,75.056875,577.0,0.02768166089965398
7422,2023-06-03,26,20871,Spain,False,11,5,False,0.3983432804364605,0.138900116885724,26.0,2198.31,84.55038461538462,16.0,577,6.019502984130939,16.0,26.0,2198.31,1,2,1,121,Other,84.55038461538462,577.0,0.04498269896193772
7296,2023-06-03,42,40807,Spain,True,13,6,False,0.4088067816003524,0.4134688534782004,67.0,5201.55,77.63507462686567,0.0,577,7.122642034480106,0.0,67.0,5201.55,5,4,3,543,At Risk,77.63507462686567,577.0,0.11591695501730104
4512,2023-06-03,34,126517,France,False,7,4,False,0.1598062593311835,0.2071227537826132,32.0,3867.21,120.8503125,1.0,577,4.047941877799355,1.0,32.0,3867.21,5,2,2,522,At Risk,120.8503125,577.0,0.05536332179930796
820,2023-06-03,46,40142,Spain,True,7,2,True,0.2979128295783866,0.5156895036089187,81.0,6768.51,83.56185185185186,1.0,577,3.4893738488735164,1.0,81.0,6768.51,5,5,4,554,At Risk,83.56185185185186,577.0,0.14013840830449828
2959,2023-06-03,30,30209,Germany,True,12,2,True,0.4394532826105866,0.5357649881945752,102.0,10700.14,104.90333333333332,0.0,577,5.531835984783176,0.0,102.0,10700.14,5,5,5,555,At Risk,104.90333333333332,577.0,0.17647058823529413
1112,2023-06-03,52,41442,Germany,False,7,5,True,0.5529085727988304,0.415401253667536,70.0,7751.57,110.73671428571429,1.0,577,4.4658725718396495,1.0,70.0,7751.57,5,4,5,545,At Risk,110.73671428571429,577.0,0.12110726643598616
6916,2023-06-03,47,89835,France,False,4,7,False,0.2710069233376066,0.1817061434842662,34.0,3033.18,89.21117647058823,2.0,577,3.781302077001282,2.0,34.0,3033.18,4,2,2,422,At Risk,89.21117647058823,577.0,0.058823529411764705
6002,2023-06-03,38,28150,Spain,True,7,6,True,0.4535856337572284,0.561739417642196,86.0,9929.58,115.46023255813954,2.0,577,4.736075690127168,2.0,86.0,9929.58,4,5,5,455,At Risk,115.46023255813954,577.0,0.14878892733564014
6715,2023-06-03,37,65904,Spain,True,7,4,True,0.4001068395138975,0.5779822001345007,83.0,9191.0,110.73493975903614,1.0,577,4.120032051854169,1.0,83.0,9191.0,5,5,5,555,At Risk,110.73493975903614,577.0,0.14359861591695502
4381,2023-06-03,52,61782,Germany,False,11,2,True,0.4611781455447784,0.3940246465849588,75.0,8695.36,115.93813333333334,0.0,577,5.1383534436634335,0.0,75.0,8695.36,5,5,5,555,At Risk,115.93813333333334,577.0,0.12975778546712802
3732,2023-06-03,56,49734,Spain,False,5,2,True,0.3656616182882034,0.2931533341368233,49.0,4291.48,87.58122448979591,1.0,577,2.709698485486461,1.0,49.0,4291.48,5,3,3,533,At Risk,87.58122448979591,577.0,0.0847750865051903
5319,2023-06-03,31,41397,Italy,True,4,7,True,0.4580182173559042,0.5795696642647357,95.0,10985.48,115.63663157894736,2.0,577,3.8374054652067713,2.0,95.0,10985.48,4,5,5,455,At Risk,115.63663157894736,577.0,0.1643598615916955
9691,2023-06-03,32,79494,Netherlands,False,6,2,True,0.4496609342505095,0.3935617200904157,50.0,5041.7,100.834,2.0,577,3.1348982802751535,2.0,50.0,5041.7,4,3,3,433,At Risk,100.834,577.0,0.08650519031141868
2826,2023-06-03,48,28281,Germany,False,6,0,True,0.3118104639563485,0.3019878706394443,44.0,4877.45,110.85113636363636,1.0,577,2.493543139186905,1.0,44.0,4877.45,5,3,3,533,At Risk,110.85113636363636,577.0,0.07612456747404844
9242,2023-06-03,18,61179,Italy,False,11,2,True,0.4646345381723064,0.4108110578160531,53.0,4915.1900000000005,92.73943396226416,0.0,577,5.139390361451692,0.0,53.0,4915.1900000000005,5,3,3,533,At Risk,92.73943396226416,577.0,0.09169550173010381
8556,2023-06-03,18,23027,France,False,5,3,True,0.4482235940797837,0.3400237178706372,66.0,6194.67,93.85863636363636,3.0,577,3.034467078223935,3.0,66.0,6194.67,3,4,4,344,At Risk,93.85863636363636,577.0,0.11418685121107267
4219,2023-06-03,27,80993,Germany,False,11,7,True,0.5798170560564876,0.4541711895166969,65.0,6992.49,107.57676923076924,3.0,577,6.673945116816946,3.0,65.0,6992.49,3,4,4,344,At Risk,107.57676923076923,577.0,0.11245674740484429
8650,2023-06-03,38,73009,Germany,False,11,2,True,0.5074667351809334,0.4045798288675352,63.0,5107.09,81.06492063492064,1.0,577,5.15224002055428,1.0,63.0,5107.09,5,4,3,543,At Risk,81.06492063492064,577.0,0.10899653979238755
2770,2023-06-03,24,40589,Italy,True,13,2,True,0.523639277393742,0.5832656118977826,88.0,7615.8,86.54318181818182,2.0,577,5.9570917832181225,2.0,88.0,7615.8,4,5,5,455,At Risk,86.54318181818182,577.0,0.1522491349480969
6871,2023-06-03,22,44495,Italy,False,11,7,True,0.5363886099056139,0.3938779608201782,66.0,6323.7699999999995,95.81469696969695,0.0,577,6.6609165829716845,0.0,66.0,6323.7699999999995,5,4,4,544,At Risk,95.81469696969697,577.0,0.11418685121107267
1123,2023-06-03,30,63494,Italy,True,9,4,False,0.2362199386125891,0.3535017248002817,70.0,7107.150000000001,101.5307142857143,6.0,577,4.870865981583776,6.0,70.0,7107.150000000001,2,4,4,244,At Risk,101.5307142857143,577.0,0.12110726643598616
4893,2023-06-03,49,25382,Germany,True,6,2,False,0.1381418260950478,0.2670682145561578,36.0,4329.94,120.2761111111111,2.0,577,3.041442547828515,2.0,36.0,4329.94,4,2,3,423,At Risk,120.2761111111111,577.0,0.06228373702422145
6201,2023-06-03,31,43073,France,False,6,3,True,0.3732192183814151,0.2864797274903645,46.0,3691.11,80.24152173913043,0.0,577,3.4119657655144247,0.0,46.0,3691.11,5,3,2,532,At Risk,80.24152173913043,577.0,0.07958477508650519
8387,2023-06-03,46,49947,France,True,10,4,True,0.5162132328661899,0.5620442908492385,82.0,8686.25,105.9298780487805,1.0,577,5.354863969859857,1.0,82.0,8686.25,5,5,5,555,At Risk,105.9298780487805,577.0,0.14186851211072665
481,2023-06-03,36,21303,France,True,7,3,True,0.4521616645394739,0.449259359343179,66.0,6180.25,93.64015151515152,2.0,577,3.8356484993618425,2.0,66.0,6180.25,4,4,4,444,At Risk,93.64015151515152,577.0,0.11418685121107267
2875,2023-06-04,51,78324,Spain,True,6,5,False,0.2193970540728644,0.3896519031164037,61.0,9141.92,149.86754098360657,3.0,576,3.9658191162218595,3.0,61.0,9141.92,3,4,5,345,At Risk,149.86754098360655,576.0,0.10571923743500866
4934,2023-06-04,33,141479,Spain,False,6,1,True,0.2863783318119409,0.3708555467598241,60.0,6886.53,114.7755,3.0,576,2.7859134995435824,3.0,60.0,6886.53,3,4,4,344,At Risk,114.7755,576.0,0.10398613518197573
8248,2023-06-04,39,166406,Germany,True,8,4,True,0.4981458271977631,0.6666030088138273,104.0,11694.53,112.44740384615385,0.0,576,4.549443748159329,0.0,104.0,11694.53,5,5,5,555,At Risk,112.44740384615385,576.0,0.18024263431542462
36,2023-06-04,37,18845,Portugal,True,7,3,False,0.2772802039330185,0.329936807828938,56.0,7092.9,126.65892857142856,0.0,576,3.783184061179906,0.0,56.0,7092.9,5,3,4,534,At Risk,126.65892857142856,576.0,0.09705372616984402
5867,2023-06-04,34,89321,Portugal,False,6,3,False,0.2848086001134196,0.161093249315989,24.0,2898.9,120.7875,12.0,576,3.385442580034026,12.0,24.0,2898.9,1,1,2,112,Other,120.78750000000001,576.0,0.0415944540727903
1040,2023-06-04,43,36470,Germany,False,9,6,False,0.3884200780018354,0.1565234487091992,25.0,2485.06,99.4024,5.0,576,5.516526023400551,5.0,25.0,2485.06,3,2,2,322,At Risk,99.4024,576.0,0.043327556325823226
6570,2023-06-04,42,47306,Spain,True,1,3,False,0.1375290950404447,0.2884140611655887,41.0,5613.6,136.91707317073173,0.0,576,1.3412587285121331,0.0,41.0,5613.6,5,2,3,523,At Risk,136.91707317073173,576.0,0.07105719237435008
6009,2023-06-04,37,30600,Portugal,False,3,5,True,0.328748454050273,0.3368276666910559,49.0,5328.9400000000005,108.75387755102042,11.0,576,2.798624536215082,11.0,49.0,5328.9400000000005,2,3,3,233,At Risk,108.75387755102042,576.0,0.08492201039861352
1812,2023-06-04,18,67740,Italy,True,6,2,False,0.1663912076432018,0.29672956541863,47.0,3670.45,78.09468085106383,3.0,576,3.049917362292961,3.0,47.0,3670.45,3,3,2,332,At Risk,78.09468085106383,576.0,0.08145580589254767
9469,2023-06-04,23,14306,Spain,True,11,2,False,0.3593992869600694,0.3182673589272163,55.0,6288.6,114.33818181818182,2.0,576,5.107819786088021,2.0,55.0,6288.6,4,3,4,434,At Risk,114.33818181818182,576.0,0.09532062391681109
7998,2023-06-04,26,27444,Italy,False,9,5,True,0.5584250296008205,0.3740902099574681,52.0,5703.17,109.67634615384615,11.0,576,5.267527508880246,11.0,52.0,5703.17,2,3,4,234,At Risk,109.67634615384615,576.0,0.09012131715771231
1628,2023-06-04,37,16162,France,True,8,3,True,0.5023636424373964,0.500163572834796,86.0,8875.08,103.1986046511628,1.0,576,4.250709092731219,1.0,86.0,8875.08,5,5,5,555,At Risk,103.1986046511628,576.0,0.14904679376083188
5123,2023-06-04,35,37447,Portugal,False,14,3,False,0.3598045074935834,0.1513655653187559,28.0,2990.57,106.80607142857144,24.0,576,6.607941352248075,24.0,28.0,2990.57,1,2,2,122,Other,106.80607142857143,576.0,0.04852686308492201
6643,2023-06-04,28,42750,Spain,False,9,2,False,0.173073375169374,0.1663923697641433,26.0,2507.03,96.42423076923076,3.0,576,4.251922012550812,3.0,26.0,2507.03,3,2,2,322,At Risk,96.42423076923077,576.0,0.045060658578856154
5860,2023-06-04,27,22763,Italy,True,3,6,True,0.3878463290367701,0.5134476293587485,98.0,9994.14,101.98102040816326,10.0,576,3.116353898711031,10.0,98.0,9994.14,2,5,5,255,At Risk,101.98102040816326,576.0,0.16984402079722705
1830,2023-06-04,42,64894,Italy,False,3,2,False,0.156953915325571,0.1778578763469216,28.0,2914.68,104.09571428571428,6.0,576,1.8470861745976717,6.0,28.0,2914.68,2,2,2,222,At Risk,104.09571428571428,576.0,0.04852686308492201
1842,2023-06-04,28,62095,Spain,False,6,7,False,0.2519721658089204,0.1529803816196617,25.0,2769.07,110.7628,72.0,576,4.575591649742676,72.0,25.0,2769.07,1,2,2,122,Other,110.76280000000001,576.0,0.043327556325823226
2831,2023-06-04,18,77087,Germany,True,8,1,True,0.3449016669211168,0.56041432786619,88.0,8696.25,98.82102272727272,0.0,576,3.603470500076335,0.0,88.0,8696.25,5,5,5,555,At Risk,98.82102272727273,576.0,0.15251299826689774
1580,2023-06-04,37,101004,Italy,False,8,2,True,0.3325618985867459,0.3506677179368823,51.0,5113.63,100.26725490196078,7.0,576,3.899768569576024,7.0,51.0,5113.63,2,3,3,233,At Risk,100.26725490196078,576.0,0.08838821490467938
2756,2023-06-04,30,43770,Spain,True,7,3,False,0.3731111030694637,0.3820776987847756,57.0,6044.14,106.03754385964912,1.0,576,3.8119333309208394,1.0,57.0,6044.14,5,4,4,544,At Risk,106.03754385964913,576.0,0.09878682842287695
3278,2023-06-04,43,55886,Germany,True,5,8,True,0.5604158283889693,0.6305393066594569,106.0,9030.37,85.19216981132077,1.0,576,4.568124748516691,1.0,106.0,9030.37,5,5,5,555,At Risk,85.19216981132077,576.0,0.18370883882149047
2106,2023-06-04,28,29983,Spain,False,8,4,True,0.4212775873926927,0.3346761951098585,55.0,6906.77,125.57763636363636,4.0,576,4.526383276217808,4.0,55.0,6906.77,3,3,4,334,At Risk,125.57763636363637,576.0,0.09532062391681109
2941,2023-06-04,33,51711,Germany,False,4,5,True,0.4362849521652681,0.3580860612487484,47.0,4842.41,103.03,3.0,576,3.2308854856495803,3.0,47.0,4842.41,3,3,3,333,At Risk,103.03,576.0,0.08145580589254767
3496,2023-06-04,38,52901,Germany,False,14,5,True,0.6096851775750698,0.4380275617769244,54.0,5382.07,99.66796296296296,0.0,576,7.2829055532725215,0.0,54.0,5382.07,5,3,3,533,At Risk,99.66796296296296,576.0,0.09358752166377816
8088,2023-06-04,18,107192,Germany,True,14,4,False,0.4354856008826294,0.4686269016575118,79.0,6447.91,81.61911392405064,3.0,576,6.9306456802647896,3.0,79.0,6447.91,3,5,4,354,At Risk,81.61911392405064,576.0,0.1369150779896014
8270,2023-06-04,29,65370,Spain,False,6,9,False,0.3156742194183201,0.1885039055947914,32.0,4050.53,126.5790625,7.0,576,5.194702265825495,7.0,32.0,4050.5299999999997,2,2,2,222,At Risk,126.57906249999999,576.0,0.05545927209705372
4091,2023-06-04,27,66015,Spain,False,7,4,False,0.2053339451083997,0.138613256993414,24.0,3040.33,126.68041666666666,0.0,576,4.06160018353252,0.0,24.0,3040.33,5,1,2,512,At Risk,126.68041666666666,576.0,0.0415944540727903
3047,2023-06-05,30,42988,Germany,False,9,3,True,0.4643289078572423,0.392810655209969,66.0,7731.82,117.14878787878789,5.0,575,4.639298672357173,5.0,66.0,7731.82,3,4,5,345,At Risk,117.14878787878787,575.0,0.11458333333333333
9838,2023-06-05,30,9764,Spain,True,6,2,True,0.4150369547952336,0.5121207021239649,69.0,8696.82,126.0408695652174,4.0,575,3.1245110864385706,4.0,69.0,8696.82,3,4,5,345,At Risk,126.04086956521739,575.0,0.11979166666666667
4117,2023-06-05,35,50597,France,False,6,2,True,0.3554648839525043,0.3571305276939429,54.0,3989.95,73.88796296296296,1.0,575,3.1066394651857516,1.0,54.0,3989.95,5,3,2,532,At Risk,73.88796296296296,575.0,0.09375
4583,2023-06-05,37,39396,Germany,False,5,2,False,0.1334377988909873,0.1058353897471926,20.0,1876.34,93.817,12.0,575,2.640031339667296,12.0,20.0,1876.34,1,1,1,111,Other,93.817,575.0,0.034722222222222224
3731,2023-06-05,41,28679,Italy,False,7,3,False,0.1746792089795782,0.0649457112912864,12.0,1780.55,148.37916666666666,20.0,575,3.7524037626938735,20.0,12.0,1780.55,1,1,1,111,Other,148.37916666666666,575.0,0.020833333333333332
9184,2023-06-05,40,72412,Spain,True,5,5,True,0.3408904494322792,0.4966657475359232,84.0,7026.97,83.65440476190477,10.0,575,3.6022671348296837,10.0,84.0,7026.97,2,5,4,254,At Risk,83.65440476190477,575.0,0.14583333333333334
5752,2023-06-05,47,81911,Italy,False,15,5,True,0.6400672633263841,0.4504193989433901,67.0,7018.76,104.75761194029852,27.0,575,7.6920201789979155,27.0,67.0,7018.76,1,4,4,144,Loyal Customers,104.75761194029852,575.0,0.11631944444444445
851,2023-06-05,45,30225,France,True,9,6,True,0.4748256045191275,0.5612611801903431,92.0,10039.51,109.12510869565216,4.0,575,5.542447681355738,4.0,92.0,10039.51,3,5,5,355,At Risk,109.12510869565217,575.0,0.1597222222222222
6581,2023-06-05,49,50959,Germany,False,10,6,False,0.3295888683509486,0.2042745869749118,27.0,2917.83,108.06777777777778,0.0,575,5.898876660505285,0.0,27.0,2917.83,5,2,2,522,At Risk,108.06777777777778,575.0,0.046875
9684,2023-06-05,47,47376,Spain,False,11,3,False,0.1742538299881246,0.0915694388807528,12.0,923.64,76.97,0.0,575,5.352276148996438,0.0,12.0,923.64,5,1,1,511,At Risk,76.97,575.0,0.020833333333333332
5679,2023-06-05,30,88239,France,False,8,5,False,0.2397731749185531,0.1616905028551603,25.0,1982.78,79.3112,1.0,575,4.771931952475566,1.0,25.0,1982.78,5,2,1,521,At Risk,79.3112,575.0,0.043402777777777776
6949,2023-06-05,32,62220,Italy,False,6,4,True,0.3279666474202218,0.352937129849929,53.0,7254.93,136.8854716981132,0.0,575,3.698389994226067,0.0,53.0,7254.93,5,3,4,534,At Risk,136.8854716981132,575.0,0.0920138888888889
1554,2023-06-05,33,71407,Spain,False,6,7,True,0.498870364976205,0.3869101932931054,49.0,4358.68,88.9526530612245,4.0,575,4.649661109492861,4.0,49.0,4358.68,3,3,3,333,At Risk,88.9526530612245,575.0,0.08506944444444445
4963,2023-06-05,47,41578,Italy,False,7,6,False,0.1574924243611472,0.1278886549977925,22.0,2160.05,98.18409090909093,6.0,575,4.6472477273083435,6.0,22.0,2160.05,2,1,1,211,At Risk,98.18409090909091,575.0,0.03819444444444445
2118,2023-06-05,33,61476,France,False,7,7,True,0.4989672597145055,0.4199026068418637,70.0,6612.8,94.46857142857144,0.0,575,5.049690177914352,0.0,70.0,6612.8,5,4,4,544,At Risk,94.46857142857144,575.0,0.12152777777777778
2120,2023-06-05,43,77334,Italy,True,6,5,False,0.2310262543117972,0.3871929372342405,52.0,5912.0199999999995,113.6926923076923,9.0,575,3.9693078762935396,9.0,52.0,5912.0199999999995,2,3,4,234,At Risk,113.6926923076923,575.0,0.09027777777777778
3890,2023-06-05,18,159163,Netherlands,True,10,2,False,0.2453390938975096,0.4453229244596671,65.0,7097.97,109.19953846153848,2.0,575,4.673601728169253,2.0,65.0,7097.97,4,4,4,444,At Risk,109.19953846153847,575.0,0.11284722222222222
4508,2023-06-05,18,38147,Spain,False,8,2,True,0.4687715417913592,0.3272599923491752,56.0,6213.59,110.95696428571428,3.0,575,3.940631462537408,3.0,56.0,6213.59,3,4,4,344,At Risk,110.95696428571429,575.0,0.09722222222222222
9390,2023-06-05,48,41658,Germany,False,7,8,False,0.3069680399008301,0.1764839885418557,37.0,3649.19,98.62675675675676,0.0,575,5.292090411970249,0.0,37.0,3649.19,5,2,2,522,At Risk,98.62675675675676,575.0,0.0642361111111111
6083,2023-06-05,40,34558,Spain,False,11,3,False,0.2521462652979223,0.1529961392359269,25.0,2485.97,99.4388,9.0,575,5.3756438795893775,9.0,25.0,2485.97,2,2,2,222,At Risk,99.43879999999999,575.0,0.043402777777777776
2614,2023-06-05,47,39983,Spain,True,12,1,True,0.4027909836340523,0.5231122035769199,79.0,11095.55,140.45,0.0,575,5.220837295090217,0.0,79.0,11095.55,5,5,5,555,At Risk,140.45,575.0,0.1371527777777778
8292,2023-06-05,20,99787,Germany,False,6,2,True,0.3643935833572146,0.3848411847257597,64.0,7067.67,110.43234375,1.0,575,3.109318075007165,1.0,64.0,7067.67,5,4,4,544,At Risk,110.43234375,575.0,0.1111111111111111
9793,2023-06-05,37,33035,Spain,False,7,6,True,0.5175176874673318,0.3669455642872658,65.0,7185.85,110.55153846153848,7.0,575,4.755255306240199,7.0,65.0,7185.85,2,4,4,244,At Risk,110.55153846153847,575.0,0.11284722222222222
5764,2023-06-05,20,60755,France,False,7,3,True,0.5305723503820591,0.3592299578524721,61.0,6817.8099999999995,111.76737704918033,3.0,575,3.8591717051146177,3.0,61.0,6817.8099999999995,3,4,4,344,At Risk,111.76737704918033,575.0,0.10590277777777778
9790,2023-06-05,44,82348,Germany,True,3,4,True,0.4196275955247609,0.5734801110055043,93.0,7803.85,83.91236559139786,2.0,575,2.525888278657429,2.0,93.0,7803.85,4,5,5,455,At Risk,83.91236559139786,575.0,0.16145833333333334
5483,2023-06-05,36,91063,France,False,3,3,True,0.3771168327430605,0.3753598867371375,68.0,5997.32,88.19588235294117,1.0,575,2.213135049822918,1.0,68.0,5997.32,5,4,4,544,At Risk,88.19588235294117,575.0,0.11805555555555555
7057,2023-06-05,34,103464,Germany,False,16,2,False,0.3722748350816941,0.2049314272116413,28.0,2846.5699999999997,101.66321428571428,2.0,575,7.111682450524508,2.0,28.0,2846.5699999999997,4,2,2,422,At Risk,101.66321428571428,575.0,0.04861111111111111
2355,2023-06-05,44,63264,Italy,False,10,3,False,0.276489755541202,0.1775792871301851,20.0,1741.91,87.0955,8.0,575,4.982946926662361,8.0,20.0,1741.91,2,1,1,211,At Risk,87.0955,575.0,0.034722222222222224
3025,2023-06-05,34,60249,Portugal,True,8,5,False,0.4071293297029638,0.4340688423230958,81.0,7656.09,94.51962962962963,2.0,575,4.822138798910889,2.0,81.0,7656.09,4,5,5,455,At Risk,94.51962962962963,575.0,0.140625
1429,2023-06-05,34,37632,Germany,False,6,2,True,0.4361747593866895,0.4346905943994782,78.0,7027.89,90.10115384615384,3.0,575,3.1308524278160075,3.0,78.0,7027.89,3,5,4,354,At Risk,90.10115384615385,575.0,0.13541666666666666
8940,2023-06-05,21,18678,Spain,False,10,4,False,0.3338156744719296,0.1993542192525464,42.0,4145.2,98.6952380952381,15.0,575,5.300144702341579,15.0,42.0,4145.2,1,3,2,132,Other,98.6952380952381,575.0,0.07291666666666667
1905,2023-06-05,49,37123,France,False,7,2,True,0.350221912138095,0.289449106594642,41.0,3621.35,88.32560975609756,2.0,575,3.505066573641429,2.0,41.0,3621.35,4,2,2,422,At Risk,88.32560975609756,575.0,0.07118055555555555
6335,2023-06-05,37,54141,France,False,4,2,True,0.257722976827595,0.2768727962048172,50.0,5216.9,104.338,2.0,575,2.277316893048279,2.0,50.0,5216.9,4,3,3,433,At Risk,104.338,575.0,0.08680555555555555
1475,2023-06-05,41,82998,Spain,False,7,2,True,0.3576338785036668,0.3890861558462815,65.0,6188.45,95.20692307692308,3.0,575,3.5072901635511005,3.0,65.0,6188.45,3,4,4,344,At Risk,95.20692307692308,575.0,0.11284722222222222
1679,2023-06-05,22,105920,France,False,5,3,True,0.3803126775387384,0.3603057813682241,46.0,4468.74,97.14652173913043,12.0,575,3.0140938032616216,12.0,46.0,4468.74,1,3,3,133,Other,97.14652173913043,575.0,0.0798611111111111
7236,2023-06-05,49,50163,Spain,False,11,3,False,0.2607849940684663,0.1429888972244052,24.0,2130.07,88.75291666666668,7.0,575,5.3782354982205405,7.0,24.0,2130.07,2,1,1,211,At Risk,88.75291666666668,575.0,0.041666666666666664
6376,2023-06-05,37,87727,Germany,False,11,4,True,0.526734684066395,0.4460684551161772,69.0,8386.33,121.54101449275362,1.0,575,5.758020405219919,1.0,69.0,8386.33,5,4,5,545,At Risk,121.54101449275362,575.0,0.11979166666666667
7509,2023-06-05,53,54365,Italy,False,4,2,True,0.3174532715932642,0.3644308154018656,58.0,7586.94,130.80931034482757,3.0,575,2.2952359814779792,3.0,58.0,7586.94,3,4,5,345,At Risk,130.80931034482757,575.0,0.10069444444444445
8285,2023-06-05,45,55481,Netherlands,True,8,6,False,0.2889870757421692,0.3875983576693643,65.0,6863.24,105.5883076923077,1.0,575,5.086696122722651,1.0,65.0,6863.24,5,4,4,544,At Risk,105.5883076923077,575.0,0.11284722222222222
3215,2023-06-06,18,43052,Portugal,False,6,4,False,0.2714021556397031,0.1668928055028029,22.0,2031.71,92.35045454545455,1.0,574,3.6814206466919113,1.0,22.0,2031.71,5,1,1,511,At Risk,92.35045454545455,574.0,0.03826086956521739
9393,2023-06-06,43,39418,Spain,False,6,2,False,0.1791313738312827,0.0828074930059644,9.0,1128.4,125.3777777777778,16.0,574,3.053739412149385,16.0,9.0,1128.4,1,1,1,111,Other,125.3777777777778,574.0,0.01565217391304348
9302,2023-06-06,44,37379,Spain,False,10,2,True,0.5052099825085273,0.3934986959005501,62.0,5984.24,96.52,3.0,574,4.7515629947525575,3.0,62.0,5984.24,3,4,4,344,At Risk,96.52,574.0,0.10782608695652174
9199,2023-06-06,42,37973,Spain,True,10,2,True,0.4888346397006922,0.5493803790584474,92.0,8173.65,88.84402173913043,1.0,574,4.746650391910207,1.0,92.0,8173.65,5,5,5,555,At Risk,88.84402173913043,574.0,0.16
386,2023-06-06,37,35689,Germany,False,10,5,True,0.5056463600433587,0.3648298249521752,64.0,6527.42,101.9909375,0.0,574,5.651693908013008,0.0,64.0,6527.42,5,4,4,544,At Risk,101.9909375,574.0,0.11130434782608696
6414,2023-06-06,33,76485,Spain,True,6,2,False,0.1497785463377489,0.3319858483675381,43.0,5401.52,125.61674418604652,4.0,574,3.044933563901325,4.0,43.0,5401.52,3,3,3,333,At Risk,125.61674418604652,574.0,0.07478260869565218
6792,2023-06-06,35,94296,Portugal,False,12,1,False,0.3361814271994087,0.2306956209738826,41.0,2731.94,66.63268292682928,3.0,574,5.200854428159823,3.0,41.0,2731.94,3,2,2,322,At Risk,66.63268292682928,574.0,0.07130434782608695
2473,2023-06-06,49,34207,Spain,False,9,5,False,0.3711783473910764,0.2149382838518622,29.0,4422.34,152.4944827586207,32.0,574,5.211353504217323,32.0,29.0,4422.34,1,2,3,123,Other,152.4944827586207,574.0,0.050434782608695654
5335,2023-06-06,50,32000,France,False,5,2,False,0.2015565463961931,0.1494706452157566,26.0,2116.55,81.40576923076924,4.0,574,2.660466963918858,4.0,26.0,2116.55,3,2,1,321,At Risk,81.40576923076924,574.0,0.04521739130434783
9135,2023-06-06,33,45551,Portugal,False,4,5,False,0.2387662818819841,0.1368425980352681,22.0,3056.95,138.9522727272727,11.0,574,3.171629884564595,11.0,22.0,3056.95,2,1,2,212,At Risk,138.9522727272727,574.0,0.03826086956521739
