antecedent,consequent,confidence,lift,support
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.691544885177453,2.7236736945538027,0.18884059003776812
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Pelican Sunstream 100 Kayak'],0.7834029227557411,2.6761181146619557,0.21392432124278488
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.816544885177453,2.6623081723269513,0.2229744174445949
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.7346033402922756,2.7106728041865638,0.2005985890401197
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8556889352818372,2.6087079793200134,0.2336635074467327
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9008350730688935,2.6059407504382155,0.2459915912491983
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7518267223382046,2.679802995827286,0.20530178864106036
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8109452736318408,2.9923731330201475,0.11615477802323096
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""]",['Pelican Sunstream 100 Kayak'],0.8606965174129353,2.94015438871853,0.12328083802465617
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9253731343283582,2.756476585444672,0.13254471602650894
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""]",['Perfect Fitness Perfect Rip Deck'],0.9447761194029851,2.733053655654935,0.13532387942706478
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo""]","[""O'Brien Men's Neoprene Life Vest""]",0.9014925373134328,2.808134245531499,0.12912420722582485
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7779824965453708,3.0641112472694885,0.12035915342407183
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9092584062643942,2.7720232924415042,0.14066842442813368
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9267618608935975,2.7606132867586184,0.14337632722867527
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]",['Perfect Fitness Perfect Rip Deck'],0.9391985260248733,2.716918762256658,0.14530036342906008
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8235836020267158,2.9355724377040646,0.1274139528254828
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.8217237308146399,3.2363876268655183,0.09919475521983895
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9279811097992916,2.8291025230965583,0.11202166322240434
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9403778040141676,2.801172091643136,0.11351813582270363
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.8052898142937536,3.1716620724064675,0.10197391862039479
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Pelican Sunstream 100 Kayak'],0.8716938660664041,2.977721524466857,0.11038266942207653
"[""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9499155880697805,2.747921139431711,0.12028789282405758
"[""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7760849492151431,3.0566376908044077,0.11978906862395781
"[""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Pelican Sunstream 100 Kayak'],0.8490304709141274,2.9003029694104066,0.13104824342620966
"[""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9399815327793167,2.7191838485863022,0.1450865816290173
"[""Nike Men's Free 5.0+ Running Shoe"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8204062788550324,2.924247221532301,0.126630086225326
"['Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7542150618209067,2.9705023751144495,0.14344758782868952
"['Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8947171225177969,2.7276918054078303,0.17017031283403405
"['Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.8816035968527538,2.74618052711092,0.16767619183353524
"['Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7879355563881604,2.907467699919814,0.1498610418299722
"['Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7988010490820532,2.847237775404738,0.1519275992303855
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""Nike Men's Free 5.0+ Running Shoe""]",0.7964285714285714,2.9388067690920696,0.1271289104254258
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']",['Pelican Sunstream 100 Kayak'],0.8441964285714286,2.883789796042565,0.13475379462695075
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8973214285714286,2.735631459296732,0.14323380602864677
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9151785714285714,2.726109295872881,0.14608423002921683
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""O'Brien Men's Neoprene Life Vest""]",0.8910714285714286,2.7756726652925323,0.14223615762844724
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']",['Perfect Fitness Perfect Rip Deck'],0.9361607142857142,2.7081309634243307,0.1494334782298867
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7127172918572735,2.8070619580783385,0.1665360222333072
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Pelican Sunstream 100 Kayak'],0.8109179627935346,2.7701099736810297,0.18948193543789638
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8377554132357427,2.7314641528664443,0.19575286823915058
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.7572430619091186,2.7942129602341996,0.17694006983538801
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9164379383958524,2.651076806742733,0.21413810304282763
"[""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.7727965843244892,2.754547743923179,0.18057436043611488
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7716711349419124,3.039253729059741,0.1230670562246134
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.80875781948168,2.9843014674694754,0.12898168602579635
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']",['Pelican Sunstream 100 Kayak'],0.8525469168900804,2.9123152104962267,0.13596522482719303
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe', ""O'Brien Men's Neoprene Life Vest"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9168900804289544,2.7312074928167087,0.14622675122924536
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.8005657708628006,2.9540729588529264,0.1210004988242001
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9438943894389439,2.7305029822710165,0.14266372122853274
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Pelican Sunstream 100 Kayak'],0.8524280999528524,2.9119093297561776,0.12883916482576782
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8769448373408769,2.859239521934137,0.13254471602650894
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.8925035360678925,2.7801336563020502,0.13489631582697925
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']",['Pelican Sunstream 100 Kayak'],0.8654708520179372,2.9564635994079143,0.11002636642200528
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9136771300448431,2.7854944961805956,0.11615477802323096
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9349775784753364,2.785086045159073,0.11886268082377253
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']","[""O'Brien Men's Neoprene Life Vest""]",0.9181614349775785,2.8600575842486924,0.11672486282334497
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Field & Stream Sportsman 16 Gun Fire Safe']",['Perfect Fitness Perfect Rip Deck'],0.9506726457399103,2.750111160104754,0.1208579776241716
"[""LIJA Women's Eyelet Sleeveless Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9396551724137931,2.8646928165289505,0.015534810803106962
"[""LIJA Women's Eyelet Sleeveless Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.9137931034482759,2.979381649788489,0.01510724720302145
"[""LIJA Women's Eyelet Sleeveless Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9482758620689655,2.74317773086246,0.015677332003135466
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Free 5.0+ Running Shoe""]",0.8398058252427184,3.0988680372419317,0.09862467041972493
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.9411407766990292,2.8034448141408355,0.11052519062210504
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.9302184466019418,2.8976149747314204,0.1092424998218485
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9347980155917789,2.8498849777969655,0.09399273141879855
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.9411764705882353,2.931749037017693,0.09463407681892681
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7552213868003341,2.974465821209399,0.12883916482576782
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Free 5.0+ Running Shoe""]",0.7857142857142857,2.899271252019082,0.13404118862680825
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9289891395154553,2.6873849917172508,0.15848357443169672
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8621553884711779,2.811019183646849,0.14708187842941636
"[""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.8847117794486216,2.7558624641515,0.15092995083018598
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7555647155812036,2.9758180336096074,0.13062067982612413
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8944765045342127,2.726958242044016,0.1546355020309271
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.8668590272052762,2.826355187911626,0.1498610418299722
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""O'Brien Men's Neoprene Life Vest""]",0.8899422918384171,2.7721554231672605,0.15385163543077032
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck']","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8066776586974443,2.8753130770894684,0.1394569942278914
"['Glove It Urban Brick Golf Towel', ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9385964912280702,2.861465253400719,0.015249768403049953
"['Glove It Urban Brick Golf Towel', ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9429824561403509,2.7278649365115535,0.015321029003064205
['Team Golf Tennessee Volunteers Putter Grip'],"[""Nike Men's Dri-FIT Victory Golf Polo""]",0.8975409836065574,2.7363008088096503,0.015606071403121214
['Team Golf Tennessee Volunteers Putter Grip'],['Field & Stream Sportsman 16 Gun Fire Safe'],0.8688524590163934,2.832854683405448,0.01510724720302145
['Team Golf Tennessee Volunteers Putter Grip'],"[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.930327868852459,2.771235615284771,0.01617615620323523
['Team Golf Tennessee Volunteers Putter Grip'],"[""O'Brien Men's Neoprene Life Vest""]",0.8647540983606558,2.693694619821328,0.015035986603007197
['Team Golf Tennessee Volunteers Putter Grip'],['Perfect Fitness Perfect Rip Deck'],0.9139344262295082,2.643834632710511,0.015891113803178224
"[""Under Armour Women's Ignite Slide"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9515418502202643,2.752625599699231,0.015392289603078459
"[""Under Armour Women's Ignite Slide"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.933920704845815,2.9091474475252657,0.01510724720302145
"['Titleist Pro V1 High Numbers Personalized Gol', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9773755656108597,2.8273575164331466,0.015392289603078459
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Under Armour Girls' Toddler Spine Surge Runni""]",0.7843331680713932,3.0891235889828406,0.11273426922254685
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]",['Perfect Fitness Perfect Rip Deck'],0.9449677739216659,2.7336080749211993,0.13582270362716453
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""O'Brien Men's Neoprene Life Vest""]",0.9117501239464552,2.840086457123331,0.13104824342620966
"[""Nike Men's Free 5.0+ Running Shoe"", 'Pelican Sunstream 100 Kayak', 'Field & Stream Sportsman 16 Gun Fire Safe', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""]","[""Diamondback Women's Serene Classic Comfort Bi""]",0.8319286068418443,2.965317282146711,0.11957528682391506
"[""Hirzl Women's Soffft Flex Golf Glove"", ""O'Brien Men's Neoprene Life Vest""]",['Perfect Fitness Perfect Rip Deck'],0.9555555555555556,2.7642364689983743,0.015321029003064205
"['Under Armour Hustle Storm Medium Duffle Bag', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9419642857142857,2.871732526923435,0.015035986603007197
"['Bridgestone e6 Straight Distance NFL San Dieg', 'Pelican Sunstream 100 Kayak']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9724770642201835,2.9647557336958146,0.01510724720302145
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's Dri-FIT Victory Golf Polo""]",0.9251369446135118,2.8204316193268326,0.10831611202166322
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Perfect Fitness Perfect Rip Deck']",['Field & Stream Sportsman 16 Gun Fire Safe'],0.9044430919050518,2.948896354252693,0.10589325162117864
"[""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Diamondback Women's Serene Classic Comfort Bi"", 'Pelican Sunstream 100 Kayak', 'Perfect Fitness Perfect Rip Deck']","[""Nike Men's CJ Elite 2 TD Football Cleat""]",0.938527084601339,2.7956592184696647,0.10988384522197676
