date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders,online_orders,dine_in_orders,orders_lag_1,orders_lag_7,orders_lag_14,orders_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,momentum_1_7,momentum_7_14
2019-08-31,Saturday,5,8,2019,35,1,1.25,0.8273715743900176,1.1145155768572406,10.204048263877198,0,0,0,0,1,0,0,172.8972201574826,193,67,126,162.0,206.0,207.0,168.0,178.57142857142858,172.92857142857142,178.36666666666667,25.572492662084944,23.45032158452322,-44.0,-1.0
2019-09-01,Sunday,6,9,2019,35,1,1.25,0.8256587362581356,1.1146011639849367,11.794185480033244,0,0,0,0,0,0,0,172.55253534143432,147,51,96,193.0,181.0,169.0,148.0,176.71428571428572,171.92857142857142,179.2,23.648215476819868,22.14797884758198,12.0,12.0
2019-09-02,Monday,0,9,2019,36,0,1.0,0.8239975592052928,1.1146867511126326,11.681599903414238,0,0,0,0,0,0,0,137.77487432929306,140,49,91,147.0,158.0,148.0,236.0,171.85714285714286,170.35714285714286,179.16666666666666,25.99633673827009,23.130423331976726,-11.0,10.0
2019-09-03,Tuesday,1,9,2019,36,0,1.0,0.8223885354741014,1.1147723382403287,11.128564834165314,0,0,1,0,0,0,0,137.51639859487554,159,63,96,140.0,156.0,173.0,197.0,169.28571428571428,169.78571428571428,175.96666666666667,28.37671748525722,23.81395380033237,-16.0,-17.0
2019-09-04,Wednesday,2,9,2019,36,0,1.0,0.8208321418530182,1.1148579253680246,12.352421601889962,0,0,0,1,0,0,0,137.2666828112472,176,61,115,159.0,166.0,176.0,162.0,169.71428571428572,168.78571428571428,174.7,28.164482868288257,23.962080850403755,-7.0,-10.0
2019-09-05,Thursday,3,9,2019,36,0,1.0,0.8193288395350632,1.1149435124957203,14.538380801112185,1,0,0,0,0,0,0,137.0258061360399,131,65,66,176.0,221.0,144.0,150.0,171.14285714285714,168.78571428571428,175.16666666666666,28.198277556312984,23.962080850403755,-45.0,77.0
2019-09-06,Friday,4,9,2019,36,0,1.0,0.8178790739811568,1.115029099623417,13.742616105381808,1,0,0,0,0,0,0,136.79384511930644,137,68,69,131.0,162.0,154.0,164.0,158.28571428571428,167.85714285714286,174.53333333333333,21.367532112329606,25.21555424384208,-31.0,8.0
2019-09-07,Saturday,5,9,2019,36,1,1.25,0.8164832747881213,1.1151146867511126,6.369469834056355,1,0,0,0,0,0,0,170.7135921005397,172,86,86,137.0,193.0,206.0,166.0,154.71428571428572,166.64285714285714,173.63333333333333,22.69151299285198,26.31936152737669,-56.0,-13.0
2019-09-08,Sunday,6,9,2019,36,1,1.25,0.8151418555613813,1.1152002738788087,3.0953293733632012,1,0,0,0,0,0,0,170.4462038572749,160,80,80,172.0,147.0,181.0,172.0,151.71428571428572,164.21428571428572,173.83333333333334,17.6041120737392,23.862357132354923,25.0,-34.0
2019-09-09,Monday,0,9,2019,37,0,1.0,0.8138552137924041,1.1152858610065046,13.495720423338028,0,0,0,0,0,0,0,136.15218192736415,119,41,78,160.0,140.0,158.0,205.0,153.57142857142858,162.71428571428572,173.43333333333334,17.709292691100227,23.381217219838632,20.0,-18.0
2019-09-10,Tuesday,1,9,2019,37,0,1.0,0.8126237307409137,1.1153714481342003,6.530550441799423,0,0,0,0,0,0,0,135.95659610170642,142,49,93,119.0,159.0,156.0,225.0,150.57142857142858,159.92857142857142,170.56666666666666,21.716791835330007,26.145934485304714,-40.0,3.0
2019-09-11,Wednesday,2,9,2019,37,0,1.0,0.8114477713219159,1.1154570352618969,9.898092360417744,0,0,0,0,0,0,0,135.77026879029268,151,52,99,142.0,176.0,166.0,192.0,148.14285714285714,158.92857142857142,167.8,21.567170819160904,26.57200460205032,-34.0,10.0
2019-09-12,Thursday,3,9,2019,37,0,1.0,0.8103276839975657,1.1155426223895926,7.006045121700205,0,0,0,0,0,0,0,135.5932604402294,126,44,82,151.0,131.0,221.0,185.0,144.57142857142858,157.85714285714286,166.43333333333334,17.95231779703454,26.567351690074968,20.0,-90.0
2019-09-13,Friday,4,9,2019,37,0,1.0,0.8092638006739109,1.1156282095172887,5.057248720955486,0,0,0,0,0,0,0,135.42562874594867,132,46,86,126.0,137.0,162.0,173.0,143.85714285714286,151.07142857142858,164.46666666666667,18.667516987435665,20.67873037954301,-11.0,-25.0
2019-09-14,Saturday,5,9,2019,37,1,1.25,0.8082564366025407,1.1157137966449846,12.0372100147414,0,0,0,0,0,0,0,169.0842857896063,182,63,119,132.0,172.0,193.0,214.0,143.14285714285714,148.92857142857142,163.1,19.065051546644167,21.010855383729293,-40.0,-21.0
2019-09-15,Sunday,6,9,2019,37,1,1.25,0.8073058902871703,1.1157993837726805,12.642759995266454,0,0,0,0,0,0,0,168.89839029346498,183,64,119,182.0,160.0,147.0,173.0,144.57142857142858,148.14285714285714,162.03333333333333,21.770447421961492,19.37824768952097,22.0,13.0
2019-09-16,Monday,0,9,2019,38,0,1.0,0.8064124433951871,1.1158849709003766,8.5910909675792,0,1,0,0,0,0,0,134.979528889761,152,53,99,183.0,119.0,140.0,207.0,147.85714285714286,150.71428571428572,162.36666666666667,25.84201083138719,21.488560718628555,64.0,-21.0
2019-09-17,Tuesday,1,9,2019,38,0,1.0,0.8055763606741877,1.1159705580280723,2.5056911572746587,0,0,0,0,0,0,0,134.84992511336955,141,49,92,152.0,142.0,159.0,169.0,152.57142857142858,151.57142857142858,160.53333333333333,22.49338527106114,21.266493276129985,10.0,-17.0
2019-09-18,Wednesday,2,9,2019,38,0,1.0,0.8047978898735264,1.116056145155769,8.60116114891887,0,0,0,0,0,0,0,134.7299445902617,143,50,93,141.0,151.0,176.0,148.0,152.42857142857142,150.28571428571428,159.6,22.574743578146286,21.326864861838196,-10.0,-25.0
2019-09-19,Thursday,3,9,2019,38,0,1.0,0.804077261670902,1.1161417322834646,11.37927509975274,1,0,0,0,0,0,0,134.61962815966578,145,72,73,143.0,126.0,131.0,173.0,151.28571428571428,147.92857142857142,159.43333333333334,22.859821271642478,20.051718843315395,17.0,-5.0
2019-09-20,Friday,4,9,2019,38,0,1.0,0.8034146896040035,1.1162273194111605,5.733999773877792,0,0,0,0,0,0,0,134.51901380283397,118,41,77,145.0,132.0,137.0,176.0,154.0,148.92857142857142,158.5,20.346989949376038,19.483580012662777,13.0,-5.0
2019-09-21,Saturday,5,9,2019,38,1,1.25,0.802810370007234,1.1163129065388566,10.690598259699165,0,0,0,0,0,0,0,168.03517078918318,197,68,129,118.0,182.0,172.0,144.0,152.0,147.57142857142858,156.56666666666666,23.338094752285926,20.982462588163404,-64.0,10.0
2019-09-22,Sunday,6,9,2019,38,1,1.25,0.802264481953532,1.1163984936665523,10.06729455015761,0,0,0,0,0,0,0,167.9337860953313,172,60,112,197.0,183.0,160.0,154.0,154.14285714285714,149.35714285714286,158.33333333333334,26.95940510859862,24.059564363524547,14.0,23.0
2019-09-23,Monday,0,9,2019,39,0,1.0,0.8017771872013091,1.1164840807942484,11.82673385886872,0,0,0,0,0,0,0,134.27571987813775,145,50,95,172.0,152.0,119.0,206.0,152.57142857142858,150.21428571428572,158.93333333333334,25.26431701601537,24.673806015624088,20.0,33.0
2019-09-24,Tuesday,1,9,2019,39,0,1.0,0.8013486301465171,1.1165696679219446,10.426172612568315,0,0,0,1,0,0,0,134.21423607786028,150,52,98,145.0,141.0,142.0,181.0,151.57142857142858,152.07142857142858,156.9,25.428705189589518,23.070008121481475,4.0,-1.0
2019-09-25,Wednesday,2,9,2019,39,0,1.0,0.8009789377798605,1.1166552550496405,7.12974006634836,0,0,0,0,0,0,0,134.16260100839403,131,45,86,150.0,143.0,151.0,158.0,152.85714285714286,152.64285714285714,155.86666666666667,25.029506396974753,22.89980565203657,7.0,-8.0
2019-09-26,Thursday,3,9,2019,39,0,1.0,0.800668219649166,1.1167408421773366,13.623125487451771,0,0,0,0,0,0,0,134.12083528734576,140,49,91,131.0,145.0,126.0,156.0,151.14285714285714,151.21428571428572,154.96666666666667,26.20069064883977,23.622605117290043,-14.0,19.0
2019-09-27,Friday,4,9,2019,39,0,1.0,0.8004165678269215,1.1168264293050325,9.545239672265168,0,0,0,0,0,0,0,134.08895661040953,107,37,70,140.0,118.0,132.0,166.0,150.42857142857142,152.21428571428572,154.43333333333334,26.462912052261434,22.75345644555409,22.0,-14.0
2019-09-28,Saturday,5,9,2019,39,1,1.25,0.8002240568829933,1.1169120164327284,9.929289225619868,1,0,0,0,0,0,0,167.58372468209294,154,77,77,107.0,197.0,182.0,221.0,148.85714285714286,150.42857142857142,152.46666666666667,28.921898113301616,25.300393082120966,-90.0,15.0
2019-09-29,Sunday,6,9,2019,39,1,1.25,0.8000907438625285,1.1169976035604243,7.204733315906839,1,0,0,0,0,0,0,167.56864566099784,157,78,79,154.0,172.0,183.0,162.0,142.71428571428572,148.42857142857142,150.23333333333332,20.262562241025613,23.66664087085093,-18.0,-11.0
2019-09-30,Monday,0,9,2019,40,0,1.0,0.8000166682690524,1.1170831906881205,8.670986659878091,0,0,0,0,0,0,0,134.0527758590509,115,40,75,157.0,145.0,152.0,193.0,140.57142857142858,146.57142857142858,150.06666666666666,17.21295193410248,21.68201766694763,12.0,-7.0
2019-10-01,Tuesday,1,10,2019,40,0,1.0,0.800001852052762,1.1171687778158166,7.345684460557395,0,0,0,0,0,0,0,134.06056369622607,136,47,89,115.0,150.0,141.0,147.0,136.28571428571428,143.92857142857142,147.46666666666667,19.508240017270545,23.17314189950169,-35.0,9.0
2019-10-02,Wednesday,2,10,2019,40,0,1.0,0.8000462996040218,1.1172543649435125,9.483476800430823,1,0,0,0,0,0,0,134.07828305842477,133,66,67,136.0,131.0,143.0,140.0,134.28571428571428,143.57142857142858,147.1,18.562635280892515,23.26011537015459,5.0,-12.0
2019-10-03,Thursday,3,10,2019,40,0,1.0,0.8001499977520633,1.1173399520712084,15.142625328030196,0,0,0,0,0,0,0,134.10593402071018,155,54,101,133.0,140.0,145.0,159.0,134.57142857142858,142.85714285714286,146.86666666666667,18.518973539383545,23.431921497283977,-7.0,-5.0
2019-10-04,Friday,4,10,2019,40,0,1.0,0.8003129157688871,1.1174255391989043,5.899942359650289,0,0,0,0,0,0,0,134.14351371463442,117,40,77,155.0,107.0,118.0,176.0,136.71428571428572,143.57142857142858,146.73333333333332,20.055874332426963,23.653636200264017,48.0,-11.0
2019-10-05,Saturday,5,10,2019,40,1,1.25,0.8005350053783689,1.1175111263266004,5.186066075288221,0,0,0,1,0,0,0,167.7387704107973,205,71,134,117.0,154.0,197.0,131.0,138.14285714285714,143.5,144.76666666666668,17.817861557330556,23.73815494093706,-37.0,-43.0
2019-10-06,Sunday,6,10,2019,40,1,1.25,0.8008162007705641,1.1175967134542966,14.454321021009036,1,0,0,0,0,0,0,167.81054138665098,155,77,78,205.0,157.0,172.0,137.0,145.42857142857142,144.07142857142858,147.23333333333332,30.961573726460625,25.177719960662007,48.0,-15.0
2019-10-07,Monday,0,10,2019,41,0,1.0,0.8011564186212096,1.1176823005819925,9.429849899604882,0,0,0,0,0,0,0,134.3157523635875,109,38,71,155.0,115.0,145.0,172.0,145.14285714285714,142.85714285714286,147.83333333333334,30.846007691048122,24.114652879865748,40.0,-30.0
2019-10-08,Tuesday,1,10,2019,41,0,1.0,0.8015555581164135,1.1177678877096884,8.070559689840927,0,0,0,1,0,0,0,134.39295946166158,170,59,111,109.0,136.0,150.0,160.0,144.28571428571428,140.28571428571428,145.73333333333332,31.888944195516586,25.73363130651619,-27.0,-14.0
2019-10-09,Wednesday,2,10,2019,41,0,1.0,0.8020135009825293,1.1178534748373845,13.2203891113147,1,0,0,0,0,0,0,134.48003684097247,145,72,73,170.0,133.0,131.0,119.0,149.14285714285714,141.71428571428572,146.06666666666666,32.98701043051442,26.845508352073548,37.0,2.0
2019-10-10,Thursday,3,10,2019,41,0,1.0,0.8025301115212027,1.1179390619650804,8.309658956849544,0,0,0,0,0,0,0,134.5769640109117,143,50,93,145.0,155.0,140.0,142.0,150.85714285714286,142.71428571428572,146.93333333333334,32.31319942597556,26.675914147491348,-10.0,15.0
2019-10-11,Friday,4,10,2019,41,0,1.0,0.8031052366495816,1.1180246490927763,15.633290973119886,0,0,0,0,0,0,0,134.68371755845797,115,40,75,143.0,117.0,107.0,151.0,149.14285714285714,142.92857142857142,146.96666666666667,32.375034473230556,26.664480221718918,26.0,10.0
2019-10-12,Saturday,5,10,2019,41,1,1.25,0.8037387059456781,1.1181102362204725,12.220712911301714,1,0,0,0,0,0,0,168.50033894333606,170,85,85,115.0,205.0,154.0,126.0,148.85714285714286,143.5,145.76666666666668,32.71303802985695,25.9103483929894,-90.0,51.0
2019-10-13,Sunday,6,10,2019,41,1,1.25,0.8044303316988686,1.1181958233481684,8.757782360506324,0,0,0,0,0,0,0,168.6582444525481,178,62,116,170.0,155.0,157.0,132.0,143.85714285714286,144.64285714285714,147.23333333333332,24.29285609274599,26.748420924943552,15.0,-2.0
2019-10-14,Monday,0,10,2019,42,0,1.0,0.8051799089655158,1.1182814104758645,16.730920088072303,0,0,0,0,0,0,0,135.0626586427178,149,52,97,178.0,109.0,115.0,182.0,147.14285714285714,146.14285714285714,148.76666666666668,27.40698555373915,28.051757501109215,69.0,-6.0
2019-10-15,Tuesday,1,10,2019,42,0,1.0,0.8059872156296986,1.1183669976035604,8.482216012474915,0,0,0,0,0,0,0,135.2084253675959,145,50,95,149.0,170.0,136.0,183.0,152.85714285714286,148.57142857142858,147.66666666666666,21.705825419524313,26.5814113352051,-21.0,34.0
2019-10-16,Wednesday,2,10,2019,42,0,1.0,0.806852012469029,1.1184525847312563,12.568886739479373,0,0,0,0,0,0,0,135.3638578262402,150,52,98,145.0,145.0,133.0,152.0,149.28571428571428,149.21428571428572,146.4,20.434564555464313,26.361914753114803,0.0,12.0
2019-10-17,Thursday,3,10,2019,42,0,1.0,0.8077740432255398,1.1185381718589524,11.286579902496468,0,0,0,0,0,0,0,135.52891523769145,152,53,99,150.0,143.0,155.0,141.0,150.0,150.42857142857142,146.33333333333334,20.34698994937605,25.94584385189191,7.0,-12.0
2019-10-18,Friday,4,10,2019,42,0,1.0,0.8087530346816189,1.1186237589866483,14.342875602277337,0,0,0,0,0,0,0,135.70355396211176,137,47,90,152.0,115.0,117.0,143.0,151.28571428571428,150.21428571428572,146.7,20.11396103634087,25.917557373713365,37.0,-2.0
2019-10-19,Saturday,5,10,2019,42,1,1.25,0.8097886967409693,1.1187093461143445,15.17396842722902,0,0,0,0,0,0,0,169.85965939160195,177,61,116,137.0,170.0,205.0,145.0,154.42857142857142,151.64285714285714,146.5,14.408991901554337,24.45594828652842,-33.0,-35.0
2019-10-20,Sunday,6,10,2019,42,1,1.25,0.8108807225145714,1.1187949332420404,10.640048572925872,1,0,0,0,0,0,0,170.10173321492763,185,92,93,177.0,178.0,155.0,118.0,155.42857142857142,149.64285714285714,147.56666666666666,15.841476602652671,20.59726323440072,-1.0,23.0
2019-10-21,Monday,0,10,2019,43,0,1.0,0.812028788411621,1.1188805203697365,8.341185809542496,0,0,0,0,0,0,0,136.28447899998014,142,49,93,185.0,149.0,109.0,197.0,156.42857142857142,151.78571428571428,149.8,17.624387865087936,22.655203414628343,36.0,40.0
2019-10-22,Tuesday,1,10,2019,43,0,1.0,0.813232554235415,1.1189661074974324,12.041544140588098,0,0,0,0,0,0,0,136.49694985544954,154,53,101,142.0,145.0,170.0,172.0,155.42857142857142,154.14285714285714,147.96666666666667,18.301704318242933,19.334533245571905,-3.0,-25.0
2019-10-23,Wednesday,2,10,2019,43,0,1.0,0.8144916632841607,1.1190516946251283,8.691437054951717,0,0,0,0,0,0,0,136.7187414084269,150,52,98,154.0,150.0,145.0,145.0,156.71428571428572,153.0,147.36666666666667,17.754945655735096,18.79034121768072,4.0,5.0
2019-10-24,Thursday,3,10,2019,43,0,1.0,0.815805742456673,1.1191372817528245,16.830448865413523,1,0,0,1,0,0,0,136.94979315769586,155,77,78,150.0,152.0,143.0,150.0,156.71428571428572,153.35714285714286,147.53333333333333,17.754945655735096,18.673746041133246,-2.0,9.0
2019-10-25,Friday,4,10,2019,43,0,1.0,0.8171744023629333,1.1192228688805204,11.268326111394876,0,0,0,0,0,0,0,137.19004184825502,118,41,77,155.0,137.0,115.0,131.0,157.14285714285714,154.21428571428572,147.7,17.658129114080438,18.435661810023962,18.0,22.0
2019-10-26,Saturday,5,10,2019,43,1,1.25,0.8185972374394728,1.1193084560082165,9.833897218037311,0,0,0,0,0,0,0,171.79927686205642,172,60,112,118.0,177.0,170.0,140.0,154.42857142857142,154.42857142857142,147.26666666666668,22.157445271339196,17.955990154194573,-59.0,7.0
2019-10-27,Sunday,6,10,2019,43,1,1.25,0.8200738260695513,1.1193940431359124,11.557732221072293,0,0,0,0,0,0,0,172.12232921886226,154,53,101,172.0,185.0,178.0,107.0,153.71428571428572,154.57142857142858,148.33333333333334,21.375330685272978,18.096809262808062,-13.0,7.0
2019-10-28,Monday,0,10,2019,44,0,1.0,0.8216037307080902,1.1194796302636083,7.038807666815424,0,0,0,0,0,0,0,137.96529610144412,139,48,91,154.0,142.0,149.0,154.0,149.28571428571428,152.85714285714286,149.9,16.459184727828152,16.796781481337906,12.0,-7.0
2019-10-29,Tuesday,1,10,2019,44,0,1.0,0.8231864980113273,1.1195652173913044,8.244482785034407,0,0,0,0,0,0,0,138.24164558994573,138,48,90,139.0,154.0,145.0,157.0,148.85714285714286,152.14285714285714,149.4,16.717541400463166,17.181641109298557,-15.0,9.0
2019-10-30,Wednesday,2,10,2019,44,0,1.0,0.8248216589711513,1.1196508045190003,14.842324672390845,1,0,1,0,0,0,0,138.5268351077619,179,98,81,138.0,150.0,150.0,115.0,146.57142857142858,151.64285714285714,148.76666666666668,16.98879182340688,17.504316579091146,-12.0,0.0
2019-10-31,Thursday,3,10,2019,44,0,1.0,0.8265087290540806,1.1197363916466962,9.35475361578984,0,0,0,0,0,0,0,138.82078529032697,146,51,95,179.0,155.0,152.0,136.0,150.71428571428572,153.71428571428572,150.9,21.02153091248998,18.95106480234834,24.0,3.0
2019-11-01,Friday,4,11,2019,44,0,1.0,0.8282472083448393,1.1198219787743924,8.27162746919615,0,0,0,0,0,0,0,139.12341416446264,154,53,101,146.0,118.0,137.0,133.0,149.42857142857142,153.28571428571428,151.23333333333332,20.990927745553726,19.060343735007816,28.0,-19.0
2019-11-02,Saturday,5,11,2019,44,1,1.25,0.8300365816944945,1.1199075659020885,13.11178734230658,0,0,0,0,0,0,0,174.29329646534458,167,58,109,154.0,172.0,177.0,155.0,154.57142857142858,154.5,151.93333333333334,15.767658279499159,18.475555576114726,-18.0,-5.0
2019-11-03,Sunday,6,11,2019,44,1,1.25,0.8318763188731043,1.1199931530297844,15.150928407644209,1,0,0,0,0,0,0,174.69295899478098,198,99,99,167.0,154.0,185.0,117.0,153.85714285714286,153.78571428571428,152.33333333333334,14.937966968194425,17.71647894965519,13.0,-31.0
2019-11-04,Monday,0,11,2019,45,0,1.0,0.8337658747268384,1.1200787401574803,13.845153668337122,0,0,0,0,0,0,0,140.08251458255052,153,53,100,198.0,139.0,142.0,205.0,160.14285714285714,154.71428571428572,155.03333333333333,22.401105414901654,19.707197324165016,59.0,-3.0
2019-11-05,Tuesday,1,11,2019,45,0,1.0,0.835704689339517,1.1201643272851762,14.773377524393304,0,0,0,0,0,0,0,140.4189871714601,147,51,96,153.0,138.0,154.0,155.0,162.14285714285714,155.5,153.3,20.763979800194136,19.37782237507485,15.0,-16.0
2019-11-06,Wednesday,2,11,2019,45,0,1.0,0.8376921881985278,1.1202499144128724,9.614224144218008,0,0,0,0,0,0,0,140.76369032005988,114,39,75,147.0,179.0,150.0,109.0,163.42857142857142,155.0,153.03333333333333,19.2428094176949,19.509366586727907,-32.0,29.0
2019-11-07,Thursday,3,11,2019,45,0,1.0,0.8397277823650646,1.1203355015405685,7.720957118027701,0,0,0,0,0,0,0,141.11652693202709,159,55,104,114.0,146.0,155.0,170.0,154.14285714285714,152.42857142857142,153.2,25.228479749604436,22.380328882281155,-32.0,-9.0
2019-11-08,Friday,4,11,2019,45,0,1.0,0.8418108686486445,1.1204210886682642,16.594544388298686,0,0,0,0,0,0,0,141.47739748561372,168,58,110,159.0,154.0,118.0,145.0,156.0,152.71428571428572,152.83333333333334,25.006665778014963,22.44113178082476,5.0,36.0
2019-11-09,Saturday,5,11,2019,45,1,1.25,0.8439408297858448,1.1205066757959603,11.229001972765833,0,0,0,0,0,0,0,177.30775007846648,177,61,116,168.0,167.0,172.0,143.0,158.0,156.28571428571428,153.6,25.377155080899275,20.37505477643704,1.0,-5.0
2019-11-10,Sunday,6,11,2019,45,1,1.25,0.8461170346232123,1.1205922629236562,11.553352681795475,0,0,1,0,0,0,0,177.77853797375232,205,82,123,177.0,198.0,154.0,115.0,159.42857142857142,156.64285714285714,154.73333333333332,26.235199909391326,20.712713089222202,-21.0,44.0
2019-11-11,Monday,0,11,2019,46,0,1.0,0.8483388383042875,1.1206778500513523,16.401524340761547,0,0,0,0,0,0,0,142.60718181388663,135,47,88,205.0,153.0,139.0,170.0,160.42857142857142,160.28571428571428,157.73333333333332,28.022949778453498,24.373467830119957,52.0,14.0
2019-11-12,Tuesday,1,11,2019,46,0,1.0,0.850605582460689,1.1207634371790482,14.198969151236428,0,0,1,0,0,0,0,142.9991454423492,140,55,85,135.0,147.0,138.0,178.0,157.85714285714286,160.0,156.56666666666666,29.599710423294162,24.66389450811956,-12.0,9.0
2019-11-13,Wednesday,2,11,2019,46,0,1.0,0.8529165954072029,1.1208490243067442,14.013493086604964,0,0,0,0,0,0,0,143.398610066579,135,47,88,140.0,114.0,179.0,149.0,156.85714285714286,160.14285714285714,155.3,30.14093877894652,24.532105001897698,26.0,-65.0
2019-11-14,Thursday,3,11,2019,46,0,1.0,0.8552711923408175,1.1209346114344405,19.25856665174413,0,0,0,0,0,0,0,143.80546224864372,169,59,110,135.0,159.0,146.0,145.0,159.85714285714286,157.0,154.83333333333334,25.912857628524936,24.747960288910523,-24.0,13.0
2019-11-15,Friday,4,11,2019,46,0,1.0,0.857668675543645,1.1210201985621362,10.95287908604182,1,0,0,0,0,0,0,144.2195863437692,160,80,80,169.0,168.0,154.0,150.0,161.28571428571428,158.64285714285714,155.63333333333333,26.132446535002707,24.72497069410057,1.0,14.0
2019-11-16,Saturday,5,11,2019,46,1,1.25,0.8601083345896705,1.1211057856898323,15.78893711372724,1,0,0,0,0,0,0,180.80108066784857,169,84,85,160.0,177.0,167.0,152.0,160.14285714285714,159.07142857142858,155.96666666666667,25.96426115149187,24.69027926350463,-17.0,10.0
2019-11-17,Sunday,6,11,2019,46,1,1.25,0.8625894465552665,1.1211913728175282,13.30051170245458,1,0,0,0,0,0,0,181.33647108022708,173,86,87,169.0,205.0,198.0,137.0,159.0,159.21428571428572,156.53333333333333,25.26525941551651,24.745406944221426,-36.0,7.0
2019-11-18,Monday,0,11,2019,47,0,1.0,0.8651112762334109,1.121276959945224,14.061340648260314,1,0,0,0,0,0,0,145.5044012743998,178,89,89,173.0,135.0,153.0,177.0,154.42857142857142,157.42857142857142,157.73333333333332,17.145039543622865,22.534466885243862,38.0,-18.0
2019-11-19,Tuesday,1,11,2019,47,0,1.0,0.8676730763515442,1.1213625470729205,17.969059096814803,0,0,0,0,0,0,0,145.9464136386246,131,45,86,178.0,140.0,147.0,185.0,160.57142857142858,159.21428571428572,157.76666666666668,16.72181352662026,23.138973354754633,38.0,-7.0
2019-11-20,Wednesday,2,11,2019,47,0,1.0,0.8702740877930036,1.1214481342006162,15.037211658519054,1,0,0,1,0,0,0,146.39508779979107,165,82,83,131.0,135.0,114.0,142.0,159.28571428571428,158.07142857142858,155.96666666666667,18.78575955091447,24.161203121196007,-4.0,21.0
2019-11-21,Thursday,3,11,2019,47,0,1.0,0.8729135398219645,1.1215337213283123,15.260565228247122,0,0,0,0,0,0,0,146.8502956071597,140,49,91,165.0,169.0,159.0,154.0,163.57142857142858,161.71428571428572,156.73333333333332,15.447299039607577,20.585389035872073,-4.0,10.0
2019-11-22,Friday,4,11,2019,47,0,1.0,0.8755906503118264,1.1216193084560082,16.997054527520728,0,0,0,0,0,0,0,147.3119069539946,127,44,83,140.0,160.0,168.0,150.0,159.42857142857142,160.35714285714286,156.26666666666668,17.50102037841585,21.388735866758942,-20.0,-8.0
2019-11-23,Saturday,5,11,2019,47,1,1.25,0.8783046259769747,1.121704895583704,12.82037311022008,0,0,0,0,0,0,0,184.724737269785,177,61,116,127.0,169.0,177.0,155.0,154.71428571428572,157.42857142857142,155.5,21.34411929716099,23.00740444597377,-42.0,-8.0
2019-11-24,Sunday,6,11,2019,47,1,1.25,0.8810546626078471,1.1217904827114002,11.53510412837534,0,1,0,0,0,0,0,185.3172628616225,196,68,128,177.0,173.0,205.0,118.0,155.85714285714286,157.42857142857142,156.23333333333332,22.423414633135952,23.00740444597377,4.0,-32.0
2019-11-25,Monday,0,11,2019,48,0,1.0,0.8838399453092397,1.1218760698390962,11.057569683398883,1,1,0,0,0,0,0,148.73383263154972,150,75,75,196.0,178.0,135.0,172.0,159.14285714285714,156.78571428571428,158.83333333333334,26.642250727172733,21.662369255420682,18.0,43.0
2019-11-26,Tuesday,1,11,2019,48,0,1.0,0.8866596487417763,1.1219616569667925,8.433912668960811,0,0,0,0,0,0,0,149.21971930018762,169,59,110,150.0,131.0,140.0,154.0,155.14285714285714,157.85714285714286,158.1,25.412782685285283,20.857970779893712,19.0,-9.0
2019-11-27,Wednesday,2,11,2019,48,0,1.0,0.889512937366476,1.1220472440944882,20.644268258144763,0,0,0,0,0,0,0,149.71133099376712,132,46,86,169.0,165.0,135.0,139.0,160.57142857142858,159.92857142857142,158.6,23.372755812820333,20.382738872781594,4.0,30.0
2019-11-28,Thursday,3,11,2019,48,0,1.0,0.8923989656923401,1.122132831222184,11.310323187451958,1,0,0,0,0,0,0,150.20852669281416,148,74,74,132.0,140.0,169.0,138.0,155.85714285714286,159.71428571428572,158.36666666666667,25.556659741501218,20.678597525082623,-8.0,-29.0
2019-11-29,Friday,4,11,2019,48,0,1.0,0.8953168785268899,1.1222184183498802,14.102083055587183,0,0,0,0,0,1,0,150.71116370135974,160,56,104,148.0,127.0,160.0,179.0,157.0,158.21428571428572,158.7,24.899799195977707,20.71483515754714,21.0,-33.0
2019-11-30,Saturday,5,11,2019,48,1,1.25,0.8982658112295792,1.122304005477576,14.082850661812197,0,0,0,0,0,1,0,189.0238721112227,214,74,140,160.0,177.0,169.0,146.0,161.71428571428572,158.21428571428572,158.06666666666666,21.108562920564754,20.71483515754714,-17.0,8.0
2019-12-01,Sunday,6,12,2019,48,1,1.25,0.9012448899680046,1.122389592605272,15.984464591827528,1,0,0,0,0,1,0,189.6652284166447,204,102,102,214.0,196.0,173.0,154.0,167.0,161.42857142857142,160.33333333333334,28.803934916373493,25.464044895058258,18.0,23.0
2019-12-02,Monday,0,12,2019,49,0,1.0,0.9042532319768424,1.1224751797329682,17.659873236460008,0,0,0,0,0,1,0,152.25027136309853,176,61,115,204.0,150.0,178.0,167.0,168.14285714285714,163.64285714285714,162.0,30.267851875263144,27.789337033243818,54.0,-28.0
2019-12-03,Tuesday,1,12,2019,49,0,1.0,0.9072899458194298,1.122560766860664,17.945917756050726,0,0,0,0,0,1,0,152.7732146016044,181,63,118,176.0,169.0,131.0,198.0,171.85714285714286,163.5,162.3,29.248524586313827,27.71489463475097,7.0,38.0
