date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders
2019-07-07,Sunday,6,7,2019,27,1,1.25,0.9810926500365601,1.109808284833961,21.92473945221176,0,0,0,0,1,0,0,204.15464085005254,217
2019-07-08,Monday,0,7,2019,28,0,1.0,0.9776681985756611,1.109893871961657,16.525441547259206,0,0,1,0,1,0,0,162.7661913616378,192
2019-07-09,Tuesday,1,7,2019,28,0,1.0,0.9742503645094839,1.109979459089353,14.718819364800858,0,0,0,0,1,0,0,162.2096838923763,193
2019-07-10,Wednesday,2,7,2019,28,0,1.0,0.9708401606160251,1.110065046217049,13.033391911491366,1,0,0,1,1,0,0,161.65435916453924,209
2019-07-11,Thursday,3,7,2019,28,0,1.0,0.9674385974122968,1.1101506333447448,19.895903851352465,0,0,0,0,1,0,0,161.10038574591195,149
2019-07-12,Friday,4,7,2019,28,0,1.0,0.9640466828548876,1.110236220472441,14.892234324222756,0,0,0,0,1,0,0,160.54793182977065,189
2019-07-13,Saturday,5,7,2019,28,1,1.25,0.9606654220412848,1.1103218076001369,11.574599323206789,1,1,1,0,1,0,0,199.99645648121768,272
2019-07-14,Sunday,6,7,2019,28,1,1.25,0.9572958169120408,1.110407394727833,19.030526659194933,0,0,0,0,1,0,0,199.31031638271597,228
2019-07-15,Monday,0,7,2019,29,0,1.0,0.9539388659538776,1.110492981855529,25.175941849992252,0,0,0,0,1,0,0,158.9013623641505,191
2019-07-16,Tuesday,1,7,2019,29,0,1.0,0.950595563903813,1.1105785689832248,17.511565460570967,1,0,0,0,1,0,0,158.35665915631475,177
2019-07-17,Wednesday,2,7,2019,29,0,1.0,0.9472669014543985,1.110664156110921,19.87881739607485,0,0,0,0,1,0,0,157.81430905734848,143
2019-07-18,Thursday,3,7,2019,29,0,1.0,0.9439538649601568,1.1107497432386169,17.44318132365053,1,0,0,0,1,0,0,157.27447697003913,144
2019-07-19,Friday,4,7,2019,29,0,1.0,0.940657436145302,1.110835330366313,16.736202847691672,1,0,0,0,1,0,0,156.73732707629932,162
2019-07-20,Saturday,5,7,2019,29,1,1.25,0.9373785918128347,1.110920917494009,19.62615903960504,1,0,0,0,1,0,0,195.2537784854918,214
2019-07-21,Sunday,6,7,2019,29,1,1.25,0.934118303555094,1.1110065046217048,15.835091545188742,0,0,1,0,1,0,0,194.58965837548152,264
2019-07-22,Monday,0,7,2019,30,0,1.0,0.9308775374658533,1.111092091749401,17.346053815508377,0,0,0,0,1,0,0,155.14360053981994,175
2019-07-23,Tuesday,1,7,2019,30,0,1.0,0.9276572538540465,1.1111776788770968,17.347956111290365,0,0,0,0,1,0,0,154.61880511965617,209
2019-07-24,Wednesday,2,7,2019,30,0,1.0,0.924458406959207,1.111263266004793,14.218648987031209,0,0,0,0,1,0,0,154.09750029046148,147
2019-07-25,Thursday,3,7,2019,30,0,1.0,0.9212819446687067,1.1113488531324889,19.040224282044903,1,0,0,0,1,0,0,153.57984489288546,171
2019-07-26,Friday,4,7,2019,30,0,1.0,0.9181288082368758,1.1114344402601848,15.381561141757564,0,0,0,0,1,0,0,153.0659967104254,162
2019-07-27,Saturday,5,7,2019,30,1,1.25,0.9149999320060892,1.111520027387881,13.482761121825925,0,0,0,1,1,0,0,190.69514052812204,255
2019-07-28,Sunday,6,7,2019,30,1,1.25,0.9118962431299009,1.1116056145155768,17.20434168720626,1,0,0,0,1,0,0,190.06293444728612,235
2019-07-29,Monday,0,7,2019,31,0,1.0,0.9088186612983082,1.1116912016432727,12.745529119542297,0,0,0,0,1,0,0,151.54885644818202,194
2019-07-30,Tuesday,1,7,2019,31,0,1.0,0.9057680984652272,1.1117767887709689,15.372948395368745,0,0,0,0,1,0,0,151.05179218242856,167
2019-07-31,Wednesday,2,7,2019,31,0,1.0,0.9027454585782619,1.1118623758986648,15.109915938980489,0,0,0,0,1,0,0,150.5593065609834,179
2019-08-01,Thursday,3,8,2019,31,0,1.0,0.8997516373108448,1.111947963026361,18.24526856303698,1,0,0,0,1,0,0,150.07155005061404,168
2019-08-02,Friday,4,8,2019,31,0,1.0,0.8967875217968295,1.1120335501540568,16.26347078848133,0,0,0,0,1,0,0,149.58867173963804,148
2019-08-03,Saturday,5,8,2019,31,1,1.25,0.8938539903676134,1.112119137281753,14.617618642145235,1,0,1,0,1,0,0,186.38852411690297,236
2019-08-04,Sunday,6,8,2019,31,1,1.25,0.8909519122918699,1.1122047244094488,17.000894512194357,0,0,0,0,1,0,0,185.79767363862197,197
2019-08-05,Monday,0,8,2019,32,0,1.0,0.8880821475179648,1.1122903115371447,18.574730022950177,1,0,0,0,1,0,0,148.17077528000002,162
2019-08-06,Tuesday,1,8,2019,32,0,1.0,0.8852455464191351,1.1123758986648409,15.935708240012342,1,0,0,0,1,0,0,147.70887153555503,150
2019-08-07,Wednesday,2,8,2019,32,0,1.0,0.8824429495415054,1.1124614857925368,14.153205336605408,0,0,0,0,1,0,0,147.25256921611376,164
2019-08-08,Thursday,3,8,2019,32,0,1.0,0.8796751873550155,1.1125470729202327,10.048250670700295,0,0,0,0,1,0,0,146.80200822185697,166
2019-08-09,Friday,4,8,2019,32,0,1.0,0.8769430800073345,1.1126326600479288,10.651813011140604,0,0,0,0,1,0,0,146.35732677287763,172
2019-08-10,Saturday,5,8,2019,32,1,1.25,0.8742474370808331,1.1127182471756247,12.796697740977653,1,0,0,0,1,0,0,182.3983267099438,205
2019-08-11,Sunday,6,8,2019,32,1,1.25,0.8715890573526872,1.1128038343033209,11.750916261156515,0,0,0,0,1,0,0,181.85768342979136,225
2019-08-12,Monday,0,8,2019,33,0,1.0,0.868968728558183,1.1128894214310168,12.88752251895281,0,0,0,0,1,0,0,145.05991583501435,192
2019-08-13,Tuesday,1,8,2019,33,0,1.0,0.8663872271572933,1.1129750085587127,13.48931113255599,0,0,0,1,1,0,0,144.64009973408218,185
2019-08-14,Wednesday,2,8,2019,33,0,1.0,0.8638453181045969,1.1130605956864088,14.781344168300032,0,0,0,0,1,0,0,144.2268276525627,173
2019-08-15,Thursday,3,8,2019,33,0,1.0,0.8613437546226046,1.1131461828141047,12.855691396952956,0,0,1,0,1,0,0,143.82022688233818,214
2019-08-16,Friday,4,8,2019,33,0,1.0,0.8588832779785645,1.1132317699418008,14.403668830406831,0,0,0,0,1,0,0,143.42042275762395,173
2019-08-17,Saturday,5,8,2019,33,1,1.25,0.8564646172648077,1.1133173570694967,13.016654107670746,0,0,0,0,1,0,0,178.78442327189882,207
2019-08-18,Sunday,6,8,2019,33,1,1.25,0.8540884891827025,1.1134029441971927,6.77802476007351,1,0,0,0,1,0,0,178.3021197114287,169
2019-08-19,Monday,0,8,2019,34,0,1.0,0.8517555978302809,1.1134885313248888,9.76977371005778,0,0,0,0,1,0,0,142.2630134513688,148
2019-08-20,Tuesday,1,8,2019,34,0,1.0,0.8494666344935984,1.1135741184525847,12.04106905751507,0,0,1,0,1,0,0,141.89160879916392,173
2019-08-21,Wednesday,2,8,2019,34,0,1.0,0.8472222774418914,1.1136597055802808,8.732029643571249,1,0,0,0,1,0,0,141.52759680854876,176
2019-08-22,Thursday,3,8,2019,34,0,1.0,0.8450231917265919,1.1137452927079767,14.050945776318208,1,0,0,0,1,0,0,141.17109030218427,144
2019-08-23,Friday,4,8,2019,34,0,1.0,0.8428700289842571,1.1138308798356726,16.735753946243946,1,0,0,0,1,0,0,140.8221998955981,154
2019-08-24,Saturday,5,8,2019,34,1,1.25,0.840763427243477,1.1139164669633688,15.694456917265796,0,0,0,0,1,0,0,175.60129245507508,206
2019-08-25,Sunday,6,8,2019,34,1,1.25,0.838704010735811,1.1140020540910647,11.29487192399993,0,0,0,0,1,0,0,175.1846232626452,181
2019-08-26,Monday,0,8,2019,35,0,1.0,0.8366923897108168,1.1140876412187608,16.3067978960907,0,0,0,0,1,0,0,139.82229763179183,158
2019-08-27,Tuesday,1,8,2019,35,0,1.0,0.834729160255218,1.1141732283464567,12.182460384367241,1,0,0,0,1,0,0,139.50493249147246,156
2019-08-28,Wednesday,2,8,2019,35,0,1.0,0.8328149041162727,1.1142588154741526,10.629487292459515,0,0,0,0,1,0,0,139.1957022854727,166
2019-08-29,Thursday,3,8,2019,35,0,1.0,0.8309501885293873,1.1143444026018487,9.707301435846547,0,0,1,1,1,0,0,138.89470371430104,221
2019-08-30,Friday,4,8,2019,35,0,1.0,0.8291355660500346,1.1144299897295447,10.549369243037347,0,0,0,0,1,0,0,138.60203105363104,162
2019-08-31,Saturday,5,8,2019,35,1,1.25,0.8273715743900176,1.1145155768572406,10.204048263877198,0,0,0,0,1,0,0,172.8972201574826,193
2019-09-01,Sunday,6,9,2019,35,1,1.25,0.8256587362581356,1.1146011639849367,11.794185480033244,0,0,0,0,0,0,0,172.55253534143432,147
2019-09-02,Monday,0,9,2019,36,0,1.0,0.8239975592052928,1.1146867511126326,11.681599903414238,0,0,0,0,0,0,0,137.77487432929306,140
2019-09-03,Tuesday,1,9,2019,36,0,1.0,0.8223885354741014,1.1147723382403287,11.128564834165314,0,0,1,0,0,0,0,137.51639859487554,159
2019-09-04,Wednesday,2,9,2019,36,0,1.0,0.8208321418530182,1.1148579253680246,12.352421601889962,0,0,0,1,0,0,0,137.2666828112472,176
2019-09-05,Thursday,3,9,2019,36,0,1.0,0.8193288395350632,1.1149435124957205,14.538380801112183,1,0,0,0,0,0,0,137.0258061360399,131
2019-09-06,Friday,4,9,2019,36,0,1.0,0.8178790739811568,1.1150290996234167,13.742616105381808,1,0,0,0,0,0,0,136.79384511930644,137
2019-09-07,Saturday,5,9,2019,36,1,1.25,0.8164832747881213,1.1151146867511126,6.369469834056355,1,0,0,0,0,0,0,170.7135921005397,172
2019-09-08,Sunday,6,9,2019,36,1,1.25,0.8151418555613813,1.1152002738788087,3.0953293733632012,1,0,0,0,0,0,0,170.4462038572749,160
2019-09-09,Monday,0,9,2019,37,0,1.0,0.8138552137924041,1.1152858610065046,13.495720423338028,0,0,0,0,0,0,0,136.15218192736415,119
2019-09-10,Tuesday,1,9,2019,37,0,1.0,0.8126237307409137,1.1153714481342005,6.530550441799423,0,0,0,0,0,0,0,135.95659610170642,142
2019-09-11,Wednesday,2,9,2019,37,0,1.0,0.8114477713219159,1.1154570352618967,9.898092360417744,0,0,0,0,0,0,0,135.77026879029268,151
2019-09-12,Thursday,3,9,2019,37,0,1.0,0.8103276839975657,1.1155426223895926,7.006045121700205,0,0,0,0,0,0,0,135.59326044022941,126
2019-09-13,Friday,4,9,2019,37,0,1.0,0.8092638006739109,1.1156282095172887,5.057248720955486,0,0,0,0,0,0,0,135.42562874594867,132
2019-09-14,Saturday,5,9,2019,37,1,1.25,0.8082564366025407,1.1157137966449846,12.037210014741401,0,0,0,0,0,0,0,169.0842857896063,182
2019-09-15,Sunday,6,9,2019,37,1,1.25,0.8073058902871703,1.1157993837726805,12.642759995266454,0,0,0,0,0,0,0,168.89839029346498,183
2019-09-16,Monday,0,9,2019,38,0,1.0,0.8064124433951871,1.1158849709003766,8.5910909675792,0,1,0,0,0,0,0,134.979528889761,152
2019-09-17,Tuesday,1,9,2019,38,0,1.0,0.8055763606741877,1.1159705580280725,2.5056911572746587,0,0,0,0,0,0,0,134.84992511336955,141
2019-09-18,Wednesday,2,9,2019,38,0,1.0,0.8047978898735264,1.1160561451557687,8.60116114891887,0,0,0,0,0,0,0,134.7299445902617,143
2019-09-19,Thursday,3,9,2019,38,0,1.0,0.804077261670902,1.1161417322834646,11.37927509975274,1,0,0,0,0,0,0,134.61962815966578,145
2019-09-20,Friday,4,9,2019,38,0,1.0,0.8034146896040035,1.1162273194111605,5.733999773877792,0,0,0,0,0,0,0,134.51901380283397,118
2019-09-21,Saturday,5,9,2019,38,1,1.25,0.802810370007234,1.1163129065388566,10.690598259699165,0,0,0,0,0,0,0,168.03517078918318,197
2019-09-22,Sunday,6,9,2019,38,1,1.25,0.802264481953532,1.1163984936665525,10.06729455015761,0,0,0,0,0,0,0,167.9337860953313,172
2019-09-23,Monday,0,9,2019,39,0,1.0,0.8017771872013091,1.1164840807942484,11.82673385886872,0,0,0,0,0,0,0,134.27571987813775,145
2019-09-24,Tuesday,1,9,2019,39,0,1.0,0.8013486301465171,1.1165696679219446,10.426172612568317,0,0,0,1,0,0,0,134.21423607786028,150
2019-09-25,Wednesday,2,9,2019,39,0,1.0,0.8009789377798605,1.1166552550496405,7.12974006634836,0,0,0,0,0,0,0,134.16260100839403,131
2019-09-26,Thursday,3,9,2019,39,0,1.0,0.800668219649166,1.1167408421773366,13.623125487451773,0,0,0,0,0,0,0,134.12083528734576,140
2019-09-27,Friday,4,9,2019,39,0,1.0,0.8004165678269215,1.1168264293050325,9.545239672265168,0,0,0,0,0,0,0,134.08895661040953,107
2019-09-28,Saturday,5,9,2019,39,1,1.25,0.8002240568829933,1.1169120164327284,9.929289225619868,1,0,0,0,0,0,0,167.58372468209294,154
2019-09-29,Sunday,6,9,2019,39,1,1.25,0.8000907438625285,1.1169976035604245,7.204733315906839,1,0,0,0,0,0,0,167.56864566099784,157
2019-09-30,Monday,0,9,2019,40,0,1.0,0.8000166682690524,1.1170831906881205,8.670986659878091,0,0,0,0,0,0,0,134.0527758590509,115
2019-10-01,Tuesday,1,10,2019,40,0,1.0,0.800001852052762,1.1171687778158166,7.345684460557395,0,0,0,0,0,0,0,134.06056369622607,136
2019-10-02,Wednesday,2,10,2019,40,0,1.0,0.8000462996040218,1.1172543649435125,9.483476800430823,1,0,0,0,0,0,0,134.07828305842477,133
2019-10-03,Thursday,3,10,2019,40,0,1.0,0.8001499977520633,1.1173399520712084,15.142625328030196,0,0,0,0,0,0,0,134.10593402071018,155
2019-10-04,Friday,4,10,2019,40,0,1.0,0.8003129157688871,1.1174255391989045,5.899942359650289,0,0,0,0,0,0,0,134.14351371463442,117
2019-10-05,Saturday,5,10,2019,40,1,1.25,0.8005350053783689,1.1175111263266004,5.186066075288221,0,0,0,1,0,0,0,167.7387704107973,205
2019-10-06,Sunday,6,10,2019,40,1,1.25,0.8008162007705641,1.1175967134542966,14.454321021009035,1,0,0,0,0,0,0,167.81054138665098,155
2019-10-07,Monday,0,10,2019,41,0,1.0,0.8011564186212096,1.1176823005819925,9.429849899604882,0,0,0,0,0,0,0,134.3157523635875,109
2019-10-08,Tuesday,1,10,2019,41,0,1.0,0.8015555581164135,1.1177678877096884,8.070559689840927,0,0,0,1,0,0,0,134.39295946166158,170
2019-10-09,Wednesday,2,10,2019,41,0,1.0,0.8020135009825293,1.1178534748373845,13.220389111314699,1,0,0,0,0,0,0,134.48003684097247,145
2019-10-10,Thursday,3,10,2019,41,0,1.0,0.8025301115212027,1.1179390619650804,8.309658956849544,0,0,0,0,0,0,0,134.5769640109117,143
2019-10-11,Friday,4,10,2019,41,0,1.0,0.8031052366495816,1.1180246490927765,15.633290973119886,0,0,0,0,0,0,0,134.68371755845797,115
2019-10-12,Saturday,5,10,2019,41,1,1.25,0.8037387059456781,1.1181102362204725,12.220712911301714,1,0,0,0,0,0,0,168.50033894333606,170
2019-10-13,Sunday,6,10,2019,41,1,1.25,0.8044303316988686,1.1181958233481684,8.757782360506324,0,0,0,0,0,0,0,168.6582444525481,178
2019-10-14,Monday,0,10,2019,42,0,1.0,0.8051799089655158,1.1182814104758645,16.730920088072303,0,0,0,0,0,0,0,135.0626586427178,149
2019-10-15,Tuesday,1,10,2019,42,0,1.0,0.8059872156296986,1.1183669976035604,8.482216012474915,0,0,0,0,0,0,0,135.2084253675959,145
2019-10-16,Wednesday,2,10,2019,42,0,1.0,0.806852012469029,1.1184525847312563,12.568886739479371,0,0,0,0,0,0,0,135.3638578262402,150
2019-10-17,Thursday,3,10,2019,42,0,1.0,0.8077740432255398,1.1185381718589524,11.286579902496468,0,0,0,0,0,0,0,135.52891523769145,152
2019-10-18,Friday,4,10,2019,42,0,1.0,0.8087530346816189,1.1186237589866483,14.342875602277335,0,0,0,0,0,0,0,135.70355396211176,137
2019-10-19,Saturday,5,10,2019,42,1,1.25,0.8097886967409693,1.1187093461143445,15.17396842722902,0,0,0,0,0,0,0,169.85965939160195,177
2019-10-20,Sunday,6,10,2019,42,1,1.25,0.8108807225145714,1.1187949332420404,10.640048572925872,1,0,0,0,0,0,0,170.10173321492763,185
2019-10-21,Monday,0,10,2019,43,0,1.0,0.812028788411621,1.1188805203697363,8.341185809542496,0,0,0,0,0,0,0,136.28447899998014,142
2019-10-22,Tuesday,1,10,2019,43,0,1.0,0.813232554235415,1.1189661074974324,12.041544140588098,0,0,0,0,0,0,0,136.49694985544954,154
2019-10-23,Wednesday,2,10,2019,43,0,1.0,0.8144916632841607,1.1190516946251283,8.691437054951717,0,0,0,0,0,0,0,136.7187414084269,150
2019-10-24,Thursday,3,10,2019,43,0,1.0,0.815805742456673,1.1191372817528245,16.830448865413523,1,0,0,1,0,0,0,136.94979315769586,155
2019-10-25,Friday,4,10,2019,43,0,1.0,0.8171744023629333,1.1192228688805204,11.268326111394876,0,0,0,0,0,0,0,137.19004184825502,118
2019-10-26,Saturday,5,10,2019,43,1,1.25,0.8185972374394728,1.1193084560082163,9.833897218037313,0,0,0,0,0,0,0,171.79927686205642,172
2019-10-27,Sunday,6,10,2019,43,1,1.25,0.8200738260695513,1.1193940431359124,11.557732221072293,0,0,0,0,0,0,0,172.12232921886226,154
2019-10-28,Monday,0,10,2019,44,0,1.0,0.8216037307080902,1.1194796302636083,7.038807666815424,0,0,0,0,0,0,0,137.96529610144412,139
2019-10-29,Tuesday,1,10,2019,44,0,1.0,0.8231864980113273,1.1195652173913044,8.244482785034407,0,0,0,0,0,0,0,138.24164558994573,138
2019-10-30,Wednesday,2,10,2019,44,0,1.0,0.8248216589711513,1.1196508045190003,14.842324672390843,1,0,1,0,0,0,0,138.5268351077619,179
2019-10-31,Thursday,3,10,2019,44,0,1.0,0.8265087290540806,1.1197363916466962,9.354753615789841,0,0,0,0,0,0,0,138.82078529032697,146
2019-11-01,Friday,4,11,2019,44,0,1.0,0.8282472083448393,1.1198219787743924,8.27162746919615,0,0,0,0,0,0,0,139.12341416446264,154
2019-11-02,Saturday,5,11,2019,44,1,1.25,0.8300365816944945,1.1199075659020883,13.111787342306581,0,0,0,0,0,0,0,174.29329646534458,167
2019-11-03,Sunday,6,11,2019,44,1,1.25,0.8318763188731043,1.1199931530297844,15.150928407644209,1,0,0,0,0,0,0,174.69295899478098,198
2019-11-04,Monday,0,11,2019,45,0,1.0,0.8337658747268384,1.1200787401574803,13.845153668337122,0,0,0,0,0,0,0,140.08251458255052,153
2019-11-05,Tuesday,1,11,2019,45,0,1.0,0.835704689339517,1.1201643272851762,14.773377524393304,0,0,0,0,0,0,0,140.4189871714601,147
2019-11-06,Wednesday,2,11,2019,45,0,1.0,0.8376921881985278,1.1202499144128724,9.614224144218007,0,0,0,0,0,0,0,140.76369032005988,114
2019-11-07,Thursday,3,11,2019,45,0,1.0,0.8397277823650646,1.1203355015405683,7.720957118027701,0,0,0,0,0,0,0,141.11652693202709,159
2019-11-08,Friday,4,11,2019,45,0,1.0,0.8418108686486445,1.1204210886682642,16.594544388298686,0,0,0,0,0,0,0,141.47739748561372,168
2019-11-09,Saturday,5,11,2019,45,1,1.25,0.8439408297858448,1.1205066757959603,11.229001972765833,0,0,0,0,0,0,0,177.30775007846648,177
2019-11-10,Sunday,6,11,2019,45,1,1.25,0.8461170346232123,1.1205922629236562,11.553352681795477,0,0,1,0,0,0,0,177.77853797375232,205
2019-11-11,Monday,0,11,2019,46,0,1.0,0.8483388383042875,1.1206778500513523,16.401524340761547,0,0,0,0,0,0,0,142.60718181388663,135
2019-11-12,Tuesday,1,11,2019,46,0,1.0,0.850605582460689,1.1207634371790482,14.198969151236428,0,0,1,0,0,0,0,142.9991454423492,140
2019-11-13,Wednesday,2,11,2019,46,0,1.0,0.8529165954072029,1.1208490243067442,14.013493086604964,0,0,0,0,0,0,0,143.398610066579,135
2019-11-14,Thursday,3,11,2019,46,0,1.0,0.8552711923408175,1.1209346114344403,19.25856665174413,0,0,0,0,0,0,0,143.80546224864372,169
2019-11-15,Friday,4,11,2019,46,0,1.0,0.857668675543645,1.1210201985621362,10.95287908604182,1,0,0,0,0,0,0,144.2195863437692,160
2019-11-16,Saturday,5,11,2019,46,1,1.25,0.8601083345896705,1.1211057856898323,15.78893711372724,1,0,0,0,0,0,0,180.80108066784857,169
2019-11-17,Sunday,6,11,2019,46,1,1.25,0.8625894465552665,1.1211913728175282,13.30051170245458,1,0,0,0,0,0,0,181.33647108022708,173
2019-11-18,Monday,0,11,2019,47,0,1.0,0.8651112762334109,1.1212769599452241,14.061340648260314,1,0,0,0,0,0,0,145.5044012743998,178
2019-11-19,Tuesday,1,11,2019,47,0,1.0,0.8676730763515442,1.1213625470729203,17.969059096814803,0,0,0,0,0,0,0,145.9464136386246,131
2019-11-20,Wednesday,2,11,2019,47,0,1.0,0.8702740877930036,1.1214481342006162,15.037211658519054,1,0,0,1,0,0,0,146.39508779979107,165
2019-11-21,Thursday,3,11,2019,47,0,1.0,0.8729135398219645,1.1215337213283123,15.260565228247122,0,0,0,0,0,0,0,146.85029560715967,140
2019-11-22,Friday,4,11,2019,47,0,1.0,0.8755906503118264,1.1216193084560082,16.997054527520728,0,0,0,0,0,0,0,147.3119069539946,127
2019-11-23,Saturday,5,11,2019,47,1,1.25,0.8783046259769747,1.1217048955837041,12.82037311022008,0,0,0,0,0,0,0,184.724737269785,177
2019-11-24,Sunday,6,11,2019,47,1,1.25,0.8810546626078471,1.1217904827114002,11.535104128375341,0,1,0,0,0,0,0,185.3172628616225,196
2019-11-25,Monday,0,11,2019,48,0,1.0,0.8838399453092397,1.1218760698390962,11.057569683398885,1,1,0,0,0,0,0,148.73383263154972,150
2019-11-26,Tuesday,1,11,2019,48,0,1.0,0.8866596487417763,1.1219616569667923,8.433912668960811,0,0,0,0,0,0,0,149.21971930018762,169
2019-11-27,Wednesday,2,11,2019,48,0,1.0,0.889512937366476,1.1220472440944882,20.644268258144763,0,0,0,0,0,0,0,149.71133099376712,132
2019-11-28,Thursday,3,11,2019,48,0,1.0,0.8923989656923401,1.122132831222184,11.310323187451958,1,0,0,0,0,0,0,150.20852669281416,148
2019-11-29,Friday,4,11,2019,48,0,1.0,0.8953168785268899,1.1222184183498802,14.102083055587183,0,0,0,0,0,1,0,150.71116370135974,160
2019-11-30,Saturday,5,11,2019,48,1,1.25,0.8982658112295792,1.1223040054775761,14.082850661812195,0,0,0,0,0,1,0,189.0238721112227,214
2019-12-01,Sunday,6,12,2019,48,1,1.25,0.9012448899680046,1.122389592605272,15.984464591827528,1,0,0,0,0,1,0,189.6652284166447,204
2019-12-02,Monday,0,12,2019,49,0,1.0,0.9042532319768424,1.1224751797329682,17.659873236460008,0,0,0,0,0,1,0,152.25027136309853,176
2019-12-03,Tuesday,1,12,2019,49,0,1.0,0.9072899458194298,1.122560766860664,17.945917756050726,0,0,0,0,0,1,0,152.7732146016044,181
2019-12-04,Wednesday,2,12,2019,49,0,1.0,0.9103541316519179,1.1226463539883602,13.76847426688908,0,0,1,0,0,1,0,153.3008620105898,224
2019-12-05,Thursday,3,12,2019,49,0,1.0,0.9134448814899137,1.1227319411160561,15.170878933136448,0,0,0,0,0,1,0,153.8330617346545,168
2019-12-06,Friday,4,12,2019,49,0,1.0,0.9165612794775366,1.1228175282437522,16.675803825341728,1,0,0,0,0,0,0,154.3696605460348,179
2019-12-07,Saturday,5,12,2019,49,1,1.25,0.9197024021588053,1.1229031153714482,15.239046729389623,0,0,0,0,0,0,0,193.63812986226128,182
2019-12-08,Sunday,6,12,2019,49,1,1.25,0.9228673187512785,1.122988702499144,20.965402665623902,0,0,0,0,0,0,0,194.3192949118804,191
2019-12-09,Monday,0,12,2019,50,0,1.0,0.9260550914218654,1.1230742896268402,17.775679426008022,0,0,1,1,0,0,0,156.0042995930895,242
2019-12-10,Tuesday,1,12,2019,50,0,1.0,0.9292647755647255,1.123159876754536,18.667872136385732,0,0,0,0,0,0,0,156.55693661934131,200
2019-12-11,Wednesday,2,12,2019,50,0,1.0,0.9324954200811773,1.123245463882232,18.6134148100611,1,0,0,0,0,0,0,157.11318760457084,182
2019-12-12,Thursday,3,12,2019,50,0,1.0,0.935746067661527,1.1233310510099281,20.307724955532322,0,0,0,0,0,0,0,157.67289204969458,154
2019-12-13,Friday,4,12,2019,50,0,1.0,0.9390157550687421,1.123416638137624,17.493852429548227,0,0,0,0,0,0,0,158.23588840763833,166
2019-12-14,Saturday,5,12,2019,50,1,1.25,0.9423035134238781,1.1235022252653202,13.224679827326362,0,0,0,0,0,0,0,198.50251766382308,209
2019-12-15,Sunday,6,12,2019,50,1,1.25,0.945608368493179,1.123587812393016,18.479482279916873,0,0,0,0,0,0,0,199.21388215045874,204
2019-12-16,Monday,0,12,2019,51,0,1.0,0.9489293409767624,1.123673399520712,15.492396367462632,1,0,0,0,0,0,0,159.9429987720461,145
2019-12-17,Tuesday,1,12,2019,51,0,1.0,0.95226544679881,1.1237589866484081,16.02742229469123,0,0,0,0,0,0,0,160.51752802723865,164
2019-12-18,Wednesday,2,12,2019,51,0,1.0,0.9556156973991666,1.123844573776104,19.539876926223613,0,0,0,0,0,0,0,161.09452742059813,154
2019-12-19,Thursday,3,12,2019,51,0,1.0,0.9589791000262762,1.1239301609038002,21.66380421561471,0,0,0,0,0,0,0,161.67383012938708,147
2019-12-20,Friday,4,12,2019,51,0,1.0,0.9623546580313512,1.124015748031496,18.181547631775747,1,0,0,0,0,0,0,162.25526862280557,158
2019-12-21,Saturday,5,12,2019,51,1,1.25,0.9657413711637044,1.124101335159192,19.213567595982113,0,0,0,0,0,0,0,203.5483433894229,208
2019-12-22,Sunday,6,12,2019,51,1,1.25,0.9691382358671438,1.124186922286888,23.563556627262905,1,0,0,0,0,0,0,204.27984949688036,219
2019-12-23,Monday,0,12,2019,52,0,1.0,0.972544245577347,1.124272509414584,19.34947181733305,0,0,0,0,0,0,0,164.0107139237936,160
2019-12-24,Tuesday,1,12,2019,52,0,1.0,0.9759583910201295,1.12435809654228,26.602968893547658,1,0,0,0,0,0,0,164.59900782477885,163
2019-12-25,Wednesday,2,12,2019,52,0,1.0,0.979379660510513,1.124443683669976,20.66551196242028,0,0,0,0,0,0,0,165.18859097638378,177
2019-12-26,Thursday,3,12,2019,52,0,1.0,0.9828070402525106,1.124529270797672,13.858063735158082,0,0,0,0,0,0,0,165.77929264649612,167
2019-12-27,Friday,4,12,2019,52,0,1.0,0.9862395146395359,1.124614857925368,21.57200059529039,0,0,0,0,0,0,0,166.37094174550884,172
2019-12-28,Saturday,5,12,2019,52,1,1.25,0.9896760665553491,1.124700445053064,20.62727848241579,0,0,0,0,0,0,0,208.7042085962188,210
2019-12-29,Sunday,6,12,2019,52,1,1.25,0.9931156776754508,1.1247860321807601,23.52504214602078,1,0,1,0,0,0,0,209.44549548545194,244
2019-12-30,Monday,0,12,2019,1,0,1.0,0.996557328768833,1.124871619308456,21.84741049225152,1,0,0,0,0,0,0,168.14985842188597,152
2019-12-31,Tuesday,1,12,2019,1,0,1.0,1.0000000000000002,1.124957206436152,19.584632048048686,0,0,0,0,0,0,0,168.7435809654228,171
2020-01-01,Wednesday,2,1,2020,1,0,1.0,1.003442671231167,1.125042793563848,16.49923885269025,0,0,0,0,0,0,0,169.33739190346233,191
2020-01-02,Thursday,3,1,2020,1,0,1.0,1.0068843223245492,1.125128380691544,19.717146344369382,0,0,0,0,0,0,0,169.93111906810842,172
2020-01-03,Friday,4,1,2020,1,0,1.0,1.0103239334446508,1.1252139678192399,17.96463530960464,1,0,0,0,0,0,0,170.52459029009955,158
